name,position,team,GW,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,transfers_in,transfers_out,selected,value,season,season_year,form_last3,form_last5,minutes_reliability_season,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,saves_per_game_season,points_per_million
Alex McCarthy,GK,Southampton,39,Norwich,False,6,90,0,0,1,0,0,0,0,0,0,1,0,22,7.2,0.0,0.0,0.7,40190,120063,260089,4.5,2019-20,2020,8.0,6.42,1.0,74,3.7,0.0,0.0,0.25,2.95,1.3333
Alex McCarthy,GK,Southampton,40,Arsenal,True,2,90,0,0,0,2,0,0,0,0,0,3,0,11,10.2,0.0,0.0,1.0,24157,14543,281519,4.5,2019-20,2020,7.0,6.5,1.0,76,3.619,0.0,0.0,0.2381,2.9524,0.4444
Alex McCarthy,GK,Southampton,41,Watford,False,2,90,0,0,0,1,0,0,0,0,0,0,0,7,2.2,0.0,0.0,0.2,5410,9329,276547,4.5,2019-20,2020,5.2,5.4,1.0,78,3.5455,0.0,0.0,0.2273,2.8182,0.4444
Alex McCarthy,GK,Southampton,42,Man City,True,11,90,0,0,1,0,0,0,0,0,0,6,3,33,54.2,0.0,0.0,5.4,4064,14889,263751,4.5,2019-20,2020,2.8,4.0,1.0,89,3.8696,0.0,0.0,0.2609,2.9565,2.4444
Alex McCarthy,GK,Southampton,43,Everton,False,3,90,0,0,0,1,0,0,0,0,0,3,0,14,24.0,0.0,0.0,2.4,9903,5185,272752,4.5,2019-20,2020,6.5,6.43,1.0,92,3.8333,0.0,0.0,0.25,2.9583,0.6667
Alex McCarthy,GK,Southampton,44,Man Utd,False,1,90,0,0,0,2,0,0,0,0,0,2,0,12,17.2,0.0,0.0,1.7,10051,7961,272704,4.5,2019-20,2020,5.2,4.92,1.0,93,3.72,0.0,0.0,0.24,2.92,0.2222
Alex McCarthy,GK,Southampton,45,Brighton,True,2,90,0,0,0,1,0,0,0,0,0,1,0,9,11.4,0.0,0.0,1.1,20992,3627,305652,4.5,2019-20,2020,3.6,3.7,1.0,95,3.6538,0.0,0.0,0.2308,2.8462,0.4444
Alex McCarthy,GK,Southampton,46,Bournemouth,False,7,90,0,0,1,0,0,0,0,0,0,3,0,30,29.2,0.0,0.0,2.9,6452,6156,290431,4.5,2019-20,2020,1.9,3.03,1.0,102,3.7778,0.0,0.0,0.2593,2.8519,1.5556
Alex McCarthy,GK,Southampton,47,Sheffield Utd,True,2,90,0,0,0,1,0,0,0,0,0,2,0,15,21.6,0.0,0.0,2.2,11285,7251,286303,4.5,2019-20,2020,4.3,4.39,1.0,104,3.7143,0.0,0.0,0.25,2.8214,0.4444
Alisson Ramses Becker,GK,Liverpool,1,Norwich,True,1,38,0,0,0,0,0,0,0,0,0,2,0,7,5.6,0.0,0.0,0.6,0,0,1769075,6.0,2019-20,2020,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.1667
Alisson Ramses Becker,GK,Liverpool,9,Man Utd,False,2,90,0,0,0,1,0,0,0,0,0,1,0,15,9.0,0.0,0.0,0.9,41857,10457,412556,5.8,2019-20,2020,1.0,1.0,0.5,3,1.5,0.0,0.0,0.0,1.5,0.3448
Alisson Ramses Becker,GK,Liverpool,10,Spurs,True,3,90,0,0,0,1,0,0,0,0,0,3,0,17,25.2,0.0,0.0,2.5,47380,4484,460728,5.8,2019-20,2020,1.625,1.5833,0.6667,6,2.0,0.0,0.0,0.0,2.0,0.5172
Alisson Ramses Becker,GK,Liverpool,11,Aston Villa,False,2,90,0,0,0,1,0,0,0,0,0,1,0,10,12.8,0.0,0.0,1.3,45852,8084,508599,5.9,2019-20,2020,2.3,2.1875,0.75,8,2.0,0.0,0.0,0.0,1.75,0.339
