team,season,GW,goals_scored_for,goals_conceded,was_home,opponent,clean_sheet,win,draw,points_earned,goals_scored_last5,goals_conceded_last5,clean_sheet_rate_last5,wins_last5,form_points_last5,goals_scored_last3,goals_conceded_last3,home_goals_scored_season,away_goals_scored_season,home_goals_conceded_season,away_goals_conceded_season,attacking_strength,defensive_strength
Arsenal,2022-23,6,1,3,False,Man Utd,0,0,0,0,2.4,0.8,0.4,5.0,15.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,0.0,0.625,0.923076923076923
Arsenal,2022-23,8,3,0,False,Brentford,1,1,0,3,2.4,1.4,0.2,4.0,12.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.6875
Arsenal,2022-23,9,3,1,True,Spurs,0,1,0,3,2.2,1.0,0.4,4.0,12.0,2.0,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,0.75,0.6000000000000001,0.8461538461538461
Arsenal,2022-23,10,3,2,True,Liverpool,0,1,0,3,2.2,1.2,0.2,4.0,12.0,2.3333333333333335,1.3333333333333333,2.75,2.0,1.25,0.75,0.5000000000000001,0.8
Arsenal,2022-23,11,1,0,False,Leeds,1,1,0,3,2.4,1.4,0.2,4.0,12.0,3.0,1.0,2.8,2.0,1.4,0.75,0.5789473684210525,0.7692307692307693
Arsenal,2022-23,13,1,1,False,Southampton,0,0,1,1,2.2,1.2,0.4,4.0,12.0,2.3333333333333335,1.0,2.8,1.8,1.4,0.6,0.7500000000000001,0.5555555555555556
Arsenal,2022-23,14,5,0,True,Nott'm Forest,1,1,0,3,2.2,0.8,0.4,4.0,13.0,1.6666666666666667,1.0,2.8,1.6666666666666667,1.4,0.6666666666666666,0.6428571428571429,0.7777777777777778
Arsenal,2022-23,15,1,0,False,Chelsea,1,1,0,3,2.6,0.8,0.4,4.0,13.0,2.3333333333333335,0.3333333333333333,3.1666666666666665,1.6666666666666667,1.1666666666666667,0.6666666666666666,0.9166666666666667,0.75
Arsenal,2022-23,16,2,0,False,Wolves,1,1,0,3,2.2,0.6,0.6,4.0,13.0,2.3333333333333335,0.3333333333333333,3.1666666666666665,1.5714285714285714,1.1666666666666667,0.5714285714285714,1.0,0.8181818181818181
Arsenal,2022-23,17,3,1,True,West Ham,0,1,0,3,2.0,0.2,0.8,4.0,13.0,2.6666666666666665,0.0,3.1666666666666665,1.625,1.1666666666666667,0.5,0.8,1.0
Arsenal,2022-23,18,4,2,False,Brighton,0,1,0,3,2.4,0.4,0.6,4.0,13.0,2.0,0.3333333333333333,3.142857142857143,1.625,1.1428571428571428,0.5,0.8181818181818182,1.0
Arsenal,2022-23,19,0,0,True,Newcastle,1,0,1,1,3.0,0.6,0.6,5.0,15.0,3.0,1.0,3.142857142857143,1.8888888888888888,1.1428571428571428,0.6666666666666666,1.0,0.8333333333333334
Arsenal,2022-23,20,1,0,False,Spurs,1,1,0,3,2.0,0.6,0.6,4.0,13.0,2.3333333333333335,1.0,2.75,1.8888888888888888,1.0,0.6666666666666666,0.7777777777777778,0.8333333333333334
Arsenal,2022-23,21,3,2,True,Man Utd,0,1,0,3,2.0,0.6,0.6,4.0,13.0,1.6666666666666667,0.6666666666666666,2.75,1.8,1.0,0.6,0.8888888888888888,0.75
Arsenal,2022-23,22,0,1,False,Everton,0,0,0,0,2.2,1.0,0.4,4.0,13.0,1.3333333333333333,0.6666666666666666,2.7777777777777777,1.8,1.1111111111111112,0.6,1.0,0.5454545454545454
Arsenal,2022-23,23,0,3,True,Brentford,0,0,0,0,1.6,1.0,0.4,3.0,10.0,1.3333333333333333,1.0,2.7777777777777777,1.6363636363636365,1.1111111111111112,0.6363636363636364,0.7000000000000001,0.5555555555555556
Arsenal,2022-23,24,2,2,False,Aston Villa,0,0,1,1,0.8,1.2,0.4,2.0,7.0,1.0,2.0,2.5,1.6363636363636365,1.3,0.6363636363636364,0.2222222222222222,0.5
Arsenal,2022-23,25,1,0,False,Leicester,1,1,0,3,1.2,1.6,0.2,2.0,7.0,0.6666666666666666,2.0,2.5,1.6666666666666667,1.3,0.75,0.6666666666666666,0.3999999999999999
Arsenal,2022-23,26,2,2,True,Bournemouth,0,0,1,1,1.2,1.6,0.2,2.0,7.0,1.0,1.6666666666666667,2.5,1.6153846153846154,1.3,0.6923076923076923,0.5,0.33333333333333337
Arsenal,2022-23,27,3,0,False,Fulham,1,1,0,3,1.0,1.6,0.2,1.0,5.0,1.6666666666666667,1.3333333333333333,2.4545454545454546,1.6153846153846154,1.3636363636363635,0.6923076923076923,0.4444444444444445,0.4444444444444444
Arsenal,2022-23,28,4,1,True,Crystal Palace,0,1,0,3,1.6,1.4,0.4,2.0,8.0,2.0,0.6666666666666666,2.4545454545454546,1.7142857142857142,1.3636363636363635,0.6428571428571429,1.0,0.625
Arsenal,2022-23,29,4,1,True,Leeds,0,1,0,3,2.4,1.0,0.4,3.0,11.0,3.0,1.0,2.5833333333333335,1.7142857142857142,1.3333333333333333,0.6428571428571429,1.0,0.6363636363636362
Arsenal,2022-23,30,2,2,False,Liverpool,0,0,1,1,2.8,0.8,0.4,4.0,13.0,3.6666666666666665,0.6666666666666666,2.6923076923076925,1.7142857142857142,1.3076923076923077,0.6428571428571429,1.0,0.8
Arsenal,2022-23,31,2,2,False,West Ham,0,0,1,1,3.0,1.2,0.2,3.0,11.0,3.3333333333333335,1.3333333333333333,2.6923076923076925,1.7333333333333334,1.3076923076923077,0.7333333333333333,1.0,0.6666666666666667
Arsenal,2022-23,32,3,3,True,Southampton,0,0,1,1,3.0,1.2,0.2,3.0,11.0,2.6666666666666665,1.6666666666666667,2.6923076923076925,1.75,1.3076923076923077,0.8125,1.0,0.7647058823529411
Arsenal,2022-23,33,1,4,False,Man City,0,0,0,0,3.0,1.8,0.0,2.0,9.0,2.3333333333333335,2.3333333333333335,2.7142857142857144,1.75,1.4285714285714286,0.8125,1.0,0.5882352941176471
Arsenal,2022-23,34,3,1,True,Chelsea,0,1,0,3,2.4,2.4,0.0,1.0,6.0,2.0,3.0,2.7142857142857144,1.7058823529411764,1.4285714285714286,1.0,0.75,0.375
Arsenal,2022-23,35,1,0,False,Newcastle,1,1,0,3,2.2,2.4,0.0,1.0,6.0,2.3333333333333335,2.6666666666666665,2.7333333333333334,1.7058823529411764,1.4,1.0,0.6000000000000001,0.375
Arsenal,2022-23,36,0,3,True,Brighton,0,0,0,0,2.0,2.0,0.2,2.0,8.0,1.6666666666666667,1.6666666666666667,2.7333333333333334,1.6666666666666667,1.4,0.9444444444444444,0.5833333333333334,0.41666666666666663
Arsenal,2022-23,37,0,1,False,Nott'm Forest,0,0,0,0,1.6,2.2,0.2,2.0,7.0,1.3333333333333333,1.3333333333333333,2.5625,1.6666666666666667,1.5,0.9444444444444444,0.4166666666666667,0.2727272727272726
Arsenal,2022-23,38,5,0,True,Wolves,1,1,0,3,1.0,1.8,0.2,2.0,6.0,0.3333333333333333,1.3333333333333333,2.5625,1.5789473684210527,1.5,0.9473684210526315,0.16666666666666669,0.3999999999999999
Arsenal,2023-24,1,2,1,True,Nott'm Forest,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Arsenal,2023-24,2,1,0,False,Crystal Palace,1,1,0,3,2.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.8
Arsenal,2023-24,3,2,2,True,Fulham,0,0,1,1,1.5,0.5,0.5,2.0,6.0,1.5,0.5,2.0,1.0,1.0,0.0,0.5,0.875
Arsenal,2023-24,4,2,1,True,Man Utd,0,1,0,3,1.6666666666666667,1.0,0.3333333333333333,2.0,7.0,1.6666666666666667,1.0,2.0,1.0,1.5,0.0,0.7142857142857143,0.7894736842105263
Arsenal,2023-24,5,1,0,False,Everton,1,1,0,3,1.75,1.0,0.25,3.0,10.0,1.6666666666666667,1.0,2.0,1.0,1.3333333333333333,0.0,0.5555555555555556,0.8421052631578947
Arsenal,2023-24,6,1,2,True,Spurs,0,0,0,0,1.6,0.8,0.4,4.0,13.0,1.6666666666666667,1.0,2.0,1.0,1.3333333333333333,0.0,0.5000000000000001,0.9166666666666666
Arsenal,2023-24,7,4,0,False,Bournemouth,1,1,0,3,1.4,1.0,0.4,3.0,10.0,1.3333333333333333,1.0,1.75,1.0,1.5,0.0,0.39999999999999997,0.8461538461538461
Arsenal,2023-24,8,1,0,True,Man City,1,1,0,3,2.0,1.0,0.4,3.0,10.0,2.0,0.6666666666666666,1.75,2.0,1.5,0.0,0.7272727272727273,0.7857142857142858
Arsenal,2023-24,9,1,2,False,Chelsea,0,0,0,0,1.8,0.6,0.6,4.0,12.0,2.0,0.6666666666666666,1.6,2.0,1.2,0.0,0.6363636363636362,1.0
Arsenal,2023-24,10,3,0,True,Sheffield Utd,1,1,0,3,1.6,0.8,0.6,3.0,9.0,2.0,0.6666666666666666,1.6,1.75,1.2,0.5,0.4285714285714286,0.8666666666666667
Arsenal,2023-24,11,0,1,False,Newcastle,0,0,0,0,2.0,0.8,0.6,3.0,9.0,1.6666666666666667,0.6666666666666666,1.8333333333333333,1.75,1.0,0.5,0.5625000000000001,1.0
Arsenal,2023-24,12,3,1,True,Burnley,0,1,0,3,1.8,0.6,0.6,3.0,9.0,1.3333333333333333,1.0,1.8333333333333333,1.4,1.0,0.6,0.6666666666666669,1.0
Arsenal,2023-24,13,0,0,False,Brentford,1,0,1,1,1.6,0.8,0.4,3.0,9.0,2.0,0.6666666666666666,2.0,1.4,1.0,0.6,0.5000000000000001,0.9090909090909091
Arsenal,2023-24,14,2,1,True,Wolves,0,1,0,3,1.4,0.8,0.4,2.0,7.0,1.0,0.6666666666666666,2.0,1.1666666666666667,1.0,0.5,0.3571428571428571,0.8181818181818181
Arsenal,2023-24,15,4,3,False,Luton,0,1,0,3,1.6,0.6,0.4,3.0,10.0,1.6666666666666667,0.6666666666666666,2.0,1.1666666666666667,1.0,0.5,0.4285714285714286,1.0
Arsenal,2023-24,16,0,1,False,Aston Villa,0,0,0,0,1.8,1.2,0.2,3.0,10.0,2.0,1.3333333333333333,2.0,1.5714285714285714,1.0,0.8571428571428571,0.6000000000000001,0.6363636363636365
Arsenal,2023-24,17,2,0,True,Brighton,1,1,0,3,1.8,1.2,0.2,3.0,10.0,2.0,1.6666666666666667,2.0,1.375,1.0,0.875,0.5384615384615384,0.8
Arsenal,2023-24,18,1,1,False,Liverpool,0,0,1,1,1.6,1.0,0.4,3.0,10.0,2.0,1.3333333333333333,2.0,1.375,0.8888888888888888,0.875,0.5000000000000001,0.7777777777777777
Arsenal,2023-24,19,0,2,True,West Ham,0,0,0,0,1.8,1.2,0.2,3.0,10.0,1.0,0.6666666666666666,2.0,1.3333333333333333,0.8888888888888888,0.8888888888888888,0.7,0.6000000000000001
Arsenal,2023-24,20,1,2,False,Fulham,0,0,0,0,1.4,1.4,0.2,2.0,7.0,1.0,1.0,1.8,1.3333333333333333,1.0,0.8888888888888888,0.49999999999999994,0.5
Arsenal,2023-24,21,2,0,True,Crystal Palace,1,1,0,3,0.8,1.2,0.2,1.0,4.0,0.6666666666666666,1.6666666666666667,1.8,1.3,1.0,1.0,0.0,0.75
Arsenal,2023-24,22,2,1,False,Nott'm Forest,0,1,0,3,1.2,1.0,0.4,2.0,7.0,1.0,1.3333333333333333,1.8181818181818181,1.3,0.9090909090909091,1.0,0.49999999999999994,0.7
Arsenal,2023-24,23,2,1,True,Liverpool,0,1,0,3,1.2,1.2,0.2,2.0,7.0,1.6666666666666667,1.0,1.8181818181818181,1.3636363636363635,0.9090909090909091,1.0,0.3636363636363636,0.7272727272727273
Arsenal,2023-24,24,6,0,False,West Ham,1,1,0,3,1.4,1.2,0.2,3.0,9.0,2.0,0.6666666666666666,1.8333333333333333,1.3636363636363635,0.9166666666666666,1.0,0.4444444444444445,0.9
Arsenal,2023-24,25,5,0,False,Burnley,1,1,0,3,2.6,0.8,0.4,4.0,12.0,3.3333333333333335,0.6666666666666666,1.8333333333333333,1.75,0.9166666666666666,0.9166666666666666,0.9166666666666667,1.0
Arsenal,2023-24,26,3,1,True,Newcastle,0,1,0,3,3.4,0.4,0.6,5.0,15.0,4.333333333333333,0.3333333333333333,1.8333333333333333,2.0,0.9166666666666666,0.8461538461538461,1.0,1.0
Arsenal,2023-24,27,5,0,False,Sheffield Utd,1,1,0,3,3.6,0.6,0.4,5.0,15.0,4.666666666666667,0.3333333333333333,1.9230769230769231,2.0,0.9230769230769231,0.8461538461538461,1.0,1.0
Arsenal,2023-24,28,2,1,True,Brentford,0,1,0,3,4.2,0.4,0.6,5.0,15.0,4.333333333333333,0.3333333333333333,1.9230769230769231,2.2142857142857144,0.9230769230769231,0.7857142857142857,1.0,1.0
Arsenal,2023-24,30,0,0,False,Man City,1,0,1,1,4.2,0.4,0.6,5.0,15.0,3.3333333333333335,0.6666666666666666,1.9285714285714286,2.2142857142857144,0.9285714285714286,0.7857142857142857,1.0,1.0
Arsenal,2023-24,31,1,0,True,Luton,1,1,0,3,3.0,0.4,0.6,4.0,13.0,2.3333333333333335,0.3333333333333333,1.9285714285714286,2.066666666666667,0.9285714285714286,0.7333333333333333,1.0,1.0
Arsenal,2023-24,32,2,0,False,Brighton,1,1,0,3,2.2,0.4,0.6,4.0,13.0,1.0,0.3333333333333333,1.8666666666666667,2.066666666666667,0.8666666666666667,0.7333333333333333,1.0,1.0
Arsenal,2023-24,33,0,2,True,Aston Villa,0,0,0,0,2.0,0.2,0.8,4.0,13.0,1.0,0.0,1.8666666666666667,2.0625,0.8666666666666667,0.6875,0.8181818181818183,1.0
Arsenal,2023-24,34,2,0,False,Wolves,1,1,0,3,1.0,0.6,0.6,3.0,10.0,1.0,0.6666666666666666,1.75,2.0625,0.9375,0.6875,0.28571428571428575,1.0
Arsenal,2023-24,35,2,2,False,Spurs,0,0,1,1,1.0,0.4,0.8,3.0,10.0,1.3333333333333333,0.6666666666666666,1.75,2.0588235294117645,0.9375,0.6470588235294118,0.26666666666666666,1.0
Arsenal,2023-24,36,3,0,True,Bournemouth,1,1,0,3,1.4,0.8,0.6,3.0,10.0,1.3333333333333333,1.3333333333333333,1.75,2.0555555555555554,0.9375,0.7222222222222222,0.4117647058823529,1.0
Arsenal,2023-24,37,1,0,False,Man Utd,1,1,0,3,1.8,0.8,0.6,3.0,10.0,2.3333333333333335,0.6666666666666666,1.8235294117647058,2.0555555555555554,0.8823529411764706,0.7222222222222222,0.5000000000000001,1.0
Arsenal,2023-24,38,2,1,True,Everton,0,1,0,3,1.6,0.8,0.6,3.0,10.0,2.0,0.6666666666666666,1.8235294117647058,2.0,0.8823529411764706,0.6842105263157895,0.4285714285714286,0.8571428571428572
Arsenal,2024-25,1,2,0,True,Wolves,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Arsenal,2024-25,2,1,0,False,Aston Villa,1,1,0,3,2.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0
Arsenal,2024-25,3,1,1,True,Brighton,0,0,1,1,1.5,0.0,1.0,2.0,6.0,1.5,0.0,2.0,1.0,0.0,0.0,0.5,1.0
Arsenal,2024-25,4,1,0,False,Spurs,1,1,0,3,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,7.0,1.3333333333333333,0.3333333333333333,1.5,1.0,0.5,0.0,0.375,0.9
Arsenal,2024-25,5,2,2,False,Man City,0,0,1,1,1.25,0.25,0.75,3.0,10.0,1.0,0.3333333333333333,1.5,1.0,0.5,0.0,0.4,1.0
Arsenal,2024-25,6,3,2,True,Leicester,0,1,0,3,1.4,0.6,0.6,3.0,11.0,1.3333333333333333,1.0,1.5,1.3333333333333333,0.5,0.6666666666666666,0.49999999999999994,0.8461538461538461
Arsenal,2024-25,7,3,1,True,Southampton,0,1,0,3,1.6,1.0,0.4,3.0,11.0,2.0,1.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666666,0.5,0.75
Arsenal,2024-25,8,0,2,False,Bournemouth,0,0,0,0,2.0,1.2,0.2,3.0,11.0,2.6666666666666665,1.6666666666666667,2.25,1.3333333333333333,1.0,0.6666666666666666,1.0,0.6363636363636365
Arsenal,2024-25,9,2,2,True,Liverpool,0,0,1,1,1.8,1.4,0.2,3.0,10.0,2.0,1.6666666666666667,2.25,1.0,1.0,1.0,0.7500000000000001,0.6363636363636364
Arsenal,2024-25,10,0,1,False,Newcastle,0,0,0,0,2.0,1.8,0.0,2.0,8.0,1.6666666666666667,1.6666666666666667,2.2,1.0,1.2,1.0,0.8888888888888888,0.45454545454545436
Arsenal,2024-25,11,1,1,False,Chelsea,0,0,1,1,1.6,1.6,0.0,2.0,7.0,0.6666666666666666,1.6666666666666667,2.2,0.8,1.2,1.0,0.625,0.5
Arsenal,2024-25,12,2,0,True,Nott'm Forest,1,1,0,3,1.2,1.4,0.0,1.0,5.0,1.0,1.3333333333333333,2.2,0.8333333333333334,1.2,1.0,0.39999999999999997,0.5
Arsenal,2024-25,13,5,2,False,West Ham,0,1,0,3,1.0,1.2,0.2,1.0,5.0,1.0,0.6666666666666666,2.1666666666666665,0.8333333333333334,1.0,1.0,0.33333333333333326,0.5555555555555556
Arsenal,2024-25,14,2,0,True,Man Utd,1,1,0,3,2.0,1.2,0.2,2.0,8.0,2.6666666666666665,1.0,2.1666666666666665,1.4285714285714286,1.0,1.1428571428571428,0.9090909090909091,0.7777777777777779
Arsenal,2024-25,15,1,1,False,Fulham,0,0,1,1,2.0,0.8,0.4,3.0,10.0,3.0,0.6666666666666666,2.142857142857143,1.4285714285714286,0.8571428571428571,1.1428571428571428,0.857142857142857,1.0
Arsenal,2024-25,16,0,0,True,Everton,1,0,1,1,2.2,0.8,0.4,3.0,11.0,2.6666666666666665,1.0,2.142857142857143,1.375,0.8571428571428571,1.125,0.7500000000000001,1.0
Arsenal,2024-25,17,5,1,False,Crystal Palace,0,1,0,3,2.0,0.6,0.6,3.0,11.0,1.0,0.3333333333333333,1.875,1.375,0.75,1.125,0.6153846153846154,1.0
Arsenal,2024-25,18,1,0,True,Ipswich,1,1,0,3,2.6,0.8,0.4,3.0,11.0,2.0,0.6666666666666666,1.875,1.7777777777777777,0.75,1.1111111111111112,0.8571428571428572,1.0
Arsenal,2024-25,19,3,1,False,Brentford,0,1,0,3,1.8,0.4,0.6,3.0,11.0,2.0,0.3333333333333333,1.7777777777777777,1.7777777777777777,0.6666666666666666,1.1111111111111112,0.5333333333333333,1.0
Arsenal,2024-25,20,1,1,False,Brighton,0,0,1,1,2.0,0.6,0.4,3.0,11.0,3.0,0.6666666666666666,1.7777777777777777,1.9,0.6666666666666666,1.1,0.5294117647058824,1.0
Arsenal,2024-25,21,1,1,True,Spurs,0,0,1,1,2.0,0.6,0.4,3.0,11.0,1.6666666666666667,0.6666666666666666,1.7777777777777777,1.8181818181818181,0.6666666666666666,1.0909090909090908,0.5625000000000001,0.8461538461538461
Arsenal,2024-25,22,2,2,True,Aston Villa,0,0,1,1,2.2,0.8,0.2,3.0,11.0,1.6666666666666667,1.0,1.7,1.8181818181818181,0.7,1.0909090909090908,0.6666666666666666,0.75
Arsenal,2024-25,23,1,0,False,Wolves,1,1,0,3,1.6,1.0,0.2,2.0,9.0,1.3333333333333333,1.3333333333333333,1.7272727272727273,1.8181818181818181,0.8181818181818182,1.0909090909090908,0.5454545454545455,0.75
Arsenal,2024-25,24,4,1,True,Man City,0,1,0,3,1.6,1.0,0.2,2.0,9.0,1.3333333333333333,1.0,1.7272727272727273,1.75,0.8181818181818182,1.0,0.4166666666666667,0.9166666666666667
Arsenal,2024-25,25,0,0,False,Leicester,1,0,1,1,1.8,1.0,0.2,2.0,9.0,2.3333333333333335,1.0,1.9166666666666667,1.75,0.8333333333333334,1.0,0.5454545454545456,0.8461538461538461
Arsenal,2024-25,26,0,1,True,West Ham,0,0,0,0,1.6,0.8,0.4,2.0,9.0,1.6666666666666667,0.3333333333333333,1.9166666666666667,1.6153846153846154,0.8333333333333334,0.9230769230769231,0.5000000000000001,1.0
Arsenal,2024-25,27,0,0,False,Nott'm Forest,1,0,1,1,1.4,0.8,0.4,2.0,8.0,1.3333333333333333,0.6666666666666666,1.7692307692307692,1.6153846153846154,0.8461538461538461,0.9230769230769231,0.49999999999999994,1.0
Arsenal,2024-25,28,1,1,False,Man Utd,0,0,1,1,1.0,0.4,0.6,2.0,8.0,0.0,0.3333333333333333,1.7692307692307692,1.5,0.8461538461538461,0.8571428571428571,0.3,1.0
Arsenal,2024-25,29,1,0,True,Chelsea,1,1,0,3,1.0,0.6,0.4,1.0,6.0,0.3333333333333333,0.6666666666666666,1.7692307692307692,1.4666666666666666,0.8461538461538461,0.8666666666666667,0.5,1.0
Arsenal,2024-25,30,1,1,True,Fulham,0,0,1,1,0.4,0.4,0.6,1.0,6.0,0.6666666666666666,0.3333333333333333,1.7142857142857142,1.4666666666666666,0.7857142857142857,0.8666666666666667,0.18181818181818182,1.0
Arsenal,2024-25,31,1,1,False,Everton,0,0,1,1,0.6,0.6,0.4,1.0,6.0,1.0,0.6666666666666666,1.6666666666666667,1.4666666666666666,0.8,0.8666666666666667,0.3,1.0
Arsenal,2024-25,32,1,1,True,Brentford,0,0,1,1,0.8,0.6,0.4,1.0,7.0,1.0,0.6666666666666666,1.6666666666666667,1.4375,0.8,0.875,0.4,0.8333333333333334
Arsenal,2024-25,33,4,2,False,Ipswich,0,1,0,3,1.0,0.8,0.2,1.0,7.0,1.0,1.0,1.625,1.4375,0.8125,0.875,0.37499999999999994,0.8888888888888888
Arsenal,2024-25,35,1,2,True,Bournemouth,0,0,0,0,1.6,1.0,0.2,2.0,9.0,2.0,1.3333333333333333,1.625,1.588235294117647,0.8125,0.9411764705882353,0.6000000000000001,0.8
Arsenal,2024-25,36,2,2,False,Liverpool,0,0,1,1,1.6,1.4,0.0,1.0,6.0,2.0,1.6666666666666667,1.588235294117647,1.588235294117647,0.8823529411764706,0.9411764705882353,0.625,0.6000000000000001
Arsenal,2024-25,37,1,0,True,Newcastle,1,1,0,3,1.8,1.6,0.0,1.0,6.0,2.3333333333333335,2.0,1.588235294117647,1.6111111111111112,0.8823529411764706,1.0,0.7777777777777776,0.5454545454545454
Arsenal,2024-25,38,1,1,False,Southampton,0,0,1,1,1.8,1.4,0.2,2.0,8.0,1.3333333333333333,1.3333333333333333,1.5555555555555556,1.6111111111111112,0.8333333333333334,1.0,0.7272727272727274,0.5
Aston Villa,2019-20,1,1,3,False,Spurs,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Aston Villa,2019-20,2,1,2,True,Bournemouth,0,0,0,0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.25,0.4
Aston Villa,2019-20,3,1,0,True,Everton,1,1,0,3,1.0,2.5,0.0,0.0,0.0,1.0,2.5,1.0,1.0,2.0,3.0,0.3333333333333333,0.16666666666666663
Aston Villa,2019-20,4,0,1,False,Crystal Palace,0,0,0,0,1.0,1.6666666666666667,0.3333333333333333,1.0,3.0,1.0,1.6666666666666667,1.0,1.0,1.0,3.0,0.25000000000000006,0.5
Aston Villa,2019-20,5,0,0,True,West Ham,1,0,1,1,0.75,1.5,0.25,1.0,3.0,0.6666666666666666,1.0,1.0,0.5,1.0,2.0,0.18181818181818182,0.5
Aston Villa,2019-20,6,2,3,False,Arsenal,0,0,0,0,0.6,1.2,0.4,1.0,4.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,2.0,0.08333333333333331,0.75
Aston Villa,2019-20,7,2,2,True,Burnley,0,0,1,1,0.8,1.2,0.4,1.0,4.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.125,0.6923076923076923
Aston Villa,2019-20,8,4,1,False,Norwich,0,1,0,3,1.0,1.2,0.4,1.0,5.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,2.3333333333333335,0.22222222222222227,0.7692307692307693
Aston Villa,2019-20,9,2,1,True,Brighton,0,1,0,3,1.6,1.4,0.2,1.0,5.0,2.6666666666666665,2.0,1.0,1.75,1.0,2.0,0.46666666666666673,0.6000000000000001
Aston Villa,2019-20,10,0,3,False,Man City,0,0,0,0,2.0,1.4,0.2,2.0,8.0,2.6666666666666665,1.3333333333333333,1.2,1.75,1.0,2.0,0.6428571428571429,0.5454545454545455
Aston Villa,2019-20,11,1,2,True,Liverpool,0,0,0,0,2.0,2.0,0.0,2.0,7.0,2.0,1.6666666666666667,1.2,1.4,1.0,2.2,0.5294117647058824,0.5294117647058822
Aston Villa,2019-20,12,1,2,False,Wolves,0,0,0,0,1.8,1.8,0.0,2.0,7.0,1.0,2.0,1.1666666666666667,1.4,1.1666666666666667,2.2,0.4705882352941177,0.5625
Aston Villa,2019-20,13,2,0,True,Newcastle,1,1,0,3,1.6,1.8,0.0,2.0,6.0,0.6666666666666666,2.3333333333333335,1.1666666666666667,1.3333333333333333,1.1666666666666667,2.1666666666666665,0.46666666666666673,0.5625
Aston Villa,2019-20,14,2,2,False,Man Utd,0,0,1,1,1.2,1.6,0.2,2.0,6.0,1.3333333333333333,1.3333333333333333,1.2857142857142858,1.3333333333333333,1.0,2.1666666666666665,0.26666666666666666,0.5333333333333332
Aston Villa,2019-20,15,1,2,False,Chelsea,0,0,0,0,1.2,1.8,0.2,1.0,4.0,1.6666666666666667,1.3333333333333333,1.2857142857142858,1.4285714285714286,1.0,2.142857142857143,0.23076923076923075,0.4666666666666667
Aston Villa,2019-20,16,1,4,True,Leicester,0,0,0,0,1.4,1.6,0.2,1.0,4.0,1.6666666666666667,1.3333333333333333,1.2857142857142858,1.375,1.0,2.125,0.36363636363636365,0.29999999999999993
Aston Villa,2019-20,17,0,2,False,Sheffield Utd,0,0,0,0,1.4,2.0,0.2,1.0,4.0,1.3333333333333333,2.6666666666666665,1.25,1.375,1.375,2.125,0.3846153846153846,0.11111111111111116
Aston Villa,2019-20,18,1,3,True,Southampton,0,0,0,0,1.2,2.0,0.2,1.0,4.0,0.6666666666666666,2.6666666666666665,1.25,1.2222222222222223,1.375,2.111111111111111,0.3846153846153847,0.1250000000000001
Aston Villa,2019-20,19,1,0,True,Norwich,1,1,0,3,1.0,2.6,0.0,0.0,1.0,0.6666666666666666,3.0,1.2222222222222223,1.2222222222222223,1.5555555555555556,2.111111111111111,0.30769230769230776,0.0
Aston Villa,2019-20,20,0,3,False,Watford,0,0,0,0,0.8,2.2,0.2,1.0,3.0,0.6666666666666666,1.6666666666666667,1.2,1.2222222222222223,1.4,2.111111111111111,0.21428571428571433,0.0
Aston Villa,2019-20,21,2,1,False,Burnley,0,1,0,3,0.6,2.4,0.2,1.0,3.0,0.6666666666666666,2.0,1.2,1.1,1.4,2.2,0.15384615384615385,0.0
Aston Villa,2019-20,22,1,6,True,Man City,0,0,0,0,0.8,1.8,0.2,2.0,6.0,1.0,1.3333333333333333,1.2,1.1818181818181819,1.4,2.090909090909091,0.2,0.18181818181818188
Aston Villa,2019-20,23,1,1,False,Brighton,0,0,1,1,1.0,2.6,0.2,2.0,6.0,1.0,3.3333333333333335,1.1818181818181819,1.1818181818181819,1.8181818181818181,2.090909090909091,0.28571428571428575,0.0
Aston Villa,2019-20,24,2,1,True,Watford,0,1,0,3,1.0,2.2,0.2,2.0,7.0,1.3333333333333333,2.6666666666666665,1.1818181818181819,1.1666666666666667,1.8181818181818181,2.0,0.30769230769230776,0.0
