id,web_name,first_name,second_name,element_type,position,team,selected_by_percent,price,now_cost
567,Toti,Toti António,Gomes,2,DEF,20,0.3,4.5,45
637,Meupiyou,Bastien,Meupiyou,2,DEF,20,0.2,4.0,40
642,André,André,Trindade da Costa Neto,3,MID,20,0.0,5.0,50
655,Forbs,Carlos Roberto,Forbs Borges,3,MID,20,0.0,5.5,55
664,Pond,Alfie,Pond,2,DEF,20,0.7,4.0,40
682,Edozie,Tom,Edozie,3,MID,20,0.0,4.5,45
711,Okoduwa,Wes,Okoduwa,2,DEF,20,0.0,4.0,40
720,Agbadou,Emmanuel,Agbadou,2,DEF,20,0.4,4.0,40
769,Djiga,Nasser,Djiga,2,DEF,20,0.0,4.5,45
770,Munetsi,Marshall,Munetsi,3,MID,20,0.1,5.0,50
784,Mané,Mateus,Mané,4,FWD,20,0.1,4.5,45
