team_name,gameweek,opponent,was_home,fdr,trajectory_raw,trajectory_score
Liverpool,28,West Ham,True,2,10.8,0.8392857142857144
Liverpool,29,Wolves,False,2,11.8,0.3728813559322034
Liverpool,30,Spurs,True,3,12.899999999999999,0.1692307692307694
Liverpool,31,Brighton,False,4,13.600000000000001,0.0
Liverpool,32,Fulham,True,3,12.700000000000003,0.24285714285714266
Liverpool,33,Everton,False,3,13.4,0.015873015873015817
Liverpool,34,Crystal Palace,True,3,13.600000000000001,0.20987654320987648
Liverpool,35,Man Utd,False,4,12.0,0.17391304347826098
Liverpool,36,Chelsea,True,3,9.0,0.39583333333333337
Liverpool,37,Aston Villa,False,4,6.7,0.21052631578947367
Liverpool,38,Brentford,True,3,3.0,0.5
Man City,1,Wolves,False,2,13.0,0.1470588235294118
Man City,2,Spurs,True,3,13.1,0.16216216216216206
Man City,3,Brighton,False,4,13.2,0.42857142857142905
Man City,4,Man Utd,True,3,12.2,0.5000000000000004
Man City,5,Arsenal,False,5,12.8,0.36734693877551017
Man City,6,Burnley,True,1,10.7,0.8250000000000002
Man City,7,Brentford,False,3,12.8,0.30000000000000016
Man City,8,Everton,True,3,12.899999999999999,0.3090909090909095
Man City,9,Aston Villa,False,4,12.4,0.3260869565217389
Man City,10,Bournemouth,True,3,11.3,0.673913043478261
Man City,11,Liverpool,True,3,10.6,0.9555555555555554
Man City,12,Newcastle,False,3,10.399999999999999,1.0
Man City,13,Leeds,True,2,9.6,1.0
Man City,14,Fulham,False,3,10.399999999999999,0.890909090909091
Man City,15,Sunderland,True,2,10.2,0.9607843137254903
Man City,16,Crystal Palace,False,3,11.100000000000001,0.7307692307692304
Man City,17,West Ham,True,2,11.0,0.818181818181818
Man City,18,Nott'm Forest,False,3,12.600000000000001,0.352941176470588
Man City,19,Sunderland,False,3,11.500000000000002,0.5555555555555551
Man City,20,Chelsea,True,3,11.399999999999999,0.6857142857142864
Man City,21,Brighton,True,3,11.9,0.6176470588235292
Man City,22,Man Utd,False,4,11.900000000000002,0.5918367346938772
Man City,23,Wolves,True,1,10.8,0.5966386554621849
Man City,24,Spurs,False,3,12.899999999999999,0.30909090909090964
Man City,25,Liverpool,False,4,13.0,0.3863636363636368
Man City,26,Fulham,True,3,12.0,0.33333333333333337
Man City,27,Newcastle,True,3,10.200000000000001,0.7049180327868851
Man City,28,Leeds,False,3,9.900000000000002,1.0
Man City,29,Nott'm Forest,True,3,9.6,0.7457627118644068
Man City,30,West Ham,False,3,7.5,1.0
Man City,32,Chelsea,False,3,9.6,0.6857142857142858
Man City,33,Arsenal,True,4,9.9,0.5714285714285713
Man City,33,Burnley,False,2,9.9,0.5714285714285713
Man City,35,Everton,False,3,11.0,0.39130434782608703
Man City,36,Brentford,True,3,9.0,0.39583333333333337
Man City,36,Crystal Palace,True,3,9.0,0.39583333333333337
Man City,37,Bournemouth,False,4,6.7,0.21052631578947367
Man City,38,Aston Villa,True,3,3.0,0.5
Man Utd,1,Arsenal,True,4,12.8,0.2058823529411763
Man Utd,2,Fulham,False,3,11.8,0.5135135135135132
Man Utd,3,Burnley,True,1,11.2,0.9047619047619051
Man Utd,4,Man City,False,5,13.900000000000002,0.0
Man Utd,5,Chelsea,True,3,11.900000000000002,0.5510204081632649
Man Utd,6,Brentford,False,3,11.899999999999999,0.5250000000000004
Man Utd,7,Sunderland,True,2,11.899999999999999,0.5250000000000006
Man Utd,8,Liverpool,False,4,13.0,0.2909090909090911
Man Utd,9,Brighton,True,3,12.0,0.4130434782608694
Man Utd,10,Nott'm Forest,False,3,11.4,0.6521739130434785
Man Utd,11,Spurs,False,3,10.700000000000001,0.9333333333333328
Man Utd,12,Everton,True,3,10.5,0.9756097560975606
Man Utd,13,Crystal Palace,False,3,10.9,0.7636363636363634
Man Utd,14,West Ham,True,2,10.8,0.8181818181818179
Man Utd,15,Wolves,False,2,10.6,0.8823529411764707
Man Utd,16,Bournemouth,True,3,11.5,0.6538461538461537
Man Utd,17,Aston Villa,False,4,10.799999999999999,0.8787878787878789
Man Utd,18,Newcastle,True,3,10.100000000000001,0.8431372549019603
Man Utd,19,Wolves,True,1,11.100000000000001,0.6444444444444442
Man Utd,20,Leeds,False,3,13.3,0.1428571428571429
Man Utd,21,Burnley,False,2,13.5,0.1470588235294118
Man Utd,22,Man City,True,4,14.8,0.0
Man Utd,23,Arsenal,False,5,14.0,0.05882352941176494
Man Utd,24,Fulham,True,3,12.0,0.472727272727273
Man Utd,25,Spurs,True,3,12.0,0.613636363636364
Man Utd,26,West Ham,False,3,12.0,0.33333333333333337
Man Utd,27,Everton,False,3,12.600000000000001,0.31147540983606536
Man Utd,28,Crystal Palace,True,3,12.100000000000001,0.6071428571428571
Man Utd,29,Newcastle,False,3,12.100000000000001,0.32203389830508466
Man Utd,30,Aston Villa,True,3,12.099999999999998,0.2923076923076926
Man Utd,31,Bournemouth,False,4,12.099999999999998,0.2238805970149259
Man Utd,32,Leeds,True,2,11.0,0.4857142857142859
Man Utd,33,Chelsea,False,3,12.0,0.23809523809523803
Man Utd,34,Brentford,True,3,12.600000000000001,0.33333333333333326
Man Utd,35,Liverpool,True,3,10.900000000000002,0.4130434782608692
Man Utd,36,Sunderland,False,3,8.9,0.41666666666666663
Man Utd,37,Nott'm Forest,True,3,6.6,0.23684210526315796
Man Utd,38,Brighton,False,4,4.0,0.25
Newcastle,1,Aston Villa,False,4,12.200000000000001,0.38235294117647045
Newcastle,2,Liverpool,True,3,11.700000000000001,0.5405405405405401
Newcastle,3,Leeds,False,3,11.7,0.7857142857142861
Newcastle,4,Wolves,True,1,12.299999999999999,0.4705882352941183
Newcastle,5,Bournemouth,False,4,14.600000000000001,0.0
Newcastle,6,Arsenal,True,4,13.8,0.04999999999999982
Newcastle,7,Nott'm Forest,True,3,12.899999999999999,0.2750000000000007
Newcastle,8,Brighton,False,4,13.600000000000001,0.18181818181818177
Newcastle,9,Fulham,True,3,12.700000000000003,0.26086956521739046
Newcastle,10,West Ham,False,3,12.8,0.34782608695652195
Newcastle,11,Brentford,False,3,11.7,0.7111111111111112
Newcastle,12,Man City,True,4,11.600000000000001,0.7073170731707311
Newcastle,13,Everton,False,3,10.399999999999999,0.8545454545454547
Newcastle,14,Spurs,True,3,10.8,0.8181818181818179
Newcastle,15,Burnley,True,1,10.1,0.9803921568627452
Newcastle,16,Sunderland,False,3,12.100000000000001,0.538461538461538
Newcastle,17,Chelsea,True,3,11.499999999999998,0.6666666666666672
Newcastle,18,Man Utd,False,4,10.799999999999999,0.7058823529411766
Newcastle,19,Burnley,False,2,9.5,1.0
Newcastle,20,Crystal Palace,True,3,10.9,0.8285714285714287
Newcastle,21,Leeds,True,2,10.8,0.941176470588235
Newcastle,22,Wolves,False,2,11.8,0.6122448979591837
Newcastle,23,Aston Villa,True,3,14.1,0.04201680672268937
Newcastle,24,Liverpool,False,4,14.400000000000002,0.036363636363636265
Newcastle,25,Brentford,True,3,13.599999999999998,0.250000000000001
Newcastle,26,Spurs,False,3,13.8,0.0
Newcastle,27,Man City,False,5,13.4,0.180327868852459
Newcastle,28,Everton,True,3,11.3,0.7500000000000002
Newcastle,29,Man Utd,True,3,11.2,0.47457627118644097
Newcastle,30,Chelsea,False,3,12.3,0.2615384615384614
Newcastle,31,Sunderland,True,2,12.400000000000002,0.17910447761194015
Newcastle,32,Crystal Palace,False,3,13.599999999999998,0.11428571428571488
Newcastle,33,Bournemouth,True,3,13.2,0.04761904761904767
Newcastle,34,Arsenal,False,5,13.3,0.24691358024691368
Newcastle,35,Brighton,True,3,9.4,0.7391304347826085
Newcastle,36,Nott'm Forest,False,3,7.2,0.7708333333333334
Newcastle,37,West Ham,True,2,4.7,0.736842105263158
Newcastle,38,Fulham,False,3,3.0,0.5
Nott'm Forest,1,Brentford,True,3,12.0,0.4411764705882355
Nott'm Forest,2,Crystal Palace,False,3,11.4,0.6216216216216215
Nott'm Forest,3,West Ham,True,2,11.3,0.8809523809523809
Nott'm Forest,4,Arsenal,False,5,12.3,0.47058823529411775
Nott'm Forest,5,Burnley,False,2,10.700000000000001,0.7959183673469385
Nott'm Forest,6,Sunderland,True,2,11.7,0.5750000000000002
Nott'm Forest,7,Newcastle,False,3,12.2,0.4500000000000004
Nott'm Forest,8,Chelsea,True,3,12.8,0.32727272727272727
Nott'm Forest,9,Bournemouth,False,4,12.900000000000002,0.2173913043478254
Nott'm Forest,10,Man Utd,True,3,11.299999999999999,0.6739130434782614
Nott'm Forest,11,Leeds,True,2,11.2,0.8222222222222222
Nott'm Forest,12,Liverpool,False,4,12.2,0.5609756097560976
Nott'm Forest,13,Brighton,True,3,11.100000000000001,0.727272727272727
Nott'm Forest,14,Wolves,False,2,11.6,0.6727272727272727
Nott'm Forest,15,Everton,False,3,12.700000000000003,0.4705882352941171
Nott'm Forest,16,Spurs,True,3,13.4,0.2884615384615382
Nott'm Forest,17,Fulham,False,3,13.600000000000001,0.03030303030303072
Nott'm Forest,18,Man City,True,4,14.4,0.0
Nott'm Forest,19,Everton,True,3,13.600000000000001,0.08888888888888857
Nott'm Forest,20,Aston Villa,False,4,13.8,0.0
Nott'm Forest,21,West Ham,False,3,12.899999999999999,0.3235294117647063
Nott'm Forest,22,Arsenal,True,4,11.8,0.6122448979591837
Nott'm Forest,23,Brentford,False,3,10.600000000000001,0.630252100840336
Nott'm Forest,24,Crystal Palace,True,3,11.0,0.6545454545454548
Nott'm Forest,25,Leeds,False,3,12.100000000000001,0.5909090909090909
Nott'm Forest,26,Wolves,True,1,12.2,0.2962962962962964
Nott'm Forest,27,Liverpool,True,3,14.5,0.0
Nott'm Forest,28,Brighton,False,4,14.8,0.12499999999999989
Nott'm Forest,29,Man City,False,5,12.8,0.2033898305084747
Nott'm Forest,30,Fulham,True,3,10.600000000000001,0.5230769230769229
Nott'm Forest,31,Spurs,False,3,10.399999999999999,0.47761194029850784
Nott'm Forest,32,Aston Villa,True,3,10.2,0.6000000000000002
Nott'm Forest,33,Burnley,True,1,10.6,0.46031746031746035
Nott'm Forest,34,Sunderland,False,3,12.700000000000003,0.3209876543209874
Nott'm Forest,35,Chelsea,False,3,11.0,0.39130434782608703
Nott'm Forest,36,Newcastle,True,3,9.0,0.39583333333333337
Nott'm Forest,37,Man Utd,False,4,6.7,0.21052631578947367
Nott'm Forest,38,Bournemouth,True,3,3.0,0.5
Spurs,1,Burnley,True,1,12.4,0.32352941176470595
Spurs,2,Man City,False,5,13.500000000000002,0.05405405405405339
Spurs,3,Bournemouth,True,3,11.399999999999999,0.8571428571428577
Spurs,4,West Ham,False,3,11.3,0.7647058823529411
Spurs,5,Brighton,False,4,11.2,0.6938775510204083
Spurs,6,Wolves,True,1,10.0,1.0
Spurs,7,Leeds,False,3,12.0,0.5000000000000002
Spurs,8,Aston Villa,True,3,13.200000000000001,0.2545454545454545
Spurs,9,Everton,False,3,13.400000000000002,0.1086956521739123
Spurs,10,Chelsea,True,3,13.599999999999998,0.17391304347826175
Spurs,11,Man Utd,True,3,13.8,0.24444444444444458
Spurs,12,Arsenal,False,5,14.0,0.12195121951219512
Spurs,13,Fulham,True,3,12.0,0.5636363636363635
Spurs,14,Newcastle,False,3,12.0,0.5999999999999999
Spurs,15,Brentford,True,3,12.0,0.6078431372549019
Spurs,16,Nott'm Forest,False,3,11.4,0.6730769230769229
Spurs,17,Liverpool,True,3,11.900000000000002,0.545454545454545
Spurs,18,Crystal Palace,False,3,11.3,0.6078431372549018
Spurs,19,Brentford,False,3,10.6,0.7555555555555556
Spurs,20,Sunderland,True,2,11.0,0.8000000000000003
Spurs,21,Bournemouth,False,4,12.6,0.41176470588235303
Spurs,22,West Ham,True,2,11.600000000000001,0.6530612244897958
Spurs,23,Burnley,False,2,13.3,0.17647058823529416
Spurs,24,Man City,True,4,14.600000000000001,0.0
Spurs,25,Man Utd,False,4,13.8,0.20454545454545492
Spurs,26,Newcastle,True,3,13.5,0.05555555555555569
Spurs,27,Arsenal,True,4,13.700000000000003,0.13114754098360615
Spurs,28,Fulham,False,3,12.8,0.4821428571428572
Spurs,29,Crystal Palace,True,3,12.899999999999999,0.1864406779661022
Spurs,30,Liverpool,False,4,12.4,0.24615384615384606
Spurs,31,Nott'm Forest,True,3,11.900000000000002,0.25373134328358193
Spurs,32,Sunderland,False,3,11.3,0.44285714285714284
Spurs,33,Brighton,True,3,11.2,0.3650793650793651
Spurs,34,Wolves,False,2,11.099999999999998,0.5185185185185188
Spurs,35,Aston Villa,False,4,10.299999999999999,0.5434782608695654
Spurs,36,Leeds,True,2,7.1000000000000005,0.7916666666666666
Spurs,37,Chelsea,False,3,5.7,0.4736842105263158
Spurs,38,Everton,True,3,3.0,0.5
Sunderland,1,West Ham,True,2,10.100000000000001,1.0
Sunderland,2,Burnley,False,2,11.0,0.7297297297297296
Sunderland,3,Brentford,True,3,12.600000000000001,0.5714285714285714
Sunderland,4,Crystal Palace,False,3,11.500000000000002,0.7058823529411762
Sunderland,5,Aston Villa,True,3,11.399999999999999,0.6530612244897962
Sunderland,6,Nott'm Forest,False,3,11.3,0.6749999999999998
Sunderland,7,Man Utd,False,4,11.8,0.55
Sunderland,8,Wolves,True,1,10.7,0.7090909090909092
Sunderland,9,Chelsea,False,3,12.8,0.23913043478260831
Sunderland,10,Everton,True,3,13.5,0.1956521739130439
Sunderland,11,Arsenal,True,4,14.900000000000002,0.0
Sunderland,12,Fulham,False,3,14.2,0.07317073170731725
Sunderland,13,Bournemouth,True,3,15.1,0.0
Sunderland,14,Liverpool,False,4,14.899999999999999,0.07272727272727308
Sunderland,15,Man City,False,5,14.700000000000001,0.07843137254901933
Sunderland,16,Newcastle,True,3,12.8,0.4038461538461535
Sunderland,17,Brighton,False,4,12.899999999999999,0.24242424242424343
Sunderland,18,Leeds,True,2,11.899999999999999,0.4901960784313728
Sunderland,19,Man City,True,4,13.0,0.2222222222222222
Sunderland,20,Spurs,False,3,10.8,0.8571428571428572
Sunderland,21,Brentford,False,3,11.8,0.6470588235294115
Sunderland,22,Crystal Palace,True,3,11.8,0.6122448979591837
Sunderland,23,West Ham,False,3,11.8,0.4285714285714286
Sunderland,24,Burnley,True,1,12.4,0.40000000000000024
Sunderland,25,Arsenal,False,5,14.700000000000003,0.0
Sunderland,26,Liverpool,True,3,12.8,0.18518518518518512
Sunderland,27,Fulham,True,3,12.899999999999999,0.2622950819672134
Sunderland,28,Bournemouth,False,4,13.0,0.4464285714285716
Sunderland,29,Leeds,False,3,12.600000000000001,0.23728813559322026
Sunderland,30,Brighton,True,3,12.700000000000003,0.1999999999999995
Sunderland,31,Newcastle,False,3,12.2,0.20895522388059729
Sunderland,32,Spurs,True,3,12.2,0.3142857142857146
Sunderland,33,Aston Villa,False,4,12.2,0.2063492063492064
Sunderland,34,Nott'm Forest,True,3,11.100000000000001,0.5185185185185184
Sunderland,35,Wolves,False,2,9.2,0.782608695652174
Sunderland,36,Man Utd,True,3,8.100000000000001,0.5833333333333331
Sunderland,37,Everton,False,3,5.7,0.4736842105263158
Sunderland,38,Chelsea,True,3,3.0,0.5
West Ham,1,Sunderland,False,3,12.0,0.4411764705882355
West Ham,2,Chelsea,True,3,12.0,0.4594594594594593
West Ham,3,Nott'm Forest,False,3,13.200000000000001,0.4285714285714286
West Ham,4,Spurs,True,3,13.400000000000002,0.1470588235294117
West Ham,5,Crystal Palace,True,3,13.599999999999998,0.2040816326530619
West Ham,6,Everton,False,3,13.8,0.04999999999999982
West Ham,7,Arsenal,False,5,12.8,0.30000000000000016
West Ham,8,Brentford,True,3,11.200000000000001,0.618181818181818
West Ham,9,Leeds,False,3,11.100000000000001,0.6086956521739126
West Ham,10,Newcastle,True,3,11.6,0.6086956521739134
West Ham,11,Burnley,True,1,12.200000000000001,0.5999999999999998
West Ham,12,Bournemouth,False,4,14.5,0.0
West Ham,13,Liverpool,True,3,14.9,0.036363636363636265
West Ham,14,Man Utd,False,4,15.3,0.0
West Ham,15,Brighton,False,4,14.599999999999998,0.09803921568627483
West Ham,16,Aston Villa,True,3,13.2,0.32692307692307687
West Ham,17,Man City,False,5,13.3,0.12121212121212166
West Ham,18,Fulham,True,3,11.2,0.6274509803921569
West Ham,19,Brighton,True,3,10.5,0.7777777777777778
West Ham,20,Wolves,False,2,10.3,1.0
West Ham,21,Nott'm Forest,True,3,10.6,1.0
West Ham,22,Spurs,False,3,10.399999999999999,0.8979591836734697
West Ham,23,Sunderland,True,2,10.2,0.6974789915966388
West Ham,24,Chelsea,False,3,11.700000000000001,0.5272727272727273
West Ham,25,Burnley,False,2,11.7,0.6818181818181823
West Ham,26,Man Utd,True,3,13.4,0.07407407407407407
West Ham,27,Bournemouth,True,3,14.200000000000001,0.04918032786885229
West Ham,28,Liverpool,False,4,13.299999999999999,0.39285714285714324
West Ham,29,Fulham,False,3,12.3,0.2881355932203391
West Ham,30,Man City,True,4,12.3,0.2615384615384614
West Ham,31,Aston Villa,False,4,11.2,0.35820895522388085
West Ham,32,Wolves,True,1,10.6,0.5428571428571429
West Ham,33,Crystal Palace,False,3,12.700000000000003,0.12698412698412653
West Ham,34,Everton,True,3,12.2,0.3827160493827163
West Ham,35,Brentford,False,3,10.4,0.5217391304347825
West Ham,36,Arsenal,True,4,8.3,0.5416666666666666
West Ham,37,Newcastle,False,3,4.8,0.7105263157894738
West Ham,38,Leeds,True,2,2.0,0.75
Wolves,1,Man City,True,4,13.299999999999999,0.05882352941176505
Wolves,2,Bournemouth,False,4,12.3,0.37837837837837807
Wolves,3,Everton,True,3,11.2,0.9047619047619051
Wolves,4,Newcastle,False,3,11.100000000000001,0.8235294117647056
Wolves,5,Leeds,True,2,9.799999999999999,0.979591836734694
Wolves,6,Spurs,False,3,10.600000000000001,0.8499999999999996
Wolves,7,Brighton,True,3,10.399999999999999,0.9000000000000004
Wolves,8,Sunderland,False,3,10.2,0.8000000000000002
Wolves,9,Burnley,True,1,10.6,0.7173913043478262
Wolves,10,Fulham,False,3,12.700000000000003,0.3695652173913041
Wolves,11,Chelsea,False,3,12.8,0.46666666666666656
Wolves,12,Crystal Palace,True,3,14.1,0.09756097560975618
Wolves,13,Aston Villa,False,4,14.400000000000002,0.12727272727272687
Wolves,14,Nott'm Forest,True,3,14.2,0.20000000000000018
Wolves,15,Man Utd,True,3,15.1,0.0
Wolves,16,Arsenal,False,5,14.899999999999999,0.0
Wolves,17,Brentford,True,3,13.0,0.2121212121212127
Wolves,18,Liverpool,False,4,13.099999999999998,0.25490196078431415
Wolves,19,Man Utd,False,4,13.299999999999999,0.15555555555555578
Wolves,20,West Ham,True,2,12.400000000000002,0.3999999999999996
Wolves,21,Everton,False,3,13.599999999999998,0.11764705882352999
Wolves,22,Newcastle,True,3,14.1,0.14285714285714302
Wolves,23,Man City,False,5,14.350000000000001,0.0
Wolves,24,Bournemouth,True,3,12.399999999999999,0.40000000000000047
Wolves,25,Chelsea,True,3,12.45,0.5113636363636369
Wolves,26,Nott'm Forest,False,3,12.5,0.2407407407407408
Wolves,26,Arsenal,True,4,12.5,0.2407407407407408
Wolves,27,Crystal Palace,False,3,10.200000000000001,0.7049180327868851
Wolves,28,Aston Villa,True,3,9.900000000000002,1.0
Wolves,29,Liverpool,True,3,9.6,0.7457627118644068
Wolves,30,Brentford,False,3,9.3,0.723076923076923
Wolves,32,West Ham,False,3,11.900000000000002,0.357142857142857
Wolves,33,Leeds,False,3,11.900000000000002,0.2539682539682536
Wolves,34,Spurs,True,3,11.299999999999999,0.49382716049382736
Wolves,35,Sunderland,True,2,9.4,0.7391304347826085
Wolves,36,Brighton,False,4,8.3,0.5416666666666666
Wolves,37,Fulham,True,3,4.8,0.7105263157894738
Wolves,38,Burnley,False,2,2.0,0.75
