id,first_name,second_name,team,element_type,now_cost,selected_by_percent,transfers_in,transfers_out,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,form,value_form,value_season,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_name,position,price,is_corner_taker,is_freekick_taker,is_penalty_taker,is_set_piece_taker
1,David,Raya Martín,1,1,62,36.4,4930540,3003061,162,4.4,3330,0,0,19,26,1,0,60,11,633,541.6,33.5,0.0,57.5,5.0,0.8,26.1,,,,Arsenal,GK,6.2,0,0,0,0
2,Kepa,Arrizabalaga Revuelta,1,1,40,0.4,23561,79865,2,2.0,90,0,0,0,1,0,0,2,0,11,19.8,0.0,0.0,2.0,0.7,0.2,0.5,,,,Arsenal,GK,4.0,0,0,0,0
3,Karl,Hein,1,1,40,0.2,5545,48759,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,GK,4.0,0,0,0,0
4,Tommy,Setford,1,1,39,0.2,34587,36016,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,GK,3.9,0,0,0,0
5,Gabriel,dos Santos Magalhães,1,2,73,45.4,9241680,6017049,209,6.5,2750,3,5,18,20,4,0,0,30,724,824.0,128.5,298.0,125.0,6.0,0.8,28.6,,,,Arsenal,DEF,7.3,0,0,0,0
6,William,Saliba,1,2,63,17.1,2702830,2551293,137,4.4,2614,1,0,15,20,2,0,0,12,581,552.6,201.0,90.0,84.3,4.3,0.7,21.7,,,,Arsenal,DEF,6.3,0,0,0,0
7,Riccardo,Calafiori,1,2,56,6.0,2701773,2532675,109,4.2,1697,1,2,13,8,5,0,0,6,389,283.0,182.3,313.0,77.9,3.3,0.6,19.5,,,,Arsenal,DEF,5.6,0,0,0,0
8,Jurriën,Timber,1,2,60,15.2,6784707,5670508,149,5.0,2452,3,6,13,20,5,0,0,9,532,499.0,402.6,352.0,125.7,0.0,0.0,24.8,,,,Arsenal,DEF,6.0,0,0,0,0
9,Jakub,Kiwior,1,2,54,0.0,1119,10955,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,DEF,5.4,0,0,0,0
10,Myles,Lewis-Skelly,1,2,50,1.9,216990,478401,29,1.4,697,0,0,2,8,3,0,0,0,110,73.2,74.6,29.0,17.6,3.0,0.6,5.8,,,,Arsenal,DEF,5.0,0,0,0,0
11,Benjamin,White,1,2,51,0.5,378865,434751,45,3.8,699,0,1,5,6,0,0,0,3,181,154.8,133.4,54.0,34.3,0.3,0.1,8.8,,,,Arsenal,DEF,5.1,0,0,0,0
13,Brayden,Clarke,1,2,37,0.5,65565,85106,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,DEF,3.7,0,0,0,0
14,Maldini,Kacurri,1,2,39,0.1,10218,22844,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,DEF,3.9,0,0,0,0
15,Josh,Nichols,1,2,37,0.2,34995,35855,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,DEF,3.7,0,0,0,0
16,Bukayo,Saka,1,3,100,11.6,5027975,5509494,157,5.1,2218,7,10,12,16,2,0,0,18,570,627.0,847.6,828.0,230.6,4.0,0.4,15.7,2.0,2.0,1.0,Arsenal,MID,10.0,0,0,1,1
17,Martin,Ødegaard,1,3,78,1.7,409252,664528,74,3.1,1363,1,7,6,13,0,0,0,5,306,311.8,564.4,168.0,104.4,2.3,0.3,9.5,4.0,,3.0,Arsenal,MID,7.8,0,0,0,0
18,Noni,Madueke,1,3,68,0.8,391478,439154,72,2.8,1205,3,1,8,9,0,0,0,9,254,257.4,352.8,404.0,101.3,4.0,0.6,10.6,3.0,,,Arsenal,MID,6.8,0,0,0,0
19,Gabriel,Martinelli Silva,1,3,68,0.9,203187,278367,57,1.9,1065,1,5,2,8,3,0,0,3,195,204.6,202.2,390.0,79.0,2.7,0.4,8.4,,,,Arsenal,MID,6.8,0,0,0,0
20,Leandro,Trossard,1,3,66,1.8,726467,554690,119,3.8,1997,6,6,11,15,2,0,0,11,445,494.0,545.5,541.0,158.3,3.7,0.6,18.0,,,4.0,Arsenal,MID,6.6,0,0,0,0
21,Declan,Rice,1,3,72,23.3,7631940,5848117,184,5.1,3093,4,9,18,25,3,0,0,23,790,827.2,1027.4,298.0,215.4,2.7,0.4,25.6,1.0,1.0,,Arsenal,MID,7.2,1,1,0,1
22,Mikel,Merino Zazón,1,3,53,0.7,836318,847590,67,3.0,1024,4,3,4,10,1,0,0,5,236,304.4,191.8,244.0,73.6,0.3,0.1,12.6,,,,Arsenal,MID,5.3,0,0,0,0
23,Fábio,Ferreira Vieira,1,3,54,0.0,933,4447,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,MID,5.4,0,0,0,0
24,Christian,Nørgaard,1,3,51,0.1,8660,61962,7,1.0,101,0,0,0,1,0,0,0,0,28,23.4,5.5,10.0,4.0,0.3,0.1,1.4,,,,Arsenal,MID,5.1,0,0,0,0
25,Ethan,Nwaneri,1,3,50,0.1,13149,37244,8,1.3,165,0,0,1,0,0,0,0,0,20,8.6,22.5,24.0,5.4,0.0,0.0,1.6,,,,Arsenal,MID,5.0,0,0,0,0
26,Martín,Zubimendi Ibáñez,1,3,49,2.7,1383151,1353576,133,3.5,2991,5,1,16,25,4,0,0,9,604,603.2,385.1,271.0,126.2,1.3,0.3,27.1,,,,Arsenal,MID,4.9,0,0,0,0
28,Ismeal,Kabia,1,3,45,0.1,6731,30392,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,MID,4.5,0,0,0,0
29,Albert,Sambi Lokonga,1,3,45,0.0,2952,14151,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,MID,4.5,0,0,0,0
30,Kai,Havertz,1,4,73,0.7,197946,255689,36,3.0,577,2,3,4,4,1,0,0,3,143,152.6,134.6,210.0,49.9,4.3,0.6,4.9,,,,Arsenal,FWD,7.3,0,0,0,0
31,Gabriel,Fernando de Jesus,1,4,64,0.4,156814,134920,24,1.7,418,3,0,1,6,3,0,0,0,92,141.8,54.3,281.0,47.5,1.7,0.3,3.8,,,,Arsenal,FWD,6.4,0,0,0,0
266,Eberechi,Eze,1,3,73,8.7,3651571,3941829,113,3.4,1885,7,3,11,14,1,0,0,8,439,393.4,305.7,455.0,115.1,2.3,0.3,15.5,,,,Arsenal,MID,7.3,0,0,0,0
662,Cristhian,Mosquera,1,2,53,0.3,72218,57288,40,2.0,986,0,0,3,8,4,0,0,1,195,219.2,88.7,20.0,32.9,3.3,0.6,7.5,,,,Arsenal,DEF,5.3,0,0,0,0
666,Viktor,Gyökeres,1,4,91,16.4,4626668,5611221,128,3.6,2217,14,1,12,14,5,0,0,16,474,539.6,271.7,772.0,157.5,1.3,0.1,14.1,,,2.0,Arsenal,FWD,9.1,0,0,0,0
700,Max,Dowman,1,3,42,0.9,291075,193138,16,2.7,152,1,1,1,1,0,0,0,0,51,45.2,55.5,65.0,16.6,1.0,0.2,3.8,,,,Arsenal,MID,4.2,0,0,0,0
711,Andre,Harriman-Annous,1,3,44,0.0,2098,1977,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,MID,4.4,0,0,0,0
725,Piero,Hincapié,1,2,51,0.9,625158,522735,87,3.5,1787,1,2,5,19,2,0,0,7,335,453.6,184.7,72.0,70.9,1.0,0.2,17.1,,,,Arsenal,DEF,5.1,0,0,0,0
759,Marli,Salmon,1,2,40,0.0,1910,1535,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arsenal,DEF,4.0,0,0,0,0
32,Emiliano,Martínez Romero,2,1,50,4.4,1133258,844392,120,3.8,2835,0,1,7,39,2,0,95,11,530,769.8,23.2,0.0,79.2,2.7,0.5,24.0,,,,Aston Villa,GK,5.0,0,0,0,0
33,Marco,Bizot,2,1,42,0.4,85879,117979,16,2.3,585,0,0,1,10,2,0,19,0,75,139.2,0.0,0.0,13.9,0.7,0.2,3.8,,,,Aston Villa,GK,4.2,0,0,0,0
34,Joe,Gauci,2,1,40,0.1,0,17885,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,GK,4.0,0,0,0,0
35,Filip,Marschall,2,1,40,0.0,0,1303,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,GK,4.0,0,0,0,0
36,Matty,Cash,2,2,46,7.4,2994809,2459799,117,3.3,3016,3,3,8,38,9,0,0,7,450,643.0,510.7,221.0,137.5,0.7,0.2,25.4,3.0,,,Aston Villa,DEF,4.6,0,0,0,0
37,Lucas,Digne,2,2,45,1.5,355694,398719,97,3.1,1842,0,7,7,23,3,0,0,5,381,400.2,455.5,130.0,98.5,1.7,0.4,21.6,2.0,2.0,,Aston Villa,DEF,4.5,0,0,0,0
38,Ezri,Konsa Ngoyo,2,2,44,7.0,836516,2247010,100,2.9,3035,0,1,9,44,0,1,0,3,497,601.4,108.3,124.0,84.0,0.7,0.2,22.7,,,,Aston Villa,DEF,4.4,0,0,0,0
39,Ian,Maatsen,2,2,42,0.5,89595,125987,54,1.8,1590,0,1,2,27,2,0,0,1,242,336.6,373.4,231.0,94.3,2.3,0.5,12.9,,,,Aston Villa,DEF,4.2,0,0,0,0
40,Tyrone,Mings,2,2,43,0.6,161621,216139,50,2.9,1322,0,1,3,23,1,0,0,4,169,282.6,80.5,105.0,46.8,1.3,0.3,11.6,,,,Aston Villa,DEF,4.3,0,0,0,0
41,Pau,Torres,2,2,43,0.3,75312,101789,64,3.0,1673,0,2,5,19,1,0,0,2,280,321.8,47.1,79.0,45.1,1.7,0.4,14.9,,,,Aston Villa,DEF,4.3,0,0,0,0
42,Andrés,García,2,2,39,0.2,30457,43192,5,0.8,83,0,0,0,3,0,0,0,0,12,17.8,3.2,2.0,2.3,0.3,0.1,1.3,,,,Aston Villa,DEF,3.9,0,0,0,0
43,Álex,Moreno Lopera,2,2,40,1.5,44476,893174,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,4.0,0,0,0,0
44,Lamare,Bogarde,2,2,40,0.5,114072,100401,40,1.4,1042,0,0,2,17,5,0,0,4,121,133.0,59.4,14.0,20.6,1.0,0.2,10.0,,,,Aston Villa,DEF,4.0,0,0,0,0
45,Lino,da Cruz Sousa,2,2,38,0.2,22076,40217,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,3.8,0,0,0,0
46,Yasin,Özcan,2,2,40,0.1,4656,21237,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,4.0,0,0,0,0
47,Morgan,Rogers,2,3,73,20.2,6873325,5463430,169,4.6,3280,10,8,9,48,7,0,0,17,605,746.2,706.2,871.0,232.0,4.7,0.6,23.2,,1.0,,Aston Villa,MID,7.3,0,1,0,1
48,Youri,Tielemans,2,3,59,0.7,171924,356117,68,2.7,1857,0,4,4,27,0,0,0,3,417,432.0,513.6,184.0,113.1,2.3,0.4,11.5,5.0,,,Aston Villa,MID,5.9,0,0,0,0
49,Leon,Bailey,2,3,55,0.1,10030,52941,21,1.6,450,0,2,0,9,1,0,0,0,69,71.2,160.4,69.0,30.1,2.0,0.4,3.8,4.0,,,Aston Villa,MID,5.5,0,0,0,0
50,Emiliano,Buendía Stati,2,3,53,0.4,238478,218449,102,2.8,1753,6,2,3,24,6,0,0,10,382,427.0,402.1,398.0,121.4,3.0,0.6,19.2,,6.0,2.0,Aston Villa,MID,5.3,0,0,0,0
51,Samuel,Iling-Junior,2,3,55,0.0,1383,3814,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,MID,5.5,0,0,0,0
53,Donyell,Malen,2,3,51,0.4,172896,340842,55,2.6,640,4,2,1,10,0,0,0,3,161,183.4,99.7,290.0,56.3,0.0,0.0,10.8,,,,Aston Villa,MID,5.1,0,0,0,0
54,John,McGinn,2,3,53,0.7,266912,274130,103,3.4,2136,5,4,8,28,5,0,0,6,443,459.8,605.3,309.0,137.3,4.0,0.8,19.4,,,,Aston Villa,MID,5.3,0,0,0,0
55,Ross,Barkley,2,3,48,0.1,17174,18618,56,2.7,844,3,2,1,15,1,0,0,5,221,227.8,162.3,191.0,58.1,5.0,1.0,11.7,,,,Aston Villa,MID,4.8,0,0,0,0
56,Enzo,Barrenechea,2,3,50,0.0,0,36,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,MID,5.0,0,0,0,0
57,Lewis,Dobbin,2,3,50,0.0,889,5455,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,MID,5.0,0,0,0,0
58,Boubacar,Kamara,2,3,49,0.2,111587,121485,61,3.4,1410,1,3,5,15,5,0,0,7,282,325.0,241.3,75.0,64.2,0.0,0.0,12.4,,,,Aston Villa,MID,4.9,0,0,0,0
59,Amadou,Onana,2,3,48,0.6,168465,295144,76,3.0,1755,2,0,6,26,3,0,0,4,353,413.2,152.6,178.0,74.4,0.3,0.1,15.8,,,,Aston Villa,MID,4.8,0,0,0,0
60,Ben,Broggio,2,3,44,0.2,38290,52801,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,MID,4.4,0,0,0,0
61,Leander,Dendoncker,2,3,45,0.1,2169,33857,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,MID,4.5,0,0,0,0
62,Jamaldeen,Jimoh-Aloba,2,3,45,0.1,8790,11047,1,1.0,8,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0.0,0.0,0.2,,,,Aston Villa,MID,4.5,0,0,0,0
63,Kadan,Young,2,3,43,0.5,102090,135893,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,MID,4.3,0,0,0,0
64,Ollie,Watkins,2,4,87,13.0,3761213,5154207,167,4.5,2833,16,4,9,38,4,0,0,26,623,720.2,330.9,1206.0,225.2,12.3,1.4,19.2,,,3.0,Aston Villa,FWD,8.7,0,0,0,0
65,Zépiqueno,Redmond,2,4,45,0.3,17574,85482,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,FWD,4.5,0,0,0,0
389,Harvey,Elliott,2,3,51,0.2,95040,104382,5,1.0,110,0,0,0,2,0,0,0,0,17,11.8,31.7,31.0,7.4,0.0,0.0,1.0,,,,Aston Villa,MID,5.1,0,0,0,0
456,Jadon,Sancho,2,3,58,0.2,53465,56572,37,1.6,863,0,2,2,10,0,0,0,0,141,130.2,290.6,193.0,61.6,0.3,0.1,6.4,6.0,,,Aston Villa,MID,5.8,0,0,0,0
688,James,Wright,2,1,39,0.6,62596,48936,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,GK,3.9,0,0,0,0
699,Douglas Luiz,Soares de Paulo,2,3,49,0.1,29269,25967,35,1.7,913,1,1,1,15,3,0,0,0,220,201.6,294.3,94.0,59.1,1.3,0.3,7.1,1.0,,,Aston Villa,MID,4.9,1,0,0,1
701,Triston,Rowe,2,2,40,0.1,8943,10853,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,4.0,0,0,0,0
702,Bradley,Burrowes,2,3,43,0.1,20893,12404,1,1.0,16,0,0,0,1,0,0,0,0,3,0.0,0.3,0.0,0.0,0.0,0.0,0.2,,,,Aston Villa,MID,4.3,0,0,0,0
703,Sam,Proctor,2,1,39,0.6,95367,52276,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,GK,3.9,0,0,0,0
710,Travis,Patterson,2,2,39,0.2,34014,24439,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,3.9,0,0,0,0
719,Victor,Lindelöf,2,2,45,0.1,22854,16638,29,1.7,942,0,1,1,15,0,0,0,0,124,167.8,36.6,22.0,22.7,1.3,0.3,6.4,,,,Aston Villa,DEF,4.5,0,0,0,0
754,George,Hemmings,2,3,45,0.0,1438,920,2,1.0,25,0,0,0,0,0,0,0,0,5,0.0,1.7,2.0,0.3,0.0,0.0,0.4,,,,Aston Villa,MID,4.5,0,0,0,0
757,Ronnie,Hollingshead,2,1,40,0.0,1543,1132,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,GK,4.0,0,0,0,0
768,Leon,Routh,2,2,40,0.0,852,816,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,4.0,0,0,0,0
781,TJ,Carroll,2,2,40,0.0,1057,727,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Aston Villa,DEF,4.0,0,0,0,0
792,Alysson Edward Franco,da Rocha dos Santos,2,3,50,0.0,433,320,3,1.0,47,0,0,0,2,0,0,0,0,11,3.2,3.5,10.0,1.5,0.0,0.0,0.6,,,,Aston Villa,MID,5.0,0,0,0,0
808,Tammy,Abraham,2,4,57,0.2,92819,76337,23,1.9,278,2,0,0,8,0,0,0,2,93,87.2,49.2,136.0,27.1,0.0,0.0,4.0,,,,Aston Villa,FWD,5.7,0,0,0,0
183,Max,Weiß,3,1,42,0.2,20012,19233,7,2.3,270,0,0,0,4,0,0,10,0,39,76.8,10.0,0.0,8.7,2.3,0.5,1.7,,,,Burnley,GK,4.2,0,0,0,0
184,Etienne,Green,3,1,40,0.2,4943,34808,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,GK,4.0,0,0,0,0
185,Václav,Hladký,3,1,39,0.1,15797,22780,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,GK,3.9,0,0,0,0
186,Connor,Roberts,3,2,43,0.0,1907,9487,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,DEF,4.3,0,0,0,0
187,Kyle,Walker,3,2,44,1.2,173367,277687,70,1.9,3095,0,2,4,66,9,0,0,3,242,506.0,237.2,28.0,77.4,1.7,0.4,15.9,,,,Burnley,DEF,4.4,0,0,0,0
188,Hannes,Delcroix,3,2,38,0.2,26052,44063,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,DEF,3.8,0,0,0,0
189,Owen,Dodgson,3,2,40,0.0,0,2401,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,DEF,4.0,0,0,0,0
190,Hjalmar,Ekdal,3,2,38,0.7,254868,221213,52,2.7,1539,0,0,2,34,0,0,0,2,159,372.0,55.8,88.0,51.7,0.0,0.0,13.7,,,,Burnley,DEF,3.8,0,0,0,0
191,Maxime,Estève,3,2,38,7.0,846727,2123523,85,2.5,2933,0,0,3,70,1,0,0,0,264,745.4,92.5,97.0,93.7,1.7,0.4,22.4,,,,Burnley,DEF,3.8,0,0,0,0
192,Quilindschy,Hartman,3,2,40,0.6,192912,194950,63,3.0,1825,0,6,3,40,1,0,0,0,228,422.2,288.8,83.0,79.5,0.0,0.0,15.8,,,,Burnley,DEF,4.0,0,0,0,0
193,Bashir,Humphreys,3,2,39,0.1,22842,20690,47,2.4,1574,0,2,2,33,6,0,0,1,210,379.0,135.6,101.0,61.4,1.0,0.3,12.1,,,,Burnley,DEF,3.9,0,0,0,0
194,Jordan,Beyer,3,2,39,0.1,2385,15994,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,DEF,3.9,0,0,0,0
195,Lucas,Pires Silva,3,2,38,0.3,50650,44866,25,1.2,1405,0,0,1,30,1,1,0,0,127,247.0,294.6,117.0,65.6,1.3,0.3,6.6,,,,Burnley,DEF,3.8,0,0,0,0
196,Shurandy,Sambo,3,2,40,0.0,202,9743,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,DEF,4.0,0,0,0,0
197,Oliver,Sonne,3,2,38,0.2,34622,37617,13,1.9,164,1,0,0,4,0,0,0,0,20,44.8,18.1,30.0,9.2,0.0,0.0,3.4,,,,Burnley,DEF,3.8,0,0,0,0
198,Axel,Tuanzebe,3,2,39,0.9,141356,304187,34,2.4,1201,1,0,1,26,1,0,0,0,102,276.4,11.1,52.0,34.1,2.3,0.6,8.7,,,,Burnley,DEF,3.9,0,0,0,0
199,Joe,Worrall,3,2,38,0.2,31852,31249,20,1.8,496,0,0,0,11,0,0,0,0,40,147.4,1.5,19.0,17.0,0.0,0.0,5.3,,,,Burnley,DEF,3.8,0,0,0,0
200,Jaidon,Anthony,3,3,50,2.4,1365842,1162272,127,3.4,2717,8,4,4,59,4,0,0,6,513,586.8,552.2,619.0,175.8,3.7,0.7,25.4,2.0,,,Burnley,MID,5.0,0,0,0,0
201,Manuel,Benson Hedilazio,3,3,54,0.0,1070,3162,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,MID,5.4,0,0,0,0
202,Jacob,Bruun Larsen,3,3,52,0.0,6779,9341,41,1.5,1014,0,1,3,29,0,0,0,0,123,121.0,212.4,140.0,47.4,1.0,0.2,7.9,,2.0,3.0,Burnley,MID,5.2,0,0,0,0
203,Enock,Agyei,3,3,47,0.0,4924,7888,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,MID,4.7,0,0,0,0
204,Darko,Churlinov,3,3,49,0.0,160,2095,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,MID,4.9,0,0,0,0
205,Josh,Cullen,3,3,49,0.8,568832,546077,70,3.9,1513,2,2,3,29,2,0,0,8,321,342.0,218.1,98.0,66.0,0.0,0.0,14.3,,,,Burnley,MID,4.9,0,0,0,0
206,Marcus,Edwards,3,3,47,0.1,27070,29360,51,2.2,1058,1,3,1,18,0,0,0,2,189,180.0,283.9,226.0,68.9,0.3,0.1,10.9,,3.0,,Burnley,MID,4.7,0,0,0,0
207,Hannibal,Mejbri,3,3,47,0.1,32332,36840,59,2.2,1219,1,5,2,27,10,0,0,4,261,252.8,330.9,128.0,71.0,2.3,0.5,12.6,,,,Burnley,MID,4.7,0,0,0,0
208,Luca,Koleosho,3,3,50,0.0,68,3043,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,MID,5.0,0,0,0,0
209,Josh,Laurent,3,3,48,0.0,6524,7502,56,1.7,1752,1,0,2,41,6,1,0,1,232,298.0,185.1,111.0,58.6,0.7,0.1,11.7,,,,Burnley,MID,4.8,0,0,0,0
210,Loum,Tchaouna,3,3,48,0.0,6578,6410,59,2.0,1259,2,2,2,24,2,0,0,0,208,185.8,231.1,173.0,59.3,3.7,0.8,12.3,,4.0,,Burnley,MID,4.8,0,0,0,0
211,Aaron,Ramsey,3,3,44,1.4,62789,934900,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,MID,4.4,0,0,0,0
212,Oluwaseun,Adewumi,3,3,45,0.0,0,2773,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,MID,4.5,0,0,0,0
213,Jaydon,Banel,3,3,45,0.0,7482,9313,1,1.0,9,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.2,,,,Burnley,MID,4.5,0,0,0,0
214,Mike,Trésor Ndayishimiye,3,3,43,0.1,20926,18890,6,1.0,37,0,0,0,2,0,0,0,0,18,7.2,15.2,2.0,2.4,0.0,0.0,1.4,,,,Burnley,MID,4.3,0,0,0,0
215,Zian,Flemming,3,4,53,0.8,262246,184453,99,3.4,1764,11,0,3,35,5,0,0,11,371,466.0,159.5,533.0,114.9,5.0,0.9,18.7,,5.0,1.0,Burnley,FWD,5.3,0,0,1,1
216,Zeki,Amdouni,3,4,48,0.0,2934,6873,4,1.0,69,0,0,0,0,0,0,0,0,10,2.6,5.1,20.0,2.6,1.0,0.2,0.8,,,,Burnley,FWD,4.8,0,0,0,0
217,Lyle,Foster,3,4,49,0.7,458423,455566,58,2.2,1361,3,2,4,30,4,0,0,4,202,219.0,147.0,262.0,62.1,0.3,0.1,11.8,,,,Burnley,FWD,4.9,0,0,0,0
218,Ashley,Barnes,3,4,42,1.2,240204,378250,5,0.9,40,0,0,0,3,2,0,0,0,11,2.2,1.9,44.0,4.8,0.0,0.0,1.2,,,2.0,Burnley,FWD,4.2,0,0,0,0
219,Michael,Obafemi,3,4,44,0.1,4151,40849,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Burnley,FWD,4.4,0,0,0,0
470,Martin,Dúbravka,3,1,40,25.7,1829372,2397331,96,2.7,3150,0,0,4,71,1,0,127,7,436,976.4,0.0,0.0,97.9,0.0,0.0,24.0,,,,Burnley,GK,4.0,0,0,0,0
614,James,Ward-Prowse,3,3,56,0.2,25730,53072,40,2.2,1092,0,1,2,27,1,0,0,0,248,215.0,384.4,22.0,62.1,1.0,0.2,7.1,1.0,1.0,,Burnley,MID,5.6,1,1,0,1
676,Lesley,Ugochukwu,3,3,50,0.1,45849,42639,97,2.8,2330,3,3,3,51,1,1,0,5,374,412.2,181.5,210.0,80.2,3.0,0.6,19.4,,,,Burnley,MID,5.0,0,0,0,0
680,Armando,Broja,3,4,52,0.1,48666,61932,43,1.8,843,1,1,1,27,0,0,0,2,119,102.0,78.9,207.0,38.5,0.0,0.0,8.3,,,,Burnley,FWD,5.2,0,0,0,0
722,Florentino Ibrain,Morris Luís,3,3,50,0.0,16099,14204,84,2.7,2100,0,2,2,45,6,0,0,0,357,421.0,234.5,56.0,71.4,4.0,0.8,16.8,,,,Burnley,MID,5.0,0,0,0,0
