season,date,team,opponent,xG,xGA,goals_scored_for,goals_conceded,was_home,xG_last5,xGA_last5,xG_last3,xGA_last3,xG_season_avg,xGA_season_avg,home_xG_season,away_xG_season,home_xGA_season,away_xGA_season,clean_sheet_probability
2019-20,2020-06-17,Arsenal,Man City,0.496759,2.73725,0,3,False,1.5932613999999998,2.214284,1.97266,1.813226666666667,1.3717961428571428,1.5153136071428572,1.4748687333333335,1.2528662307692309,1.5803306666666666,1.440293923076923,0.1092316961504468
2019-20,2020-06-20,Arsenal,Brighton,0.69627,0.670973,1,2,False,1.5789978,2.0845100000000003,1.130723,2.33677,1.341622448275862,1.5574493448275863,1.4748687333333335,1.1988585714285716,1.5803306666666666,1.5329336428571427,0.12436804558016809
2019-20,2020-06-25,Arsenal,Southampton,2.18595,0.738305,2,0,False,1.4222017999999998,1.7695805999999998,0.9175896666666666,1.6747910000000001,1.3201107,1.5279001333333333,1.4748687333333335,1.1653526666666667,1.5803306666666666,1.4754695999999998,0.17040444146349368
2019-20,2020-07-01,Arsenal,Norwich,1.76496,0.153871,4,0,True,1.2548777999999998,1.6839175999999998,1.1263263333333333,1.382176,1.348041,1.502429322580645,1.4748687333333335,1.2291400000000001,1.5803306666666666,1.4293968124999998,0.185645265680724
2019-20,2020-07-04,Arsenal,Wolves,1.28273,0.985166,2,0,False,1.3407357999999998,1.1833098,1.54906,0.521049666666667,1.36106971875,1.460286875,1.4929994375,1.2291400000000001,1.4911769375,1.4293968124999998,0.3062633886616349
2019-20,2020-07-07,Arsenal,Leicester,1.29023,1.00238,1,1,True,1.2853337999999999,1.057113,1.7445466666666667,0.625780666666667,1.358695787878788,1.4458892727272727,1.4929994375,1.2322923529411767,1.4911769375,1.403265588235294,0.3474574734594885
2019-20,2020-07-12,Arsenal,Spurs,0.68991,1.81846,1,2,False,1.4440279999999999,0.7101390000000001,1.4459733333333336,0.713805666666667,1.356682088235294,1.4328448823529412,1.4810718235294118,1.2322923529411767,1.462424176470588,1.403265588235294,0.4915758636668267
2019-20,2020-07-15,Arsenal,Liverpool,1.31516,2.2233,2,1,True,1.4427560000000001,0.9396364,1.0876233333333332,1.2686686666666669,1.3376314571428571,1.4438624571428573,1.4810718235294118,1.2021600000000001,1.462424176470588,1.4263319444444444,0.39076989346405594
2019-20,2020-07-21,Arsenal,Aston Villa,0.737137,0.57408,0,1,False,1.268598,1.2366354000000002,1.0984333333333334,1.68138,1.33700725,1.4655135,1.4718545,1.2021600000000001,1.5046950555555556,1.4263319444444444,0.2903595199091546
2019-20,2020-07-26,Arsenal,Watford,1.95282,3.9197,3,2,True,1.0630334000000001,1.3206772,0.914069,1.5386133333333334,1.3207945405405404,1.4414207027027026,1.4718545,1.177685105263158,1.5046950555555556,1.3814765789473682,0.2669544591796377
2020-21,2020-09-12,Arsenal,Fulham,2.16287,0.126327,3,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,2020-09-19,Arsenal,West Ham,1.32902,2.06377,2,1,True,2.16287,0.126327,2.16287,0.126327,2.16287,0.126327,0.0,2.16287,0.0,0.126327,0.8813266058584776
2020-21,2020-09-28,Arsenal,Liverpool,1.17817,2.73834,1,3,False,1.7459449999999999,1.0950484999999999,1.7459449999999999,1.0950484999999999,1.7459449999999999,1.0950484999999999,1.32902,2.16287,2.06377,0.126327,0.3345233821711247
2020-21,2020-10-04,Arsenal,Sheffield Utd,0.667131,0.144994,2,1,True,1.5566866666666666,1.6428123333333333,1.5566866666666666,1.6428123333333333,1.5566866666666666,1.6428123333333333,1.32902,1.6705199999999998,2.06377,1.4323335,0.19343527214862966
2020-21,2020-10-17,Arsenal,Man City,0.838322,1.43023,0,1,False,1.33429775,1.2683577499999998,1.058107,1.6490346666666664,1.33429775,1.2683577499999998,0.9980755000000001,1.6705199999999998,1.104382,1.4323335,0.28129319641598133
2020-21,2020-10-25,Arsenal,Leicester,0.73944,0.736172,0,1,True,1.2351025999999998,1.3007322,0.8945409999999999,1.4378546666666665,1.2351025999999998,1.3007322,0.9980755000000001,1.3931206666666665,1.104382,1.4316323333333332,0.27233231829176807
2020-21,2020-11-01,Arsenal,Man Utd,0.998072,0.394113,1,0,False,0.9504166,1.4227012,0.7482976666666667,0.7704653333333334,1.1524921666666665,1.2066388333333333,0.9118636666666667,1.3931206666666665,0.9816453333333334,1.4316323333333332,0.2410619800320485
2020-21,2020-11-08,Arsenal,Aston Villa,1.39037,1.98553,0,3,True,0.8842270000000001,1.0887698000000001,0.8586113333333333,0.8535050000000001,1.1304321428571429,1.0905637142857143,0.9118636666666667,1.2943584999999997,0.9816453333333334,1.1722525,0.3366303617553326
2020-21,2020-11-22,Arsenal,Leeds,0.710778,1.9617,0,0,False,0.9266670000000001,0.9382078,1.0426273333333334,1.038605,1.162924375,1.2024344999999999,1.03149025,1.2943584999999997,1.2326165,1.1722525,0.3913285462845556
2020-21,2020-11-29,Arsenal,Wolves,1.1185,2.0069,1,2,True,0.9353964000000001,1.301549,1.0330733333333335,1.4471143333333334,1.1126858888888889,1.2867973333333333,1.03149025,1.1776423999999999,1.2326165,1.330142,0.2721099680743781
2020-21,2020-12-06,Arsenal,Spurs,0.595216,0.390629,0,2,False,0.991432,1.416883,1.0732160000000002,1.9847099999999998,1.1132673,1.3588076,1.0488922,1.1776423999999999,1.3874732,1.330142,0.24246861491776664
2020-21,2020-12-13,Arsenal,Burnley,1.85362,0.815375,0,1,True,0.9625872,1.3477744,0.8081646666666668,1.4530763333333334,1.0661717272727271,1.2707913636363637,1.0488922,1.080571333333333,1.3874732,1.1735565,0.25981786829335335
2020-21,2020-12-16,Arsenal,Southampton,0.661135,1.11296,1,1,True,1.1336968,1.4320267999999998,1.189112,1.070968,1.1317924166666666,1.23284,1.1830135000000002,1.080571333333333,1.2921235,1.1735565,0.2388243821189843
2020-21,2020-12-19,Arsenal,Everton,1.25206,0.661744,1,2,False,0.9878498,1.2575128,1.036657,0.7729879999999999,1.095588,1.2236184615384613,1.1084594285714287,1.080571333333333,1.2665287142857142,1.1735565,0.2843604088874682
2020-21,2020-12-26,Arsenal,Chelsea,1.94485,2.25414,3,1,True,1.0961062,0.9975215999999998,1.255605,0.8633596666666666,1.1067645714285714,1.1834845714285716,1.1084594285714287,1.1050697142857142,1.2665287142857142,1.1004404285714284,0.3687923243560045
2020-21,2020-12-29,Arsenal,Brighton,1.31394,0.799368,1,0,False,1.2613762,1.0469696,1.286015,1.3429479999999998,1.1626369333333335,1.2548616000000001,1.2130082500000001,1.1050697142857142,1.389980125,1.1004404285714284,0.35099980888626325
2020-21,2021-01-02,Arsenal,West Brom,4.03429,0.869874,4,0,False,1.405121,1.1287174,1.5036166666666668,1.2384173333333333,1.172093375,1.2263932499999999,1.2130082500000001,1.1311784999999999,1.389980125,1.0628063749999999,0.3234478446955645
2020-21,2021-01-14,Arsenal,Crystal Palace,0.368554,0.709634,0,0,True,1.8412550000000003,1.1396172,2.431026666666667,1.3077940000000001,1.3404578823529414,1.2054215294117647,1.2130082500000001,1.4537464444444443,1.389980125,1.0413694444444443,0.31994147197331996
2020-21,2021-01-18,Arsenal,Newcastle,2.30744,0.168796,3,0,True,1.7827388000000002,1.0589520000000001,1.9055946666666668,0.7929586666666667,1.2864632222222223,1.1778777777777778,1.11918,1.4537464444444443,1.314386111111111,1.0413694444444443,0.34681908634266495
2020-21,2021-01-26,Arsenal,Southampton,2.4339,0.99504,3,1,False,1.9938148000000002,0.9603624,2.2367613333333334,0.5827680000000001,1.3401988421052633,1.1247682105263157,1.238006,1.4537464444444443,1.1998270999999998,1.0413694444444443,0.3827541507335788
2020-21,2021-01-30,Arsenal,Man Utd,0.747166,1.51332,0,0,True,2.0916248,0.7085424,1.7032980000000002,0.6244900000000001,1.3948839,1.1182817999999999,1.238006,1.5517618,1.1998270999999998,1.0367364999999997,0.4923613405701121
2020-21,2021-02-02,Arsenal,Wolves,0.716265,1.56162,1,2,False,1.9782700000000002,0.8513328000000001,1.8295020000000004,0.8923853333333334,1.3640401904761905,1.1370931428571427,1.1933841818181818,1.5517618,1.2283264545454544,1.0367364999999997,0.42684565277933406
2020-21,2021-02-06,Arsenal,Aston Villa,0.679649,1.19792,0,1,False,1.3146650000000002,0.989682,1.2991103333333334,1.35666,1.3345958636363635,1.1563898181818182,1.1933841818181818,1.4758075454545454,1.2283264545454544,1.0844531818181815,0.371694871199443
