name,season,GW,team,opponent_team,was_home,position,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,red_cards,form_last3,form_last5,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,minutes_reliability_season,points_per_million,has_prev_league_data,prev_adjG_per_90,prev_adjA_per_90,prev_league_multiplier,prev_seasons_available,prev_reliability_avg,prev_minutes_avg,prev_small_sample,team_xG_last5,team_xGA_last5,team_attacking_strength,team_defensive_strength,team_clean_sheet_probability,team_goals_scored_last5,team_goals_conceded_last5,team_clean_sheet_rate_last5,team_form_points_last5,team_xG_season_avg,team_xGA_season_avg,opp_xG_last5,opp_xGA_last5,opp_attacking_strength,opp_defensive_strength,opp_clean_sheet_probability,opp_goals_scored_last5,opp_goals_conceded_last5,opp_clean_sheet_rate_last5,opp_form_points_last5,opp_xG_season_avg,opp_xGA_season_avg,current_gw_fdr,fdr_is_proxy,fixture_trajectory_score,trajectory_is_full,home_advantage,transfers_in,transfers_out,selected,value,prev_int_per_90,prev_tklW_per_90
Leif Davis,2024-25,21,Ipswich,Brighton,True,DEF,1,90,0,0,0,2,0,10,0,0,2.0,1.6,47.0,2.35,0.05,0.1,0.1,1.0,104.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16408454,2.179374,0.1875,0.4615384615384614,0.1131123167923847,0.8,1.6,0.2,4.0,1.179329635,2.36308,1.3411144,1.7776346,0.1875,0.5384615384615384,0.1690375160894394,0.8,1.4,0.2,4.0,1.5679956000000002,1.6118677,2,1,2.0,0,1,3220,13821,191073,4.5,0.0,0.0
Leif Davis,2024-25,22,Ipswich,Man City,True,DEF,-1,90,0,0,0,6,0,-15,0,0,2.0,1.4,48.0,2.2857142857142856,0.0476190476190476,0.0952380952380952,0.0952380952380952,1.0,109.09090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87101194,2.144564,0.2,0.3333333333333332,0.1171190898369777,0.8,1.8,0.2,4.0,1.1359390333333337,2.3011919047619047,1.96579,1.6957977999999998,0.5333333333333333,0.5833333333333333,0.1834528119763274,1.8,1.2,0.2,8.0,2.001625619047619,1.6630761904761904,2,1,2.0,0,1,915,13543,178631,4.4,0.0,0.0
Leif Davis,2024-25,23,Ipswich,Liverpool,False,DEF,0,45,0,0,0,3,0,-3,0,0,0.0,1.2,47.0,2.136363636363636,0.0454545454545454,0.0909090909090909,0.0909090909090909,1.0,106.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172853400000001,2.138248,0.1818181818181818,0.2499999999999999,0.1178611549832586,0.8,2.2,0.2,4.0,1.120470759090909,2.3421504545454543,2.989086,0.8286698000000001,0.7272727272727273,0.8333333333333333,0.4366297050331012,2.0,0.8,0.4,8.0,2.665817619047619,1.0124886666666666,4,1,4.0,0,0,2880,13679,168092,4.4,0.0,0.0
Leif Davis,2024-25,24,Ipswich,Southampton,True,DEF,1,87,0,0,0,2,0,0,0,0,0.0,1.0,47.0,2.0434782608695654,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.9782608695652174,106.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625602,2.138942000000001,0.1666666666666666,0.1666666666666668,0.117779387718223,1.0,2.8,0.2,4.0,1.1067419,2.3345826086956523,0.984007,3.4317520000000004,0.0833333333333333,0.0,0.0323302485295794,0.8,3.2,0.0,0.0,1.2005941739130437,2.7320356521739133,2,1,2.0,0,1,10850,9323,172813,4.4,0.0,0.0
Leif Davis,2024-25,26,Ipswich,Spurs,True,DEF,0,90,0,0,0,4,0,3,0,0,0.0,0.2,48.0,2.0,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.9777777777777776,109.09090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829957,2.1015740000000003,0.0833333333333333,0.0,0.1222638334467865,0.6,3.0,0.0,1.0,1.109455108,2.3107788,1.2651072,1.862372,0.25,0.7272727272727273,0.1553038124797058,1.0,1.4,0.4,4.0,1.8843334,1.76393384,2,1,2.0,0,1,238,11675,149156,4.4,0.0,0.0
Leif Davis,2024-25,27,Ipswich,Man Utd,False,DEF,1,79,0,0,0,3,0,3,0,0,0.3333333333333333,0.2,48.0,1.92,0.04,0.08,0.08,0.941025641025641,111.6279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0071096000000002,2.20637,0.2,0.0,0.1100995855021908,0.8,3.4,0.0,1.0,1.1111641423076923,2.282956923076924,1.0198966,1.8508302,0.2,0.6923076923076923,0.1571066821896083,0.8,1.6,0.2,4.0,1.5144423076923077,1.7128402692307694,4,1,4.0,0,0,873,5844,144359,4.3,0.0,0.0
Leif Davis,2024-25,28,Ipswich,Crystal Palace,False,DEF,2,90,0,0,0,1,0,15,0,0,0.6666666666666666,0.2,49.0,1.8846153846153848,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.9386831275720164,113.95348837209302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0569782,1.846318,0.3999999999999999,0.0769230769230769,0.1578171807112232,1.2,2.8,0.0,1.0,1.108712877777778,2.2503296296296296,2.294362,1.0689114,0.4999999999999999,0.7692307692307693,0.3433821198056531,1.4,1.0,0.4,9.0,1.7510735925925929,1.517998,4,1,4.0,0,0,2462,5265,141795,4.3,0.0,0.0
Leif Davis,2024-25,29,Ipswich,Nott'm Forest,True,DEF,0,90,0,0,0,4,0,-5,0,0,1.0,0.8,51.0,1.8888888888888888,0.037037037037037,0.074074074074074,0.074074074074074,0.940873015873016,118.6046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2226008,2.040458,0.5,0.3333333333333332,0.129969171364433,1.0,2.2,0.0,1.0,1.1274309892857144,2.282060357142857,1.5590236000000002,1.69274,0.9,0.75,0.184014632514451,1.8,1.2,0.6,7.0,1.5063004285714283,1.4280045,2,1,2.0,0,1,2511,4691,135410,4.3,0.0,0.0
Leif Davis,2024-25,32,Ipswich,Chelsea,False,DEF,2,61,0,0,0,1,0,3,0,0,1.0,0.8,51.0,1.821428571428572,0.0357142857142857,0.0714285714285714,0.0714285714285714,0.942911877394636,118.6046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096725,2.1308,0.6,0.1666666666666666,0.118742262035123,1.2,2.2,0.0,3.0,1.108835248387097,2.258415483870968,1.5639071999999998,0.8826442,0.6,1.0,0.4136875914675555,1.2,0.2,0.8,10.0,1.9973987096774195,1.4974660000000002,4,1,4.0,0,0,322,5693,117654,4.3,0.0,0.0
Leif Davis,2024-25,33,Ipswich,Arsenal,True,DEF,-4,31,0,0,0,4,0,-22,0,1,1.3333333333333333,1.0,53.0,1.827586206896552,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.8756944444444444,126.19047619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208331,2.431912,0.4999999999999999,0.2222222222222222,0.0878686669760255,1.2,2.0,0.0,4.0,1.124278209375,2.278701875,1.3996088,0.9712998,0.3749999999999999,0.8888888888888888,0.3785906260583868,1.0,0.8,0.2,7.0,1.90704109375,0.946021834375,2,1,2.0,0,1,748,4073,113801,4.2,0.0,0.0
Leif Davis,2024-25,37,Ipswich,Leicester,False,DEF,1,90,0,0,0,2,0,6,0,0,-0.6666666666666666,0.2,49.0,1.6333333333333333,0.0333333333333333,0.0666666666666666,0.0666666666666666,0.8595959595959596,116.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756807,2.3931682000000003,0.111111111111111,0.1818181818181817,0.0913398420938539,0.6,2.4,0.0,1.0,1.0599424361111112,2.2771311388888886,1.220661,2.6242768,0.3333333333333332,0.5454545454545454,0.0724921644147632,1.0,1.6,0.2,4.0,1.030912638888889,2.2720365,4,1,4.0,0,0,1833,1069,101138,4.2,0.0,0.0
Leif Davis,2024-25,38,Ipswich,West Ham,True,DEF,1,90,0,0,0,3,0,-2,0,0,-0.3333333333333333,0.2,50.0,1.6129032258064515,0.032258064516129,0.064516129032258,0.064516129032258,0.7936936936936937,119.04761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710119,1.9693610000000004,0.0,0.0,0.1395459976238192,0.2,2.4,0.0,0.0,1.0683107486486485,2.236899054054054,1.2775074,1.5049318,0.5454545454545455,0.5,0.2220324359277283,1.4,1.4,0.2,5.0,1.3411262432432431,1.816066837837838,2,1,2.0,0,1,2133,1995,101351,4.2,0.0,0.0
Leighton Baines,2019-20,17,Everton,Man Utd,False,DEF,5,65,0,1,0,1,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5909666,1.6931121999999998,0.4615384615384615,0.0,0.1839461550126827,1.6,2.2,0.0,6.0,1.476614125,1.3008390625,1.988472,1.320971,0.5384615384615384,0.3333333333333333,0.2668760394799487,1.8,1.6,0.0,9.0,1.7516084375,1.0359054375,4,1,4.0,0,0,306,263,10441,4.9,0.0,0.0
Leighton Baines,2019-20,20,Everton,Newcastle,False,DEF,2,79,0,0,0,1,0,16,0,0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0424836601307189,10.20408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2083884,1.32033,0.3571428571428571,0.5,0.2670471618601189,1.2,1.4,0.4,7.0,1.361279894736842,1.249671842105263,0.8980145999999998,1.4804136,0.3571428571428571,0.625,0.2275435569036292,1.2,1.2,0.4,9.0,0.8110007368421052,1.7248501052631575,4,1,4.0,0,0,416,794,12812,4.9,0.0,0.0
Leighton Baines,2019-20,27,Everton,Arsenal,False,DEF,1,90,0,0,0,3,0,21,0,0,3.5,3.5,7.0,3.5,0.0,0.5,0.0,0.08,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.305082,1.1146204,1.0,0.5833333333333333,0.3280397791681148,2.2,1.2,0.2,13.0,1.579401153846154,1.2594825769230769,1.5477914,1.6601324000000002,0.5555555555555554,0.5833333333333333,0.1901138073670268,1.4,1.2,0.4,6.0,1.365957,1.4675277307692307,4,1,4.0,0,0,122,294,12472,4.9,0.0,0.0
Leighton Baines,2019-20,28,Everton,Man Utd,True,DEF,2,90,0,0,0,1,0,16,0,0,2.6666666666666665,2.6666666666666665,8.0,2.6666666666666665,0.0,0.3333333333333333,0.0,0.0962962962962963,16.326530612244895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431398,1.0751064,1.0,0.3636363636363637,0.3412614431516703,2.4,1.8,0.0,10.0,1.619308888888889,1.2623043333333333,1.4413188,1.1002208,0.3636363636363637,0.8181818181818181,0.3327975938763739,1.0,0.8,0.6,7.0,1.7110526666666668,1.0209466296296297,2,1,2.0,0,1,263,176,12730,4.9,0.0,0.0
Leighton Baines,2019-20,44,Everton,Wolves,False,DEF,1,45,0,0,0,1,0,4,0,0,1.6666666666666667,2.5,10.0,2.5,0.0,0.25,0.0,0.1285714285714285,20.40816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054984000000001,1.1308888,0.2666666666666666,1.0,0.3227462720187061,0.8,0.6,0.4,8.0,1.4737454117647055,1.2615029705882352,0.7589912,0.5321203800000001,0.1999999999999999,1.0,0.5873582257253347,0.6,0.6,0.6,9.0,1.4241035294117648,0.9990842323529412,4,1,4.0,0,0,210,267,14092,4.9,0.0,0.0
Leny Yoro,2024-25,14,Man Utd,Arsenal,False,DEF,1,31,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.810822,1.4750028,0.8181818181818181,1.0,0.2287780864656835,1.8,0.8,0.4,8.0,1.698116769230769,1.684406692307692,1.923923,1.0184742,0.9090909090909092,0.7777777777777779,0.3611455558907029,2.0,1.2,0.2,8.0,2.117719461538462,1.2420023076923077,4,1,4.0,0,0,1103,742,12750,4.3,0.0,0.0
Leny Yoro,2024-25,15,Man Utd,Nott'm Forest,True,DEF,1,65,0,0,0,3,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0246031746031746,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3368426,1.4697468,0.5714285714285714,1.0,0.2299837096904842,1.6,0.8,0.4,8.0,1.595114357142857,1.7760090714285717,1.2999582,1.4651956,0.1428571428571428,0.375,0.231032797042357,1.0,1.8,0.4,6.0,1.4778245714285714,1.3219548571428572,2,1,2.0,0,1,6306,479,19145,4.3,0.0,0.0
Leny Yoro,2024-25,17,Man Utd,Bournemouth,True,DEF,0,45,0,0,0,2,0,-9,0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0711111111111111,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3606266,1.4020098,0.5384615384615384,0.6666666666666667,0.2461018510690611,1.8,1.4,0.2,7.0,1.6154950625,1.6345904375,2.761486,1.2211256,0.2307692307692307,0.75,0.2948980428026461,1.0,1.2,0.2,6.0,2.1913719375,1.4630751875,2,1,2.0,0,1,3625,1838,25193,4.3,0.0,0.0
Leny Yoro,2024-25,18,Man Utd,Wolves,False,DEF,1,62,0,0,0,1,0,5,1,0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.0,0.0,0.0,0.092156862745098,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5638686,1.3702438,0.5000000000000001,0.4999999999999999,0.2540450158273082,1.6,1.8,0.2,6.0,1.6548971176470588,1.6459857058823528,1.1124436,1.65966,0.4285714285714286,0.1999999999999999,0.1902036383460337,1.4,2.4,0.2,3.0,1.1001599411764704,1.7949066470588235,4,1,4.0,0,0,2316,2820,24877,4.3,0.0,0.0
Leny Yoro,2024-25,21,Man Utd,Southampton,True,DEF,2,82,0,0,0,1,0,11,0,0,0.6666666666666666,0.75,3.0,0.75,0.0,0.0,0.0,0.1253086419753086,6.976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4732492,1.6794604,0.1875,0.3076923076923076,0.1864745705748456,0.8,2.0,0.0,4.0,1.55837735,1.6956323000000002,1.044013,3.129958,0.0,0.0769230769230768,0.0437196334387951,0.2,2.6,0.2,1.0,1.20808875,2.7140485,2,1,2.0,0,1,3169,2094,23929,4.3,0.0,0.0
Leny Yoro,2024-25,22,Man Utd,Brighton,True,DEF,0,90,0,0,0,3,0,-3,1,0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.1507936507936507,11.627906976744184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6856192,1.8252498,0.2666666666666666,0.25,0.161177376991848,1.0,2.0,0.0,4.0,1.632191285714286,1.6799855238095238,1.2891544,1.2300239999999998,0.2666666666666666,0.75,0.2922855627431747,1.0,0.8,0.4,7.0,1.5439686666666663,1.5478800476190475,2,1,2.0,0,1,1556,1842,23770,4.3,0.0,0.0
Leny Yoro,2024-25,23,Man Utd,Fulham,False,DEF,1,32,0,0,0,0,0,5,0,0,1.0,0.8,5.0,0.8333333333333334,0.0,0.0,0.0,0.1893939393939394,11.627906976744184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921992,1.8939318,0.3636363636363636,0.3333333333333332,0.1504789908829027,1.2,2.0,0.0,4.0,1.6179203181818185,1.702337090909091,2.1199172,1.2641672,0.5454545454545455,0.4999999999999999,0.2824744429278808,1.6,1.6,0.2,5.0,1.7234962272727272,1.2258702727272726,4,1,4.0,0,0,1217,2889,22331,4.3,0.0,0.0
Leny Yoro,2024-25,24,Man Utd,Crystal Palace,True,DEF,1,90,0,0,0,2,0,10,0,0,1.0,0.8,6.0,0.8571428571428571,0.0,0.0,0.0,0.1966183574879227,13.953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4608215999999998,1.8407482,0.3333333333333333,0.6666666666666667,0.1586986433508778,1.4,1.6,0.2,7.0,1.556358043478261,1.6526950869565216,1.89057,1.3948823999999995,0.3333333333333333,1.0,0.2478621832461084,1.4,0.8,0.4,10.0,1.610389,1.6331199565217391,2,1,2.0,0,1,833,1759,21522,4.3,0.0,0.0
Leny Yoro,2024-25,27,Man Utd,Ipswich,True,DEF,0,90,0,0,0,2,0,7,1,0,0.6666666666666666,1.0,7.0,0.875,0.0,0.0,0.0,0.2300925925925926,16.27906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198966,1.8508302,0.2,0.6923076923076923,0.1571066821896083,0.8,1.6,0.2,4.0,1.5144423076923077,1.7128402692307694,1.0071096000000002,2.20637,0.2,0.0,0.1100995855021908,0.8,3.4,0.0,1.0,1.1111641423076923,2.282956923076924,2,1,2.0,0,1,779,1008,22531,4.3,0.0,0.0
Leny Yoro,2024-25,28,Man Utd,Arsenal,True,DEF,1,45,0,0,0,0,0,3,0,0,0.6666666666666666,0.8,7.0,0.7777777777777778,0.0,0.0,0.0,0.2415637860082304,16.27906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366546,1.6254822,0.3,0.6153846153846154,0.1968167472833716,1.0,1.4,0.2,5.0,1.5102785185185186,1.6881047037037036,1.3719356,0.605315,0.3,1.0,0.5459024402845909,1.0,0.4,0.6,8.0,2.001010037037037,0.9413407296296296,2,1,2.0,0,1,928,1318,22316,4.3,0.0,0.0
Leny Yoro,2024-25,30,Man Utd,Nott'm Forest,False,DEF,2,87,0,0,0,1,0,15,0,0,0.6666666666666666,0.6,8.0,0.8,0.0,0.0,0.0,0.2507936507936508,18.6046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.184843,1.651004,0.7272727272727273,0.7142857142857144,0.1918571872748034,1.6,1.2,0.2,6.0,1.4906037931034484,1.6797702413793103,1.0069275999999998,1.6456486,0.6363636363636362,0.5714285714285714,0.1928874154352093,1.4,1.6,0.4,7.0,1.4994355862068969,1.3967229310344826,4,1,4.0,0,0,141,1585,19061,4.3,0.0,0.0
Leny Yoro,2024-25,31,Man Utd,Man City,True,DEF,5,90,0,0,1,0,0,18,1,0,1.0,1.0,10.0,0.9090909090909092,0.0,0.0,0.0,0.2662962962962963,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272915,1.3591985999999998,0.8,0.7272727272727273,0.256866547341388,1.6,1.2,0.2,6.0,1.5031463333333333,1.6408466666666668,1.5576388,0.961745,0.5,0.8181818181818181,0.3822253205093505,1.0,1.0,0.4,7.0,1.9373324333333333,1.4572207666666666,2,1,2.0,0,1,511,387,19269,4.3,0.0,0.0
Leny Yoro,2024-25,32,Man Utd,Newcastle,False,DEF,-1,90,0,0,0,4,0,-3,1,0,2.6666666666666665,1.8,15.0,1.25,0.0,0.0,0.0833333333333333,0.2899641577060932,34.88372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390412,1.0758894,0.6,0.75,0.3409943400262026,1.2,0.8,0.4,6.0,1.4944374193548386,1.6101062580645162,2.2508220000000003,1.2993742,1.0,0.5833333333333333,0.2727023968064459,2.0,1.2,0.4,12.0,1.8137878333333333,1.4689198666666667,4,1,4.0,0,0,1943,449,20978,4.3,0.0,0.0
Leny Yoro,2024-25,34,Man Utd,Bournemouth,False,DEF,2,90,0,0,0,1,0,10,0,0,2.0,1.4,14.0,1.0769230769230769,0.0,0.0,0.0769230769230769,0.3121527777777778,32.55813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2330396,1.0661242000000002,0.2222222222222222,0.7777777777777779,0.3443405294692334,0.8,1.2,0.4,4.0,1.462236,1.598163878787879,1.6987986,1.066704,0.2222222222222222,0.7777777777777779,0.3441409386972033,0.8,1.2,0.4,5.0,1.9964807575757573,1.4287910606060608,4,1,4.0,0,0,1971,812,25217,4.3,0.0,0.0
Leny Yoro,2024-25,35,Man Utd,Brentford,False,DEF,0,45,0,0,0,2,0,0,0,0,2.0,1.8,16.0,1.1428571428571428,0.0,0.0,0.0714285714285714,0.323202614379085,37.2093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3873336,0.9272042,0.0,0.6000000000000001,0.3956583470871903,0.4,1.4,0.2,2.0,1.475417,1.5690987647058825,1.5915046,1.2846352,0.6000000000000001,0.8,0.276751524175318,1.6,1.0,0.4,8.0,1.7002719705882352,1.6555007352941176,4,1,4.0,0,0,832,580,25007,4.3,0.0,0.0
Leny Yoro,2024-25,36,Man Utd,West Ham,True,DEF,1,51,0,0,0,1,0,5,0,0,0.3333333333333333,1.6,16.0,1.0666666666666669,0.0,0.0,0.0666666666666666,0.3282539682539682,37.2093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407656,1.5422656,0.25,0.3,0.2138959493913324,1.0,2.0,0.2,2.0,1.4656633714285714,1.6267636571428572,1.1502084,1.2883878000000002,0.3749999999999999,0.3999999999999999,0.2757149325789504,1.2,1.8,0.0,3.0,1.3317532571428572,1.7924012285714286,2,1,2.0,0,1,1815,848,26300,4.3,0.0,0.0
Leny Yoro,2025-26,1,Man Utd,Arsenal,True,DEF,4,90,0,0,0,1,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,1,0,0,133992,4.5,0.0,0.0
Leny Yoro,2025-26,2,Man Utd,Fulham,False,DEF,6,86,0,1,0,1,1,22,0,0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37653,1.3304,0.0,0.75,0.2643714915506641,0.0,1.0,0.0,0.0,1.37653,1.3304,0.902883,1.44008,0.0,0.75,0.2369088052195758,0.0,1.0,0.0,0.0,0.902883,1.44008,4,1,4.0,0,0,38120,15912,207497,4.5,0.0,0.0
Leny Yoro,2025-26,3,Man Utd,Burnley,True,DEF,1,84,0,0,0,2,0,2,0,0,5.0,5.0,10.0,5.0,0.0,0.5,0.0,0.9777777777777776,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46128,1.491865,0.0,0.75,0.2249527272417124,0.0,1.0,0.0,0.0,1.46128,1.491865,0.868974,1.549925,0.3333333333333333,0.625,0.2122638930217424,1.0,1.5,0.5,3.0,0.868974,1.549925,2,1,2.0,0,1,81751,24200,309526,4.5,0.0,0.0
Leny Yoro,2025-26,4,Man Utd,Man City,False,DEF,1,61,0,0,0,2,0,-3,0,0,3.6666666666666665,3.6666666666666665,11.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.9629629629629628,24.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3149766666666665,1.4366366666666668,0.2857142857142857,0.5714285714285714,0.2377259672788341,0.6666666666666666,1.3333333333333333,0.0,1.0,2.3149766666666665,1.4366366666666668,1.89357,1.3360753333333333,0.5714285714285714,0.5714285714285714,0.262875344793895,1.3333333333333333,1.3333333333333333,0.3333333333333333,3.0,1.89357,1.3360753333333333,4,1,4.0,0,0,18937,44157,282132,4.5,0.0,0.0
Leny Yoro,2025-26,7,Man Utd,Sunderland,True,DEF,6,84,0,0,1,0,0,26,0,0,2.6666666666666665,3.0,12.0,3.0,0.0,0.25,0.0,0.8916666666666667,26.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1336439999999994,1.6467725999999998,0.3333333333333332,0.1250000000000001,0.1926707317792875,1.0,2.0,0.0,4.0,2.0074583333333336,1.594043833333333,1.1853042,1.3135108,0.111111111111111,0.875,0.2688744330492248,0.6,0.8,0.4,6.0,1.1084815,1.1877503333333337,2,1,2.0,0,1,3295,20303,240327,4.5,0.0,0.0
Leny Yoro,2025-26,9,Man Utd,Brighton,True,DEF,1,90,0,0,0,2,0,8,0,0,2.6666666666666665,3.6,18.0,3.6,0.0,0.2,0.2,0.6428571428571429,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912158,1.7342384,0.6666666666666666,0.2499999999999999,0.1765345978509744,1.4,1.6,0.2,9.0,2.063215,1.62263775,1.3506734000000002,1.2625488,0.5555555555555556,0.3750000000000001,0.2829319696971134,1.2,1.4,0.0,5.0,1.560869625,1.3938708750000002,2,1,2.0,0,1,3703,12628,226707,4.5,0.0,0.0
Leny Yoro,2025-26,10,Man Utd,Nott'm Forest,False,DEF,1,76,0,0,0,2,0,6,0,0,2.6666666666666665,3.0,19.0,3.1666666666666665,0.0,0.1666666666666666,0.1666666666666666,0.6111111111111112,43.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00079,1.5242192,1.0,0.3750000000000001,0.2177910417398924,2.2,1.4,0.2,12.0,2.0520033333333334,1.5475839999999998,0.9899522,2.0229302,0.0,0.1250000000000001,0.1322673269751965,0.2,1.8,0.0,1.0,1.004981111111111,1.9621545555555555,4,1,4.0,0,0,4833,13888,219037,4.4,0.0,0.0
Leny Yoro,2025-26,12,Man Utd,Everton,True,DEF,2,90,0,0,0,1,0,13,0,0,2.6666666666666665,2.0,20.0,2.857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.6344444444444445,45.454545454545446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6319512,1.4539946,1.0,0.5,0.233635142630508,2.4,1.4,0.2,11.0,1.8367732727272723,1.530385090909091,1.5300124,1.6712436,0.3,0.5,0.1880131070934941,1.0,1.4,0.2,7.0,1.4261130909090909,1.4506634545454544,2,1,2.0,0,1,2448,11296,201628,4.4,0.0,0.0
Leny Yoro,2025-26,13,Man Utd,Crystal Palace,False,DEF,1,53,0,0,0,1,0,-4,0,0,1.3333333333333333,2.2,22.0,2.75,0.0,0.125,0.125,0.612037037037037,49.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7007312,1.3235834,1.0,0.4545454545454545,0.2661797623875357,2.0,1.6,0.0,8.0,1.8731838333333333,1.4157749166666669,1.5873618,1.2049800000000002,0.4999999999999999,0.8181818181818181,0.2996979934131754,1.2,0.8,0.6,8.0,1.87289825,1.3324645,4,1,4.0,0,0,1355,6592,196579,4.4,0.0,0.0
Leny Yoro,2025-26,14,Man Utd,West Ham,True,DEF,1,45,0,0,0,1,0,1,0,0,1.3333333333333333,2.2,23.0,2.555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.6102564102564103,53.48837209302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4900332,1.2287614000000002,1.0,0.4444444444444444,0.2926548355675715,2.0,1.6,0.0,8.0,1.8427604615384607,1.4711468461538462,1.1269394,1.934143,0.25,0.3333333333333331,0.1445480934732075,0.8,1.8,0.0,2.0,0.9667996923076922,2.026561076923077,2,1,2.0,0,1,3269,4572,196858,4.3,0.0,0.0
Leny Yoro,2025-26,16,Man Utd,Bournemouth,True,DEF,1,68,0,0,0,3,0,-3,0,0,1.3333333333333333,1.2,24.0,2.4,0.0,0.1,0.1,0.6023809523809524,55.81395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1790912,1.0547959999999998,0.6153846153846155,0.6666666666666666,0.3482634658070488,1.8,1.2,0.0,8.0,2.018647066666667,1.3835264,1.868075,1.0622968,0.1538461538461538,0.2222222222222222,0.345660983753144,0.6,2.0,0.2,1.0,1.520607466666667,1.2808730666666668,2,1,2.0,0,1,3884,14897,184053,4.3,0.0,0.0
