name,season,GW,team,opponent_team,was_home,position,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,red_cards,form_last3,form_last5,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,minutes_reliability_season,points_per_million,has_prev_league_data,prev_adjG_per_90,prev_adjA_per_90,prev_league_multiplier,prev_seasons_available,prev_reliability_avg,prev_minutes_avg,prev_small_sample,team_xG_last5,team_xGA_last5,team_attacking_strength,team_defensive_strength,team_clean_sheet_probability,team_goals_scored_last5,team_goals_conceded_last5,team_clean_sheet_rate_last5,team_form_points_last5,team_xG_season_avg,team_xGA_season_avg,opp_xG_last5,opp_xGA_last5,opp_attacking_strength,opp_defensive_strength,opp_clean_sheet_probability,opp_goals_scored_last5,opp_goals_conceded_last5,opp_clean_sheet_rate_last5,opp_form_points_last5,opp_xG_season_avg,opp_xGA_season_avg,current_gw_fdr,fdr_is_proxy,fixture_trajectory_score,trajectory_is_full,home_advantage,transfers_in,transfers_out,selected,value,saves,saves_per_game_season,prev_saves_per_game,prev_cs_rate
José Reina,2019-20,26,Aston Villa,Spurs,True,GK,10,90,0,0,0,3,2,39,0,0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.12,13.333333333333332,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2742559999999998,2.385828,0.5555555555555554,0.0,0.0920127614628442,1.4,2.2,0.0,7.0,1.27810244,2.08663556,1.3187846,2.065082,0.2222222222222222,0.8,0.1268078918945199,0.8,0.6,0.4,7.0,1.30799104,1.40686344,2,1,2.0,0,1,3424,2814,27162,4.5,7,2.0,0.0,0.0
José Reina,2019-20,27,Aston Villa,Southampton,False,GK,2,90,0,0,0,2,0,21,1,0,4.666666666666667,4.0,16.0,4.0,0.0,0.0,0.0,0.1538461538461538,35.55555555555556,0,0.0,0.0,0.0,0,0.0,0.0,0,1.267234,2.68904,0.4444444444444443,0.0,0.067946136363107,1.2,2.6,0.0,4.0,1.2948342692307693,2.1548511153846155,1.1467814,1.6488204000000004,0.5555555555555554,0.25,0.1922765843600299,1.4,2.0,0.2,6.0,1.4364516153846156,1.4933298076923076,4,1,4.0,0,0,10817,1755,37049,4.5,7,3.25,0.0,0.0
José Reina,2019-20,29,Aston Villa,Leicester,False,GK,1,90,0,0,0,4,0,10,0,0,4.666666666666667,3.6,18.0,3.6,0.0,0.0,0.0,0.1851851851851851,40.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.136574,2.54463,0.4545454545454545,0.3333333333333332,0.0785020923820965,1.0,1.8,0.0,4.0,1.2643718888888889,2.1872366296296297,1.449805,1.2267302,0.5454545454545454,0.6666666666666666,0.2932498801923124,1.2,1.0,0.2,5.0,1.6199968107142857,1.3127697142857144,4,1,4.0,0,0,4267,2444,37967,4.5,3,4.0,0.0,0.0
José Reina,2019-20,42,Aston Villa,Liverpool,False,GK,1,90,0,0,0,2,0,13,0,0,4.333333333333333,3.4,19.0,3.1666666666666665,0.0,0.0,0.0,0.2068965517241379,45.238095238095234,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9773432,1.0307532,0.0,0.1111111111111111,0.356738164167879,0.0,2.0,0.0,0.0,1.21952365625,2.00653609375,1.229316,1.4698529,0.5,0.3333333333333333,0.2299593097133277,1.2,1.6,0.4,7.0,2.0335521875,1.00092775625,4,1,4.0,0,0,426,7616,58912,4.2,2,3.8333333333333335,0.0,0.0
José Reina,2019-20,43,Aston Villa,Man Utd,True,GK,2,90,0,0,0,3,0,14,0,0,1.3333333333333333,3.2,20.0,2.857142857142857,0.0,0.0,0.0,0.1666666666666666,47.61904761904761,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9808086,0.7650152,0.0,0.3333333333333332,0.4653268579523177,0.0,2.0,0.0,0.0,1.2034706666666666,1.978571363636364,2.039038,0.6120286,1.0,0.9166666666666669,0.5422497447495119,2.6,0.6,0.6,13.0,1.7430067272727272,1.0011603636363635,2,1,2.0,0,1,2628,2867,60346,4.2,3,3.571428571428572,0.0,0.0
José Reina,2019-20,44,Aston Villa,Crystal Palace,True,GK,9,90,0,0,1,0,2,30,0,0,1.3333333333333333,3.2,22.0,2.75,0.0,0.0,0.0,0.1860465116279069,52.38095238095237,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8988292,1.2908954,0.0,0.3333333333333331,0.2750244159456044,0.0,1.8,0.0,0.0,1.1856883823529412,2.004651911764706,0.7428097,1.6310386,0.2666666666666666,0.1111111111111109,0.1957261873082786,0.8,2.2,0.2,3.0,0.9256758970588236,1.5291998529411766,2,1,2.0,0,1,6731,2735,65810,4.2,5,3.5,0.0,0.0
José Reina,2019-20,45,Aston Villa,Everton,False,GK,2,90,0,0,0,1,0,10,0,0,4.0,3.0,31.0,3.4444444444444446,0.0,0.0,0.1111111111111111,0.2045454545454545,73.8095238095238,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9239232000000002,1.2577096,0.0666666666666666,0.5454545454545455,0.2843044522653113,0.4,1.4,0.2,3.0,1.2003172857142856,1.9752098857142857,0.6385194000000001,1.5725121999999998,0.2,0.6363636363636365,0.2075231872025491,0.8,1.2,0.2,7.0,1.439825857142857,1.3073811714285717,4,1,4.0,0,0,7013,2380,72194,4.2,0,3.6666666666666665,0.0,0.0
José Reina,2019-20,46,Aston Villa,Arsenal,True,GK,6,90,0,0,1,0,0,20,0,0,4.333333333333333,3.0,33.0,3.3,0.0,0.0,0.1,0.2222222222222222,78.57142857142857,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9819952,1.3142348,0.1428571428571428,0.5454545454545455,0.2686798384114561,0.6,1.4,0.2,4.0,1.2092031944444444,1.9465772222222224,1.268598,1.2366354000000002,0.5000000000000001,0.8181818181818181,0.2903595199091546,1.6,0.8,0.4,10.0,1.33700725,1.4655135,2,1,2.0,0,1,5135,2033,73447,4.2,0,3.3,0.0,0.0
José Reina,2019-20,47,Aston Villa,West Ham,False,GK,2,90,0,0,0,1,0,6,0,0,5.666666666666667,4.0,39.0,3.5454545454545454,0.0,0.0,0.1818181818181818,0.2391304347826087,92.85714285714285,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0161276,1.3209524,0.2307692307692308,0.6000000000000001,0.2668810034204475,0.8,1.2,0.4,7.0,1.1920377027027027,1.9138896486486487,1.992765,1.0351104,0.6923076923076924,0.7,0.3551871660971957,2.0,1.0,0.2,8.0,1.305071572972973,1.8199926486486484,4,1,4.0,0,0,15222,3016,91985,4.2,0,3.0,0.0,0.0
João Virgínia,2020-21,28,Everton,Burnley,True,GK,2,47,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2321014,1.4062006,0.4615384615384615,0.4615384615384614,0.2450726455351875,1.2,1.6,0.4,7.0,1.3021588888888889,1.3942878888888888,0.943291,1.6899162,0.3846153846153846,0.5384615384615384,0.1845349873770066,1.0,1.4,0.2,6.0,0.8815456607142858,1.5062121428571429,2,1,2.0,0,1,42,50,5628,4.3,3,0.0,0.0,0.0
Karl Darlow,2020-21,1,Newcastle,West Ham,False,GK,7,90,0,0,1,0,0,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4.0,0,0,0,0,13715,5.0,3,0.0,0.0,0.0
Karl Darlow,2020-21,2,Newcastle,Brighton,True,GK,2,90,0,0,0,3,0,16,0,0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,14.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.65911,0.861445,0.5,1.0,0.4225510546825861,2.0,0.0,1.0,3.0,1.65911,0.861445,1.44281,1.27062,0.25,0.25,0.2806575601375616,1.0,3.0,0.0,0.0,1.44281,1.27062,2,1,2.0,0,1,11384,4723,33351,5.0,4,3.0,0.0,0.0
Karl Darlow,2020-21,3,Newcastle,Spurs,False,GK,8,90,0,0,0,1,3,34,0,0,4.5,4.5,9.0,4.5,0.0,0.0,0.5,1.0,18.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.089894,1.3690225,0.2857142857142857,0.625,0.2543554705457231,1.0,1.5,0.5,3.0,1.089894,1.3690225,1.551492,1.7725050000000002,0.7142857142857143,0.625,0.1699068386643204,2.5,1.5,0.0,3.0,1.551492,1.7725050000000002,4,1,4.0,0,0,13018,16487,31277,5.0,11,3.5,0.0,0.0
Karl Darlow,2020-21,4,Newcastle,Burnley,True,GK,2,90,0,0,0,1,0,17,0,0,5.666666666666667,5.666666666666667,17.0,5.666666666666667,0.0,0.0,0.3333333333333333,1.0,34.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.040838,1.9752316666666667,0.3,0.6363636363636364,0.1387291695956193,1.0,1.3333333333333333,0.3333333333333333,4.0,1.040838,1.9752316666666667,0.935588,0.8469985,0.3,0.3181818181818181,0.4286997450857125,1.0,2.5,0.0,0.0,0.935588,0.8469985,2,1,2.0,0,1,42714,7865,85192,5.0,2,6.0,0.0,0.0
Karl Darlow,2020-21,5,Newcastle,Man Utd,True,GK,8,90,0,0,0,4,1,41,0,0,4.0,4.75,19.0,4.75,0.0,0.0,0.25,1.0,38.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.269701,1.591136,0.3658536585365853,0.8055555555555556,0.2036940837720647,1.5,1.25,0.25,7.0,1.269701,1.591136,1.1822116666666669,2.73095,0.2195121951219512,0.0,0.0651573607638299,1.0,3.6666666666666665,0.0,1.0,1.1822116666666669,2.73095,2,1,2.0,0,1,39368,15873,119216,5.0,8,5.0,0.0,0.0
Karl Darlow,2020-21,6,Newcastle,Wolves,False,GK,3,90,0,0,0,1,0,14,0,0,6.0,5.4,27.0,5.4,0.0,0.0,0.2,1.0,54.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.18926,1.7163668,0.3571428571428571,0.48,0.1797179143219959,1.2,1.8,0.2,7.0,1.18926,1.7163668,0.8475360000000001,1.6271138,0.2857142857142857,0.64,0.1964958829108408,1.0,1.4,0.6,9.0,0.8475360000000001,1.6271138,4,1,4.0,0,0,14217,15249,117415,5.0,3,5.6,0.0,0.0
Karl Darlow,2020-21,7,Newcastle,Everton,True,GK,3,90,0,0,0,1,0,16,0,0,4.333333333333333,4.6,30.0,5.0,0.0,0.0,0.1666666666666666,1.0,60.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.908175,1.6958030000000002,0.2142857142857142,0.2857142857142857,0.1834518580241853,1.0,2.0,0.0,5.0,1.0333308333333333,1.5567433333333334,2.0843608,1.0321144,0.7857142857142857,0.4285714285714285,0.3562529025228163,2.6,1.8,0.0,10.0,1.948289,0.9972526666666668,2,1,2.0,0,1,10564,7542,123516,5.0,3,5.166666666666667,0.0,0.0
Karl Darlow,2020-21,8,Newcastle,Southampton,False,GK,2,90,0,0,0,2,0,17,0,0,4.666666666666667,4.8,33.0,4.714285714285714,0.0,0.0,0.1428571428571428,1.0,66.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.3302594,1.5640930000000002,0.4615384615384615,0.5714285714285714,0.209277742030261,1.4,1.6,0.0,8.0,1.2615835714285717,1.5083585714285714,0.9648062,1.0462206,0.8461538461538461,0.8571428571428572,0.3512628062233266,2.4,1.2,0.6,13.0,1.1948258571428572,1.2724047142857144,4,1,4.0,0,0,16401,6363,136869,5.0,5,4.857142857142857,0.0,0.0
Karl Darlow,2020-21,9,Newcastle,Chelsea,True,GK,1,90,0,0,0,2,0,12,0,0,2.6666666666666665,3.6,35.0,4.375,0.0,0.0,0.125,1.0,70.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.1768408,1.1237286000000002,0.3846153846153847,0.3,0.3250654930101193,1.2,1.8,0.0,7.0,1.12583975,1.44304225,1.7656611999999998,0.6652928,1.0,0.8,0.5141229704603759,2.8,0.8,0.6,11.0,1.670446125,0.991571125,2,1,2.0,0,1,5988,10498,132236,5.0,2,4.875,0.0,0.0
Karl Darlow,2020-21,10,Newcastle,Crystal Palace,False,GK,8,90,0,0,1,0,1,28,0,0,2.0,3.4,36.0,4.0,0.0,0.0,0.1111111111111111,1.0,72.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8592400000000001,1.3998048,0.1818181818181818,0.1250000000000001,0.2466451043673205,0.6,2.0,0.0,4.0,1.041667111111111,1.4848408888888889,1.3918852,1.2192746,0.4545454545454546,0.625,0.2954444045817049,1.2,1.2,0.0,7.0,1.2017822222222223,1.4714036666666666,4,1,4.0,0,0,5464,8282,131310,5.0,3,4.555555555555555,0.0,0.0
Karl Darlow,2020-21,12,Newcastle,West Brom,True,GK,2,90,0,0,0,1,0,12,0,0,3.6666666666666665,3.4,44.0,4.4,0.0,0.0,0.2,1.0,88.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9415988,1.0633254,0.3333333333333332,0.5,0.3453056196603403,1.0,1.2,0.2,7.0,1.0654294,1.3898461000000002,0.8008713999999999,2.195008,0.0,0.1999999999999999,0.111357670639984,0.4,1.8,0.2,3.0,0.6156831818181818,2.094096,2,1,2.0,0,1,17937,5990,146925,5.0,2,4.4,0.0,0.0
Karl Darlow,2020-21,13,Newcastle,Leeds,False,GK,1,90,0,0,0,5,0,18,0,0,3.6666666666666665,3.2,46.0,4.181818181818182,0.0,0.0,0.1818181818181818,0.9166666666666666,92.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0716944000000002,1.0262382,0.5,0.5,0.358352478551472,1.0,1.2,0.2,7.0,1.0507688181818182,1.3156046363636362,1.7033986,1.9969156,0.375,0.1999999999999999,0.1357533558042964,0.8,1.8,0.4,4.0,1.6234054999999998,1.9031540833333327,4,1,4.0,0,0,2589,9310,138020,5.0,5,4.181818181818182,0.0,0.0
Karl Darlow,2020-21,14,Newcastle,Fulham,True,GK,3,90,0,0,0,1,0,16,0,0,3.6666666666666665,2.8,47.0,3.9166666666666665,0.0,0.0,0.1666666666666666,0.9230769230769232,94.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8343484,1.3729022,0.3749999999999999,0.0,0.2533705594418641,1.0,2.0,0.2,4.0,1.0835689166666669,1.4519184166666663,1.3848968,1.8158252,0.3749999999999999,0.4285714285714286,0.1627035899755932,1.0,1.4,0.2,5.0,1.2300222307692308,1.6925608461538462,2,1,2.0,0,1,8808,6850,141758,5.0,4,4.25,0.0,0.0
Karl Darlow,2020-21,15,Newcastle,Man City,False,GK,2,90,0,0,0,2,0,17,0,0,2.0,3.0,50.0,3.8461538461538463,0.0,0.0,0.1538461538461538,0.9285714285714286,100.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0526718000000002,1.3970265999999998,0.3076923076923076,0.3333333333333332,0.2473312865305648,1.2,1.8,0.2,5.0,1.097698230769231,1.4253439230769231,2.1101659999999995,0.4192306,0.5384615384615384,1.0,0.6575525461662016,1.8,0.2,0.8,11.0,1.7658643076923075,0.922792076923077,4,1,4.0,0,0,1872,15846,127233,5.0,4,4.230769230769231,0.0,0.0
Karl Darlow,2020-21,16,Newcastle,Liverpool,True,GK,8,90,0,0,1,0,1,28,0,0,2.0,3.2,52.0,3.7142857142857135,0.0,0.0,0.1428571428571428,0.9333333333333332,104.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0192052,1.6723306,0.2727272727272727,0.3636363636363637,0.1878088478810775,1.2,1.8,0.2,5.0,1.033645,1.5518015,1.792138,0.9656212,1.0,0.9090909090909092,0.3807466064691371,2.8,0.6,0.4,11.0,2.030969333333333,1.2773,2,1,2.0,0,1,1065,7158,121815,5.0,4,4.214285714285714,0.0,0.0
Karl Darlow,2020-21,17,Newcastle,Leicester,True,GK,1,90,0,0,0,2,0,10,0,0,4.333333333333333,3.2,60.0,4.0,0.0,0.0,0.2,0.9375,120.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9269342,1.829446,0.1818181818181818,0.3333333333333332,0.160502461513012,0.8,1.8,0.2,3.0,1.019264333333333,1.5363794000000002,1.398196,1.1316086,0.3636363636363636,0.6666666666666666,0.3225140428414146,1.2,1.0,0.4,7.0,1.590545875,1.3159286875,2,1,2.0,0,1,8328,6752,124621,5.0,1,4.2,0.0,0.0
Karl Darlow,2020-21,18,Newcastle,Sheffield Utd,False,GK,2,90,0,0,0,1,0,12,1,0,3.6666666666666665,3.0,61.0,3.8125,0.0,0.0,0.1875,0.9411764705882352,122.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.7990183999999999,1.8552242,0.1538461538461538,0.1999999999999999,0.1564178698570168,0.6,2.0,0.2,2.0,0.9720968125,1.48423575,0.8678352,1.3658324,0.1538461538461538,0.3999999999999999,0.255168185564169,0.6,1.6,0.0,1.0,0.9927451764705884,1.6125548823529412,4,1,4.0,0,0,101820,22410,553863,5.0,3,4.0,0.0,0.0
Karl Darlow,2020-21,19,Newcastle,Arsenal,False,GK,2,90,0,0,0,3,0,14,0,0,3.6666666666666665,3.2,63.0,3.7058823529411766,0.0,0.0,0.1764705882352941,0.9444444444444444,126.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.7196344,1.6675802000000002,0.0,0.6666666666666667,0.1887031374669428,0.2,1.2,0.2,2.0,0.9765293529411766,1.5153483529411764,1.7827388000000002,1.058952,0.6363636363636365,0.9166666666666669,0.3468190863426649,1.6,0.6,0.6,8.0,1.2864632222222223,1.1778777777777778,4,1,4.0,0,0,13288,31208,184078,5.0,3,3.941176470588236,0.0,0.0
Karl Darlow,2020-21,20,Newcastle,Leeds,True,GK,1,90,0,0,0,2,0,11,0,0,1.6666666666666667,3.0,65.0,3.611111111111111,0.0,0.0,0.1666666666666666,0.9473684210526316,130.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.5398258,1.7891482,0.0,0.4999999999999999,0.1671024469268454,0.0,1.6,0.2,1.0,0.9036925789473684,1.6142611578947368,1.3422166,2.086338,0.6363636363636362,0.3571428571428571,0.1241409084594257,1.4,2.0,0.4,6.0,1.6190732777777777,1.9285505,2,1,2.0,0,1,4688,19902,173120,5.0,1,3.888888888888889,0.0,0.0
Karl Darlow,2020-21,21,Newcastle,Everton,False,GK,6,90,0,0,1,0,0,24,1,0,1.6666666666666667,2.8,66.0,3.473684210526316,0.0,0.0,0.1578947368421052,0.95,132.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.6035188,1.682237,0.0,0.5625,0.185957523430919,0.2,1.6,0.2,1.0,0.91532795,1.5728438,0.4800036,1.068958,0.2857142857142857,0.8125,0.3433661185717018,1.0,0.8,0.2,8.0,1.3469558888888888,1.28416,4,1,4.0,0,0,1358,13291,161578,5.0,3,3.736842105263158,0.0,0.0
Karl Darlow,2020-21,22,Newcastle,Crystal Palace,True,GK,1,90,0,0,0,2,0,9,0,0,3.0,2.4,72.0,3.6,0.0,0.0,0.2,0.9523809523809524,144.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.968266,1.7350232,0.0833333333333333,0.588235294117647,0.1763961078491658,0.6,1.6,0.2,3.0,0.9711847142857144,1.5439470476190476,0.67158172,1.0813834,0.1666666666666666,0.6470588235294117,0.3391260540031693,0.8,1.4,0.6,7.0,0.9995554095238096,1.5012353809523808,2,1,2.0,0,1,4459,5232,161798,5.0,1,3.7,0.0,0.0
Karl Darlow,2020-21,23,Newcastle,Southampton,True,GK,1,90,0,0,0,2,0,10,1,0,2.6666666666666665,2.4,73.0,3.4761904761904763,0.0,0.0,0.1904761904761904,0.9545454545454546,146.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.140286,1.4942556000000002,0.1818181818181818,0.4666666666666667,0.2244155975389086,0.8,1.6,0.2,3.0,1.0137467727272726,1.5105545454545457,0.9214171999999998,2.3508276,0.0,0.0,0.0952902673480992,0.4,3.0,0.2,3.0,1.0310645238095235,1.467199,2,1,2.0,0,1,4568,9655,157413,5.0,3,3.571428571428572,0.0,0.0
Karl Darlow,2020-21,24,Newcastle,Chelsea,False,GK,2,90,0,0,0,2,0,17,0,0,2.6666666666666665,2.2,74.0,3.363636363636364,0.0,0.0,0.1818181818181818,0.9565217391304348,148.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2886374,1.3196576,0.3999999999999999,0.5294117647058822,0.2672267847542031,1.4,1.8,0.2,6.0,1.0092600869565218,1.5072456521739128,1.3507982,0.672005,0.3333333333333333,0.8823529411764706,0.5106836299416546,1.2,0.6,0.6,10.0,1.680581652173913,0.931138652173913,4,1,4.0,0,0,1581,16271,142069,5.0,3,3.5454545454545454,0.0,0.0
Karl Darlow,2020-21,25,Newcastle,Man Utd,False,GK,2,90,0,0,0,3,0,17,0,0,1.3333333333333333,2.2,76.0,3.3043478260869565,0.0,0.0,0.1739130434782608,0.9583333333333334,152.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2950852000000002,1.3076976,0.3076923076923076,0.588235294117647,0.2704420057959206,1.4,1.6,0.2,6.0,0.9852327083333332,1.5503937500000002,1.936099,0.8895342000000002,0.7692307692307692,0.7058823529411764,0.4108470807588108,2.6,1.2,0.4,6.0,1.7531615416666666,1.1809789583333334,4,1,4.0,0,0,903,7025,137600,5.0,4,3.5217391304347827,0.0,0.0
Karl Darlow,2021-22,5,Newcastle,Leeds,True,GK,8,90,0,0,0,1,3,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0309255,2.6068175,0.5,0.0,0.073768940234131,1.25,3.0,0.0,1.0,1.0309255,2.6068175,0.92693225,2.4030575,0.4,0.0909090909090909,0.0904410067450082,1.0,2.75,0.0,2.0,0.92693225,2.4030575,2,1,2.0,0,1,1541,2909,28803,4.5,9,0.0,0.0,0.0
Karl Darlow,2021-22,6,Newcastle,Watford,False,GK,2,90,0,0,0,1,0,10,1,0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.2,17.77777777777778,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0600764,2.371444,0.5,0.0769230769230768,0.0933458375224329,1.2,2.6,0.0,2.0,1.0600764,2.371444,0.9927754,1.4357976,0.4166666666666667,0.4615384615384614,0.2379255189206368,1.0,1.6,0.0,4.0,0.9927754,1.4357976,4,1,4.0,0,0,7797,2192,36093,4.5,3,9.0,0.0,0.0
Karl Darlow,2021-22,7,Newcastle,Wolves,False,GK,1,90,0,0,0,2,0,9,0,0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.3333333333333333,22.22222222222222,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2289004,1.9503782,0.4,0.2307692307692308,0.1422202737064599,1.0,2.0,0.0,3.0,1.3039603333333334,2.1268801666666666,1.5598465999999995,1.2185203999999998,0.0,0.6923076923076923,0.2956673127997633,0.2,0.8,0.4,4.0,1.5210621666666666,1.1267806666666669,4,1,4.0,0,0,3078,2408,37131,4.5,1,6.0,0.0,0.0
Karl Darlow,2021-22,8,Newcastle,Spurs,True,GK,1,90,0,0,0,3,0,12,0,0,3.6666666666666665,3.6666666666666665,11.0,3.6666666666666665,0.0,0.0,0.0,0.4285714285714285,24.444444444444443,0,0.0,0.0,0.0,0,0.0,0.0,0,1.2756178000000002,1.9452242,0.4444444444444443,0.0,0.142955169196024,1.2,2.0,0.0,3.0,1.2412827142857144,1.9885387142857145,0.8932467200000002,1.7191151999999998,0.111111111111111,0.0,0.1792246557526933,0.6,2.0,0.2,4.0,1.0361048,1.744670857142857,2,1,2.0,0,1,1665,2593,36576,4.5,1,4.333333333333333,0.0,0.0
Karl Darlow,2021-22,9,Newcastle,Crystal Palace,False,GK,2,90,0,0,0,1,0,13,0,0,1.3333333333333333,3.0,12.0,3.0,0.0,0.0,0.0,0.5,26.666666666666664,0,0.0,0.0,0.0,0,0.0,0.0,0,1.1665953999999998,1.5631682000000002,0.2857142857142857,0.0999999999999998,0.2094713716066064,1.0,2.2,0.0,2.0,1.166829625,1.933731375,1.3137574,1.25637612,0.2857142857142857,0.3999999999999999,0.2846838194493795,1.0,1.6,0.2,5.0,1.146672625,1.2036112,4,1,4.0,0,0,2751,2094,37655,4.5,2,3.5,0.0,0.0
Karl Darlow,2021-22,10,Newcastle,Chelsea,True,GK,2,90,0,0,0,3,0,13,0,0,1.3333333333333333,2.8,14.0,2.8,0.0,0.0,0.0,0.5555555555555556,31.11111111111111,0,0.0,0.0,0.0,0,0.0,0.0,0,1.1865496,1.4596922,0.25,0.3999999999999999,0.2323077680573793,1.0,1.6,0.0,3.0,1.1173833333333334,1.9695256666666667,1.9853756,1.1627138,0.75,1.0,0.3126365954088679,2.6,0.4,0.6,12.0,1.838939555555556,1.1137198888888888,2,1,2.0,0,1,1224,3296,35921,4.5,3,3.2,0.0,0.0
Karl Darlow,2021-22,11,Newcastle,Brighton,False,GK,3,90,0,0,0,1,0,17,0,0,1.6666666666666667,1.6,16.0,2.6666666666666665,0.0,0.0,0.0,0.6,35.55555555555556,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9827368000000002,1.6069181999999995,0.1875,0.1999999999999999,0.2005045779154822,0.8,2.0,0.0,2.0,1.0214066000000002,1.9891811,1.1241232,1.573018,0.125,0.5,0.2074182485156931,0.6,1.4,0.4,4.0,1.154878,1.359999,4,1,4.0,0,0,910,1428,35740,4.5,4,3.1666666666666665,0.0,0.0
Karl Darlow,2021-22,12,Newcastle,Brentford,True,GK,1,90,0,0,0,3,0,7,0,0,2.333333333333333,1.8,19.0,2.7142857142857144,0.0,0.0,0.0,0.6363636363636364,42.22222222222222,0,0.0,0.0,0.0,0,0.0,0.0,0,0.523525,1.712352,0.0833333333333333,0.2727272727272727,0.1804408961470093,0.8,2.0,0.0,2.0,0.949217,1.9384582727272728,1.5434324,1.3020712,0.0833333333333333,0.3636363636363637,0.2719679093438124,0.8,1.8,0.0,1.0,1.5862433636363635,1.1036731818181815,2,1,2.0,0,1,9006,2336,43386,4.5,1,3.2857142857142856,0.0,0.0
Kasper Schmeichel,2019-20,1,Leicester,Wolves,True,GK,6,90,0,0,1,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,1,0,0,330914,5.0,2,0.0,0.0,0.0
Kasper Schmeichel,2019-20,2,Leicester,Chelsea,False,GK,3,90,0,0,0,1,0,18,0,0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,12.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.543759,0.812949,0.0,1.0,0.4435481122621103,0.0,0.0,1.0,1.0,0.543759,0.812949,1.09534,2.37442,0.0,0.1999999999999999,0.0930684532624678,0.0,4.0,0.0,0.0,1.09534,2.37442,4,1,4.0,0,0,23363,22327,379621,5.0,4,2.0,0.0,0.0
Kasper Schmeichel,2019-20,3,Leicester,Sheffield Utd,False,GK,2,90,0,0,0,1,0,14,0,0,4.5,4.5,9.0,4.5,0.0,0.0,0.5,1.0,18.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.74585,1.0196195,0.1666666666666666,0.8333333333333334,0.360732172654638,0.5,0.5,0.5,2.0,0.74585,1.0196195,1.72321,0.7914509999999999,0.1666666666666666,0.8333333333333334,0.45318674401605,0.5,0.5,0.5,3.0,1.72321,0.7914509999999999,4,1,4.0,0,0,32102,23331,406036,5.0,2,3.0,0.0,0.0
