Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag
326,Younes Namli,dk DEN,MF,Sparta Rotterdam,27,1994,14,12,860,9.6,1,4,5,1,0,0,0,0,0.10,0.42,0.52,0.10,0.52,Matches,Eredivisie,2021-22
327,Gerrit Nauber,de GER,DF,Go Ahead Eagles,29,1992,27,25,2231,24.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
328,Miquel Nelom,nl NED,DF,Willem II,30,1990,4,1,79,0.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
329,Reiss Nelson,eng ENG,MF,Feyenoord,21,1999,21,10,910,10.1,2,4,6,2,0,0,2,0,0.20,0.40,0.59,0.20,0.59,Matches,Eredivisie,2021-22
330,David Neres,br BRA,"MF,FW",Ajax,24,1997,15,3,474,5.3,3,2,5,3,0,0,1,0,0.57,0.38,0.95,0.57,0.95,Matches,Eredivisie,2021-22
331,Cyril Ngonge,be BEL,"MF,FW",Groningen,21,2000,31,19,1663,18.5,7,1,8,7,0,0,4,0,0.38,0.05,0.43,0.38,0.43,Matches,Eredivisie,2021-22
332,Lars Nieuwpoort,nl NED,DF,RKC Waalwijk,26,1994,4,1,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
333,Andries Noppert,nl NED,GK,Go Ahead Eagles,27,1994,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
334,Tijjani Noslin,nl NED,"MF,FW",Fortuna Sittard,22,1999,24,8,815,9.1,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,Eredivisie,2021-22
335,Ché Nunnely,nl NED,"MF,FW",Willem II,22,1999,31,30,2444,27.2,6,1,7,6,0,0,2,0,0.22,0.04,0.26,0.22,0.26,Matches,Eredivisie,2021-22
336,Djenahro Nunumete,nl NED,DF,Heerenveen,19,2002,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
337,Benjamin Nygren,se SWE,"MF,FW",Heerenveen,20,2001,17,3,476,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,Eredivisie,2021-22
338,Armando Obispo,cw CUW,DF,PSV,22,1999,17,10,1060,11.8,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,Eredivisie,2021-22
339,Cas Odenthal,nl NED,DF,NEC Nijmegen,20,2000,28,28,2508,27.9,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2021-22
340,Jens Odgaard,dk DEN,"FW,MF",RKC Waalwijk,22,1999,30,28,2468,27.4,8,6,14,8,0,1,3,0,0.29,0.22,0.51,0.29,0.51,Matches,Eredivisie,2021-22
341,Eric Oelschlägel,de GER,GK,Utrecht,25,1995,4,3,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
342,Jonathan Okita,cd COD,"MF,FW",NEC Nijmegen,25,1995,27,26,2313,25.7,7,6,13,6,1,1,3,0,0.27,0.23,0.51,0.23,0.47,Matches,Eredivisie,2021-22
343,Maduka Okoye,ng NGA,GK,Sparta Rotterdam,21,1999,30,30,2633,29.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
344,Kwasi Okyere Wriedt,gh GHA,FW,Willem II,27,1994,18,16,1194,13.3,4,2,6,4,0,0,3,0,0.30,0.15,0.45,0.30,0.45,Matches,Eredivisie,2021-22
345,Elias Olsson,se SWE,DF,Groningen,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
346,André Onana,cm CMR,GK,Ajax,25,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
347,Jayden Oosterwolde,nl NED,DF,Twente,20,2001,14,10,903,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
348,Thijs Oosting,nl NED,DF,AZ Alkmaar,21,2000,3,1,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
349,Thijs Oosting,nl NED,MF,Willem II,21,2000,3,3,270,3.0,2,0,2,2,0,0,1,0,0.67,0.00,0.67,0.67,0.67,Matches,Eredivisie,2021-22
350,Loïs Openda,be BEL,FW,Vitesse,21,2000,33,30,2649,29.4,18,2,20,16,2,3,3,1,0.61,0.07,0.68,0.54,0.61,Matches,Eredivisie,2021-22
351,Fredrik Oppegard,no NOR,DF,PSV,18,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
352,Ragnar Oratmangoen,id IDN,MF,Go Ahead Eagles,23,1998,33,32,2630,29.2,0,4,4,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,Eredivisie,2021-22
353,Alois Oroz,hr CRO,DF,Vitesse,20,2000,21,9,813,9.0,3,0,3,3,0,0,4,0,0.33,0.00,0.33,0.33,0.33,Matches,Eredivisie,2021-22
354,Yanick van Osch,nl NED,GK,Fortuna Sittard,24,1997,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
355,Mohammed Osman,sy SYR,MF,Sparta Rotterdam,27,1994,12,8,677,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
356,Anas Ouahim,de GER,"MF,FW",Heracles Almelo,23,1997,10,10,690,7.7,0,1,1,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13,Matches,Eredivisie,2021-22
357,Yassin Oukili,nl NED,MF,RKC Waalwijk,20,2001,21,8,904,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
358,Sékou Oumar Sylla,gn GUI,DF,Cambuur,22,1999,5,5,375,4.2,1,0,1,1,0,0,3,1,0.24,0.00,0.24,0.24,0.24,Matches,Eredivisie,2021-22
359,Joris van Overeem,nl NED,MF,Utrecht,27,1994,23,10,1053,11.7,1,1,2,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,Matches,Eredivisie,2021-22
360,Gaultiér Overman,nl NED,DF,Sparta Rotterdam,20,2000,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
361,Leeroy Owusu,nl NED,DF,Willem II,24,1996,31,31,2753,30.6,0,3,3,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,Eredivisie,2021-22
362,Kenneth Paal,sr SUR,"MF,DF",Zwolle,24,1997,25,18,1642,18.2,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,Eredivisie,2021-22
363,Mark Pabai,lr LBR,DF,Zwolle,20,2000,9,7,683,7.6,0,2,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches,Eredivisie,2021-22
364,Maarten Paes,id IDN,GK,Utrecht,23,1998,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
365,Jelte Pal,nl NED,FW,Willem II,18,2002,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
366,Remko Pasveer,nl NED,GK,Ajax,37,1983,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
367,Mitchell Paulissen,nl NED,"MF,FW",Cambuur,28,1993,31,14,1384,15.4,3,3,6,3,0,0,5,0,0.20,0.20,0.39,0.20,0.39,Matches,Eredivisie,2021-22
368,Vangelis Pavlidis,gr GRE,FW,AZ Alkmaar,22,1998,33,32,2495,27.7,16,5,21,16,0,0,6,0,0.58,0.18,0.76,0.58,0.76,Matches,Eredivisie,2021-22
369,Marcus Pedersen,no NOR,DF,Feyenoord,21,2000,30,22,1984,22.0,0,4,4,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,Eredivisie,2021-22
370,Pedro,es ESP,FW,NEC Nijmegen,21,2000,3,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
371,Kik Pierie,nl NED,DF,Twente,21,2000,3,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
372,Ivo Pinto,pt POR,DF,Fortuna Sittard,31,1990,22,14,1495,16.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
373,Michael Pinto,lu LUX,"DF,MF",Sparta Rotterdam,28,1993,24,16,1539,17.1,0,3,3,0,0,0,2,1,0.00,0.18,0.18,0.00,0.18,Matches,Eredivisie,2021-22
374,Julio Pleguezuelo,es ESP,DF,Twente,24,1997,23,13,1334,14.8,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,Eredivisie,2021-22
375,Ernest Poku,nl NED,"FW,MF",AZ Alkmaar,17,2004,4,0,46,0.5,0,1,1,0,0,0,0,0,0.00,1.96,1.96,0.00,1.96,Matches,Eredivisie,2021-22
376,Bram van Polen,nl NED,DF,Zwolle,35,1985,30,30,2642,29.4,5,1,6,2,3,3,3,0,0.17,0.03,0.20,0.07,0.10,Matches,Eredivisie,2021-22
377,Robin Polley,gh GHA,DF,Heracles Almelo,22,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
378,Romano Postema,nl NED,FW,Groningen,19,2002,32,2,710,7.9,4,1,5,4,0,0,2,0,0.51,0.13,0.63,0.51,0.63,Matches,Eredivisie,2021-22
379,Dirk Proper,nl NED,MF,NEC Nijmegen,19,2002,22,15,1358,15.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
380,Davy Pröpper,nl NED,MF,PSV,29,1991,9,3,292,3.2,1,1,2,1,0,0,0,0,0.31,0.31,0.62,0.31,0.62,Matches,Eredivisie,2021-22
381,Robin Pröpper,nl NED,DF,Twente,27,1993,33,32,2849,31.7,5,2,7,5,0,0,4,0,0.16,0.06,0.22,0.16,0.22,Matches,Eredivisie,2021-22
382,Giacomo Quagliata,it ITA,DF,Heracles Almelo,21,2000,29,28,2544,28.3,1,2,3,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11,Matches,Eredivisie,2021-22
383,André Ramalho,br BRA,DF,PSV,29,1992,20,19,1694,18.8,3,2,5,3,0,0,4,0,0.16,0.11,0.27,0.16,0.27,Matches,Eredivisie,2021-22
384,Bart Ramselaar,nl NED,MF,Utrecht,25,1996,26,23,2000,22.2,9,0,9,8,1,1,0,0,0.41,0.00,0.41,0.36,0.36,Matches,Eredivisie,2021-22
385,Jan Ras,nl NED,MF,Heerenveen,22,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
386,Jacob Rasmussen,dk DEN,DF,Vitesse,24,1997,27,26,2185,24.3,0,2,2,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08,Matches,Eredivisie,2021-22
387,Daishawn Redan,nl NED,"FW,MF",Zwolle,20,2001,26,24,2040,22.7,6,3,9,6,0,1,2,0,0.26,0.13,0.40,0.26,0.40,Matches,Eredivisie,2021-22
388,Youri Regeer,nl NED,DF,Ajax,17,2003,3,2,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
389,Gyan de Regt,nl NED,MF,Vitesse,18,2002,1,1,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
390,Eliano Reijnders,id IDN,MF,Zwolle,20,2000,23,13,1266,14.1,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,Eredivisie,2021-22
391,Tijjani Reijnders,nl NED,MF,AZ Alkmaar,23,1998,33,11,1305,14.5,4,2,6,4,0,0,1,0,0.28,0.14,0.41,0.28,0.41,Matches,Eredivisie,2021-22
392,Devyne Rensch,nl NED,DF,Ajax,18,2003,19,8,801,8.9,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,Eredivisie,2021-22
393,Marco Rente,de GER,DF,Heracles Almelo,24,1997,27,27,2311,25.7,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2021-22
394,Ben Rienstra,nl NED,MF,Fortuna Sittard,31,1990,28,26,2147,23.9,2,3,5,2,0,0,4,0,0.08,0.13,0.21,0.08,0.21,Matches,Eredivisie,2021-22
395,Thomas Rier,nl NED,DF,Cambuur,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
396,Mees Rijks,nl NED,FW,Utrecht,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
397,Godfried Roemeratoe,cw CUW,"MF,DF",Willem II,21,1999,21,6,698,7.8,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,Eredivisie,2021-22
398,Ole Romeny,id IDN,"FW,MF",NEC Nijmegen,21,2000,10,0,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
399,Maximiliano Romero,ar ARG,FW,PSV,22,1999,10,1,167,1.9,0,2,2,0,0,0,0,0,0.00,1.08,1.08,0.00,1.08,Matches,Eredivisie,2021-22
400,Philippe Rommens,be BEL,MF,Go Ahead Eagles,23,1997,34,31,2696,30.0,2,5,7,2,0,0,2,0,0.07,0.17,0.23,0.07,0.23,Matches,Eredivisie,2021-22
401,Bart van Rooij,nl NED,"DF,MF",NEC Nijmegen,20,2001,33,33,2970,33.0,0,2,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,Eredivisie,2021-22
402,Ruben Roosken,nl NED,"DF,MF",Heracles Almelo,21,2000,7,6,489,5.4,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,Eredivisie,2021-22
403,Frank Ross,sct SCO,"FW,MF",Go Ahead Eagles,23,1998,7,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
404,Llazaros Rota,gr GRE,DF,Fortuna Sittard,23,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
405,Daan Rots,nl NED,"MF,FW",Twente,20,2001,27,23,1706,19.0,3,3,6,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,Eredivisie,2021-22
406,Robbin Ruiter,nl NED,GK,Willem II,34,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
407,Dries Saddiki,ma MAR,MF,Willem II,24,1996,33,32,2686,29.8,2,2,4,2,0,0,7,0,0.07,0.07,0.13,0.07,0.13,Matches,Eredivisie,2021-22
408,Michal Sadílek,cz CZE,"MF,DF",Twente,22,1999,30,29,2582,28.7,1,2,3,1,0,0,6,1,0.03,0.07,0.10,0.03,0.10,Matches,Eredivisie,2021-22
409,Görkem Sağlam,de GER,MF,Willem II,23,1998,22,15,1149,12.8,1,3,4,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,Matches,Eredivisie,2021-22
410,Anass Salah-Eddine,ma MAR,DF,Ajax,19,2002,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
411,Andreas Samaris,gr GRE,"DF,MF",Fortuna Sittard,32,1989,20,12,1077,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
412,David Sambissa,ga GAB,"MF,DF",Cambuur,25,1996,22,8,835,9.3,3,1,4,3,0,0,1,0,0.32,0.11,0.43,0.32,0.43,Matches,Eredivisie,2021-22
413,Bassala Sambou,eng ENG,FW,Fortuna Sittard,23,1997,8,4,417,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
414,Philippe Sandler,nl NED,DF,Feyenoord,24,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
415,Ibrahim Sangaré,ci CIV,MF,PSV,23,1997,29,26,2416,26.8,3,2,5,3,0,0,4,0,0.11,0.07,0.19,0.11,0.19,Matches,Eredivisie,2021-22
416,Amin Sarr,se SWE,"FW,MF",Heerenveen,20,2001,13,12,1076,12.0,5,1,6,5,0,0,0,0,0.42,0.08,0.50,0.42,0.50,Matches,Eredivisie,2021-22
417,Mustafa Saymak,nl NED,MF,Zwolle,28,1993,21,18,1288,14.3,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2021-22
418,Sem Scheperman,nl NED,MF,Heracles Almelo,19,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
419,Vincent Schippers,nl NED,DF,Willem II,20,2001,5,1,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
420,Doke Schmidt,nl NED,DF,Cambuur,29,1992,30,29,2493,27.7,0,1,1,0,0,0,1,1,0.00,0.04,0.04,0.00,0.04,Matches,Eredivisie,2021-22
421,Lasse Schöne,dk DEN,MF,NEC Nijmegen,35,1986,33,33,2930,32.6,2,2,4,2,0,0,7,0,0.06,0.06,0.12,0.06,0.12,Matches,Eredivisie,2021-22
422,Lucas Schoofs,be BEL,"MF,DF",Heracles Almelo,24,1997,27,24,2093,23.3,0,2,2,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,Eredivisie,2021-22
423,Erik Schouten,nl NED,DF,Cambuur,29,1991,29,29,2385,26.5,2,2,4,2,0,0,2,0,0.08,0.08,0.15,0.08,0.15,Matches,Eredivisie,2021-22
424,Markus Schubert,de GER,GK,Vitesse,23,1998,20,19,1755,19.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
425,Perr Schuurs,nl NED,DF,Ajax,21,1999,22,10,1047,11.6,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,Eredivisie,2021-22
426,Jenson Seelt,nl NED,DF,PSV,18,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
427,Lisandro Semedo,cv CPV,"MF,FW",Fortuna Sittard,25,1996,9,4,471,5.2,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,Eredivisie,2021-22
428,Marcos Senesi,ar ARG,DF,Feyenoord,24,1997,32,31,2543,28.3,2,2,4,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2021-22
429,Mats Seuntjens,nl NED,"FW,MF",Fortuna Sittard,29,1992,32,32,2851,31.7,9,4,13,7,2,2,5,0,0.28,0.13,0.41,0.22,0.35,Matches,Eredivisie,2021-22
430,Rocco Shein,ee EST,MF,Utrecht,18,2003,1,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
431,Stanislav Shopov,bg BUL,MF,Heerenveen,19,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
432,Kaj Sierhuis,nl NED,FW,Heracles Almelo,23,1998,18,18,1419,15.8,4,3,7,4,0,0,2,0,0.25,0.19,0.44,0.25,0.44,Matches,Eredivisie,2021-22
433,Elias Sierra,be BEL,"MF,FW",Heracles Almelo,19,2001,16,4,388,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches,Eredivisie,2021-22
434,Luis Sinisterra,co COL,"MF,FW",Feyenoord,22,1999,30,29,2405,26.7,12,7,19,12,0,0,1,0,0.45,0.26,0.71,0.45,0.71,Matches,Eredivisie,2021-22
435,Dimitris Siovas,gr GRE,DF,Fortuna Sittard,32,1988,12,12,1009,11.2,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,Eredivisie,2021-22
436,Gijs Smal,nl NED,DF,Twente,23,1997,25,21,1869,20.8,2,2,4,2,0,0,1,0,0.10,0.10,0.19,0.10,0.19,Matches,Eredivisie,2021-22
437,Bryan Smeets,nl NED,MF,Sparta Rotterdam,28,1992,20,18,1478,16.4,2,2,4,2,0,0,3,0,0.12,0.12,0.24,0.12,0.24,Matches,Eredivisie,2021-22
438,Milan Smit,nl NED,FW,Cambuur,18,2003,4,0,64,0.7,1,0,1,1,0,0,0,0,1.41,0.00,1.41,1.41,1.41,Matches,Eredivisie,2021-22
439,Sven Sonnenberg,de GER,DF,Heracles Almelo,22,1999,9,4,477,5.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
440,Kamal Sowah,gh GHA,"FW,MF",AZ Alkmaar,21,2000,8,0,166,1.8,0,1,1,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54,Matches,Eredivisie,2021-22
441,Wesley Spieringhs,nl NED,MF,Willem II,19,2002,5,1,97,1.1,1,0,1,1,0,0,0,0,0.93,0.00,0.93,0.93,0.93,Matches,Eredivisie,2021-22
442,Tommy St. Jago,nl NED,DF,Utrecht,21,2000,3,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
443,Casper Staring,nl NED,MF,Twente,20,2001,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
444,Maarten Stekelenburg,nl NED,GK,Ajax,38,1982,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
445,Filip Stevanovic,rs SRB,"MF,FW",Heerenveen,18,2002,21,10,856,9.5,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches,Eredivisie,2021-22
446,Sonny Stevens,nl NED,GK,Cambuur,29,1992,29,29,2601,28.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
447,Finn Stokkers,nl NED,FW,RKC Waalwijk,25,1996,26,11,1119,12.4,4,4,8,4,0,0,0,0,0.32,0.32,0.64,0.32,0.64,Matches,Eredivisie,2021-22
