Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
492,Enzo Roco,cl CHI,DF,Elche,28,1992,30,29,2552,28.4,1,0,1,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Rodri,es ESP,MF,Real Betis,21,2000,21,10,881,9.8,1,2,3,1,0,0,1,0,0.10,0.20,0.31,0.10,0.31,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Kévin Rodrigues,pt POR,"DF,MF",Rayo Vallecano,27,1994,13,5,435,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,34,1987,29,19,1544,17.2,3,2,5,3,0,0,4,0,0.17,0.12,0.29,0.17,0.29,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,23,1998,18,9,943,10.5,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,23,1998,11,4,417,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Dani Rodríguez,es ESP,MF,Mallorca,33,1988,36,33,2832,31.5,3,3,6,3,0,0,7,0,0.10,0.10,0.19,0.10,0.19,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Guido Rodríguez,ar ARG,MF,Real Betis,27,1994,32,29,2529,28.1,1,2,3,1,0,0,9,1,0.04,0.07,0.11,0.04,0.11,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Rodrygo,br BRA,FW,Real Madrid,20,2001,33,17,1523,16.9,4,4,8,4,0,0,4,0,0.24,0.24,0.47,0.24,0.47,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Leo Román,es ESP,GK,Mallorca,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,36,es ESP,GK,Mallorca,21,2000,2,2,180,2.0,5,2.50,14,10,71.4,0,0,2,0,0.0,1,1,0,0,0.0,Matches,La Liga,2021-22
502,Iván Romero,es ESP,FW,Sevilla,20,2001,5,2,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Unai Ropero,es ESP,FW,Alavés,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Rubén,es ESP,DF,Espanyol,20,2001,4,1,150,1.7,0,1,1,0,0,0,0,0,0.00,0.60,0.60,0.00,0.60,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
