Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
193,André Ferreira,pt POR,GK,Paços de Ferreira,25,1996,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,13,pt POR,GK,Paços de Ferreira,25,1996,32,32,2880,32.0,41,1.28,152,116,75.7,9,10,13,10,31.3,6,4,2,0,33.3,Matches,Primeira Liga,2021-22
194,Filipe Ferreira,pt POR,"MF,DF",Boavista,30,1990,24,14,1418,15.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Fernando Ferreira Fonseca,pt POR,DF,Paços de Ferreira,24,1997,24,16,1492,16.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Hélder Ferreira,pt POR,"MF,FW",Paços de Ferreira,24,1997,32,18,1572,17.5,2,1,3,2,0,0,9,1,0.11,0.06,0.17,0.11,0.17,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,João Ferreira,pt POR,DF,Vitória Guimarães,20,2001,14,12,985,10.9,0,2,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Joel Ferreira,pt POR,DF,Arouca,29,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Daniel Figueira,pt POR,GK,Estoril,23,1998,24,24,2160,24.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,14,pt POR,GK,Estoril,23,1998,24,24,2160,24.0,24,1.00,89,68,76.4,7,10,7,9,37.5,3,3,0,0,0.0,Matches,Primeira Liga,2021-22
200,Diogo Figueiras,pt POR,"DF,MF",Famalicão,30,1991,15,15,1268,14.1,0,2,2,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Tiago Fonseca Morais,pt POR,MF,Boavista,17,2003,13,3,310,3.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Rui Fonte,pt POR,FW,Estoril,31,1990,23,14,1281,14.2,4,1,5,4,0,0,3,0,0.28,0.07,0.35,0.28,0.35,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Rui Fonte,pt POR,"FW,MF",Braga,31,1990,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,André Franco,pt POR,MF,Estoril,23,1998,33,29,2524,28.0,11,4,15,6,5,5,5,1,0.39,0.14,0.53,0.21,0.36,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,23,11,1145,12.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Fransérgio,br BRA,MF,Braga,30,1990,2,2,145,1.6,0,1,1,0,0,0,2,0,0.00,0.62,0.62,0.00,0.62,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19,19,1710,19.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,15,si SVN,GK,Gil Vicente FC,23,1998,19,19,1710,19.0,23,1.21,67,49,71.6,7,7,5,5,26.3,5,4,1,0,20.0,Matches,Primeira Liga,2021-22
208,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,12,7,581,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,22,1999,32,32,2394,26.6,3,2,5,3,0,0,6,1,0.11,0.08,0.19,0.11,0.19,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,16,pt POR,GK,Santa Clara,23,1997,1,0,6,0.1,0,0.00,0,0,,0,0,0,1,,0,0,0,0,,Matches,Primeira Liga,2021-22
211,Nicolás Gaitán,ar ARG,MF,Paços de Ferreira,33,1988,6,4,298,3.3,2,0,2,2,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Jefferson Galego,br BRA,MF,Moreirense,24,1997,8,0,87,1.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Galeno,br BRA,"FW,MF",Porto,23,1997,12,0,313,3.5,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Galeno,br BRA,MF,Braga,23,1997,14,10,950,10.6,3,3,6,2,1,1,2,0,0.28,0.28,0.57,0.19,0.47,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Nino Galović,hr CRO,DF,Arouca,29,1992,12,10,929,10.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,João Gamboa,pt POR,MF,Estoril,24,1996,31,26,2117,23.5,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Pedro Ganchas,pt POR,DF,Paços de Ferreira,21,2000,2,2,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Javi García,es ESP,"DF,MF",Boavista,34,1987,18,15,1240,13.8,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Geovani,br BRA,MF,Famalicão,20,2001,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Francisco Geraldes,pt POR,MF,Estoril,26,1995,32,18,1638,18.2,1,2,3,1,0,0,8,0,0.05,0.11,0.16,0.05,0.16,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Gilberto,br BRA,"DF,MF",Benfica,28,1993,21,16,1348,15.0,2,3,5,2,0,0,5,0,0.13,0.20,0.33,0.13,0.33,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,6,3,238,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Rodrigo Gomes,pt POR,"MF,FW",Braga,18,2003,12,10,738,8.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Sana Gomes,gw GNB,DF,Portimonense,19,2002,8,3,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Luis Gómez,co COL,FW,Santa Clara,21,1999,3,0,61,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Nuno Gonçalo Moreira,pt POR,"MF,FW",Vizela,22,1999,30,18,1688,18.8,1,1,2,1,0,0,3,1,0.05,0.05,0.11,0.05,0.11,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,23,10,862,9.6,0,1,1,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Ivo Gonçalves,pt POR,GK,Vizela,37,1984,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,17,pt POR,GK,Vizela,37,1984,1,1,90,1.0,4,4.00,6,2,33.3,0,0,1,0,0.0,0,0,0,0,,Matches,Primeira Liga,2021-22
229,Jota Gonçalves,pt POR,DF,Tondela,21,2000,5,5,372,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,27,25,2017,22.4,8,9,17,7,1,2,4,0,0.36,0.40,0.76,0.31,0.71,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Cristian González,uy URU,DF,Santa Clara,25,1996,20,15,1339,14.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Mario González,es ESP,FW,Braga,25,1996,14,6,562,6.2,2,1,3,2,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Jean Gorby,fr FRA,MF,Braga,19,2002,7,1,211,2.3,1,0,1,1,0,0,1,0,0.43,0.00,0.43,0.43,0.43,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,30,20,1663,18.5,4,4,8,4,0,0,8,0,0.22,0.22,0.43,0.22,0.43,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Tiago Gouveia,pt POR,FW,Benfica,20,2001,2,1,86,1.0,0,1,1,0,0,0,0,0,0.00,1.05,1.05,0.00,1.05,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,29,27,2323,25.8,5,5,10,5,0,0,4,0,0.19,0.19,0.39,0.19,0.39,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Marko Grujić,rs SRB,MF,Porto,25,1996,21,10,892,9.9,1,0,1,1,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Gui Guedes,pt POR,MF,Vitória Guimarães,19,2002,5,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Rafik Guitane,fr FRA,"MF,FW",Marítimo,22,1999,29,22,1907,21.2,4,1,5,3,1,1,3,0,0.19,0.05,0.24,0.14,0.19,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Raphael Guzzo,pt POR,MF,Vizela,26,1995,24,7,822,9.1,2,1,3,2,0,0,4,0,0.22,0.11,0.33,0.22,0.33,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,22,7,664,7.4,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,25,21,1842,20.5,3,5,8,3,0,0,5,0,0.15,0.24,0.39,0.15,0.39,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Tomás Händel,pt POR,MF,Vitória Guimarães,20,2000,16,14,1036,11.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Boubacar Hanne,pt POR,MF,Gil Vicente FC,22,1999,13,1,255,2.8,1,3,4,1,0,0,0,0,0.35,1.06,1.41,0.35,1.41,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,18,cm CMR,GK,Arouca,22,1999,3,3,270,3.0,7,2.33,10,4,40.0,1,0,2,0,0.0,1,1,0,0,0.0,Matches,Primeira Liga,2021-22
246,Henrique,br BRA,"MF,FW",Marítimo,27,1993,26,8,805,8.9,2,0,2,2,0,0,2,1,0.22,0.00,0.22,0.22,0.22,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Danny Henriques,nl NED,DF,B-SAD,24,1997,26,21,1970,21.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Manu Hernando,es ESP,DF,Tondela,23,1998,23,17,1599,17.8,3,0,3,3,0,0,7,2,0.17,0.00,0.17,0.17,0.17,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,19,cz CZE,GK,Braga,19,2002,1,1,90,1.0,3,3.00,11,8,72.7,0,0,1,0,0.0,0,0,0,0,,Matches,Primeira Liga,2021-22
250,André Horta,pt POR,MF,Braga,24,1996,28,19,1567,17.4,1,2,3,1,0,0,3,1,0.06,0.11,0.17,0.06,0.17,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,32,31,2788,31.0,19,5,24,16,3,4,4,0,0.61,0.16,0.77,0.52,0.68,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Abbas Ibrahim,ng NGA,MF,Paços de Ferreira,23,1998,10,1,181,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Abdulwahab Ibrahim,gh GHA,DF,Famalicão,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Tiago Ilori,pt POR,DF,Boavista,28,1993,10,8,507,5.6,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Giannelli Imbula,cd COD,MF,Portimonense,28,1992,9,1,139,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,28,28,2473,27.5,4,2,6,4,0,0,1,0,0.15,0.07,0.22,0.15,0.22,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Ismael,pt POR,MF,Moreirense,22,1999,10,3,375,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,18,15,1264,14.0,1,2,3,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,5,0,96,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Nicolas Janvier,fr FRA,MF,Vitória Guimarães,22,1998,34,8,1091,12.1,2,1,3,2,0,0,4,0,0.16,0.08,0.25,0.16,0.25,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Jean,br BRA,MF,Gil Vicente FC,26,1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Jefferson,br BRA,MF,Moreirense,27,1994,14,12,991,11.0,2,0,2,2,0,0,3,0,0.18,0.00,0.18,0.18,0.18,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Jeimes,br BRA,GK,Paços de Ferreira,20,2001,2,1,173,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,20,br BRA,GK,Paços de Ferreira,20,2001,2,1,173,1.9,3,1.56,14,11,78.6,0,1,0,0,0.0,0,0,0,0,,Matches,Primeira Liga,2021-22
264,Anderson Jesus,br BRA,DF,Vizela,26,1995,17,17,1530,17.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Joãozinho,pt POR,DF,Estoril,32,1989,33,32,2890,32.1,1,3,4,1,0,0,9,0,0.03,0.09,0.12,0.03,0.12,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Henrique Jocú,pt POR,MF,Portimonense,19,2001,11,7,594,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Diederrick Joel,cm CMR,FW,Marítimo,27,1993,24,20,1521,16.9,9,0,9,6,3,5,5,1,0.53,0.00,0.53,0.36,0.36,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Jójó,cv CPV,DF,B-SAD,20,2001,2,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Igor Julião,br BRA,DF,Vizela,26,1994,13,12,996,11.1,0,3,3,0,0,0,3,0,0.00,0.27,0.27,0.00,0.27,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31,31,2790,31.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,21,br BRA,GK,Famalicão,20,2001,31,31,2790,31.0,46,1.48,127,89,68.5,8,11,12,8,25.8,8,6,2,0,25.0,Matches,Primeira Liga,2021-22
271,Renato Junior,br BRA,FW,Portimonense,19,2002,12,3,341,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Welinton Júnior,br BRA,"FW,MF",Portimonense,28,1993,12,9,835,9.3,5,1,6,5,0,0,5,0,0.54,0.11,0.65,0.54,0.65,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,32,32,2859,31.8,0,1,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Junior Kadile,fr FRA,"FW,MF",Famalicão,18,2002,4,0,42,0.5,1,0,1,1,0,0,1,0,2.14,0.00,2.14,2.14,2.14,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Eduardo Kau,br BRA,DF,B-SAD,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Kewin,br BRA,GK,Moreirense,25,1995,15,15,1350,15.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,22,br BRA,GK,Moreirense,25,1995,15,15,1350,15.0,16,1.07,56,41,73.2,4,4,7,3,20.0,1,1,0,0,0.0,Matches,Primeira Liga,2021-22
277,Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,3,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Naoufel Khacef,dz ALG,"DF,MF",Tondela,23,1997,14,11,866,9.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Kobamelo Kodisang,za RSA,MF,Braga,21,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Philippe Koffi,ci CIV,FW,Paços de Ferreira,19,2002,3,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Koffi Kouao,ci CIV,DF,Vizela,23,1998,24,21,1889,21.0,2,1,3,2,0,0,11,1,0.10,0.05,0.14,0.10,0.14,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Eboue Kouassi,ci CIV,MF,Arouca,23,1997,19,17,1465,16.3,1,0,1,1,0,0,9,0,0.06,0.00,0.06,0.06,0.06,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,23,ru RUS,GK,Gil Vicente FC,30,1990,4,4,360,4.0,3,0.75,21,18,85.7,2,0,2,2,50.0,0,0,0,0,,Matches,Primeira Liga,2021-22
284,Matías Lacava,ve VEN,MF,Tondela,18,2002,3,0,16,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Derik Lacerda,br BRA,MF,Moreirense,21,1999,28,4,780,8.7,2,2,4,2,0,0,5,0,0.23,0.23,0.46,0.23,0.46,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Rúben Lameiras,pt POR,"FW,MF",Vitória Guimarães,26,1994,28,19,1532,17.0,3,0,3,2,1,1,3,0,0.18,0.00,0.18,0.12,0.12,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Achraf Lazaar,ma MAR,"DF,MF",Portimonense,29,1992,4,3,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,18,10,1028,11.4,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Antoine Léautey,fr FRA,"FW,MF",Gil Vicente FC,25,1996,27,16,1455,16.2,2,2,4,2,0,0,4,0,0.12,0.12,0.25,0.12,0.25,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Diogo Leite,pt POR,DF,Braga,22,1999,23,21,1853,20.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Helton Leite,br BRA,GK,Benfica,30,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,24,br BRA,GK,Benfica,30,1990,2,2,180,2.0,0,0.00,5,5,100.0,2,0,0,2,100.0,0,0,0,0,,Matches,Primeira Liga,2021-22
292,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Licá,pt POR,"FW,MF",B-SAD,32,1988,12,3,417,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Nuno Lima,pt POR,DF,Paços de Ferreira,20,2001,13,10,975,10.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
