Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
95,Mahdi Camara,fr FRA,MF,Brest,26,1998,34,31,2659,29.5,5,3,8,5,0,0,5,0,0.17,0.10,0.27,0.17,0.27,Matches,Ligue 1,2024-25,49,20,40.8,1.66,0.68,0.10,0.25,,,,,,,,
96,Ousmane Camara,ml MLI,DF,Angers,21,2003,3,3,252,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,1,0,0.0,0.36,0.00,0.00,,,,,,,,,
97,Axel Camblan,fr FRA,FW,Brest,20,2003,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,1,0,0.0,3.46,0.00,0.00,,,,,,,,,
98,Jaydee Canvot,fr FRA,"DF,MF",Toulouse,18,2006,18,12,1106,12.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,5,1,20.0,0.41,0.08,0.00,0.00,,,,,,,,
99,Pierrick Capelle,fr FRA,MF,Angers,37,1987,16,3,483,5.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,6,1,16.7,1.12,0.19,0.00,0.00,,,,,,,,
100,Gabin Capuano,fr FRA,FW,Lens,18,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
101,Maxence Caqueret,fr FRA,MF,Lyon,24,2000,9,6,573,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,7,1,14.3,1.10,0.16,0.00,0.00,,,,,,,,
102,Simon Cara,fr FRA,FW,Montpellier,19,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
103,Valentin Carboni,ar ARG,MF,Marseille,19,2005,4,1,103,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,2,1,50.0,1.75,0.87,0.00,0.00,,,,,,,,
104,Irvin Cardona,mt MLT,"FW,MF",Saint-Étienne,26,1997,15,13,1063,11.8,5,3,8,5,0,1,2,0,0.42,0.25,0.68,0.42,0.68,Matches,Ligue 1,2024-25,24,12,50.0,2.03,1.02,0.21,0.42,,,,,,,,
105,Patrik Carlgren,se SWE,GK,Nantes,32,1992,5,4,417,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,7,1.51,28,21,75.0,1,25.0,
106,Josué Casimir,ht HAI,"MF,FW",Le Havre,22,2001,27,23,1997,22.2,4,4,8,4,0,0,5,0,0.18,0.18,0.36,0.18,0.36,Matches,Ligue 1,2024-25,27,10,37.0,1.22,0.45,0.15,0.40,,,,,,,,
