Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
470,Jean Thierry Lazare,ci CIV,MF,Union SG,24,1998,30,28,2140,23.8,2,4,6,2,0,0,7,1,0.08,0.17,0.25,0.08,0.25,Matches,Belgian Pro League,2022-23,32,14,43.8,1.35,0.59,0.06,0.14,,,,,,,,
471,Yannick Thoelen,be BEL,GK,Mechelen,32,1990,6,5,460,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,13,2.54,17,9,52.9,0,0.0,0.0
472,Tarik Tissoudali,ma MAR,FW,Gent,29,1993,6,3,243,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,Belgian Pro League,2022-23,15,6,40.0,5.56,2.22,0.07,0.17,,,,,,,,
473,Emmanuel Toku,gh GHA,MF,OH Leuven,22,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
474,Louis Torres,fr FRA,"DF,MF",Cercle Brugge,21,2001,10,9,617,6.9,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,Belgian Pro League,2022-23,4,1,25.0,0.58,0.15,0.25,1.00,,,,,,,,
475,Jordan Torunarigha,de GER,DF,Gent,24,1997,28,27,2169,24.1,3,2,5,2,1,1,1,0,0.12,0.08,0.21,0.08,0.17,Matches,Belgian Pro League,2022-23,15,5,33.3,0.62,0.21,0.13,0.40,,,,,,,,
476,Mai Traore,gn GUI,FW,OH Leuven,22,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
477,Adrien Trebel,fr FRA,MF,Anderlecht,31,1991,11,6,574,6.4,0,2,2,0,0,0,3,0,0.00,0.31,0.31,0.00,0.31,Matches,Belgian Pro League,2022-23,6,0,0.0,0.94,0.00,0.00,,,,,,,,,
478,Sandro Tremoulet,mg MAD,DF,Seraing,22,1999,16,13,1072,11.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,4,0,0.0,0.34,0.00,0.00,,,,,,,,,
479,Mike Trésor,be BEL,"MF,FW",Genk,23,1999,34,33,2867,31.9,8,21,29,8,0,1,1,0,0.25,0.66,0.91,0.25,0.91,Matches,Belgian Pro League,2022-23,57,20,35.1,1.79,0.63,0.14,0.40,,,,,,,,
480,Marvin Tshibuabua,fr FRA,DF,Seraing,20,2002,18,18,1485,16.5,0,1,1,0,0,0,4,2,0.00,0.06,0.06,0.00,0.06,Matches,Belgian Pro League,2022-23,4,2,50.0,0.24,0.12,0.00,0.00,,,,,,,,
481,Ravy Tsouka,cg CGO,"DF,MF",Zulte Waregem,27,1994,12,6,632,7.0,0,1,1,0,0,0,2,1,0.00,0.14,0.14,0.00,0.14,Matches,Belgian Pro League,2022-23,1,1,100.0,0.14,0.14,0.00,0.00,,,,,,,,
482,Ayase Ueda,jp JPN,"FW,MF",Cercle Brugge,23,1998,34,31,2722,30.2,18,1,19,16,2,3,1,0,0.60,0.03,0.63,0.53,0.56,Matches,Belgian Pro League,2022-23,91,37,40.7,3.01,1.22,0.18,0.43,,,,,,,,
483,Osaze Urhoghide,nl NED,DF,Oostende,22,2000,27,24,2118,23.5,0,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,7,1,14.3,0.30,0.04,0.00,0.00,,,,,,,,
484,Edgaras Utkus,lt LTU,DF,Cercle Brugge,22,2000,2,1,94,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
