Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
403,Tom Rothe,de GER,MF,Dortmund,16,2004,2,1,94,1.0,1,0,1,1,0,0,1,0,0.96,0.00,0.96,0.96,0.96,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,28,1993,26,18,1775,19.7,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,21,7,773,8.6,3,1,4,3,0,0,5,0,0.35,0.12,0.47,0.35,0.47,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,33,13,1611,17.9,8,2,10,8,0,0,2,0,0.45,0.11,0.56,0.45,0.56,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Julian Ryerson,no NOR,"MF,DF",Union Berlin,23,1997,28,13,1429,15.9,2,0,2,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,32,dk DEN,GK,Union Berlin,28,1992,7,7,630,7.0,5,0.71,19,14,73.7,5,2,0,2,28.6,0,0,0,0,,Matches,Bundesliga,2021-22
409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,25,8,905,10.1,1,1,2,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Marcel Sabitzer,at AUT,"FW,MF",RB Leipzig,27,1994,2,0,49,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,31,18,1551,17.2,4,4,8,4,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,24,21,1655,18.4,2,0,2,2,0,0,7,0,0.11,0.00,0.11,0.11,0.11,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Leroy Sané,de GER,MF,Bayern Munich,25,1996,32,22,1976,22.0,7,7,14,7,0,0,3,0,0.32,0.32,0.64,0.32,0.64,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,29,1992,5,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Joe Scally,us USA,"MF,DF",Gladbach,18,2002,30,20,1909,21.2,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches,Bundesliga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
