Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
470,Liam Moore,jm JAM,DF,Reading,28,1993,17,17,1438,16.0,2,1,3,2,0,0,2,0,0.13,0.06,0.19,0.13,0.19,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Simon Moore,eng ENG,GK,Coventry City,31,1990,41,41,3690,41.0,0,1,1,0,0,0,1,0,0.00,0.02,0.02,0.00,0.02,Matches,Championship,2021-22,37,eng ENG,GK,Coventry City,31,1990,41,41,3690,41.0,54,1.32,143,93,65.7,16,11,14,9,22.0,5,5,0,0,0.0,Matches,Championship,2021-22
472,Stuart Moore,eng ENG,GK,Blackpool,26,1994,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,38,eng ENG,GK,Blackpool,26,1994,1,0,29,0.3,0,0.00,1,1,100.0,0,0,0,0,,0,0,0,0,,Matches,Championship,2021-22
473,Carlton Morris,eng ENG,"FW,MF",Barnsley,25,1995,28,26,2278,25.3,7,3,10,6,1,1,5,0,0.28,0.12,0.40,0.24,0.36,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Michael Morrison,eng ENG,DF,Reading,33,1988,29,29,2610,29.0,2,2,4,2,0,0,7,0,0.07,0.07,0.14,0.07,0.14,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Ravel Morrison,jm JAM,"MF,FW",Derby County,28,1993,36,25,2326,25.8,4,4,8,4,0,0,9,1,0.15,0.15,0.31,0.15,0.31,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Sean Morrison,eng ENG,DF,Cardiff City,30,1991,16,16,1315,14.6,3,1,4,3,0,0,2,1,0.21,0.07,0.27,0.21,0.27,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Sam Morsy,eg EGY,"MF,FW",Middlesbrough,29,1991,3,3,240,2.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Callum Morton,eng ENG,FW,Peterborough United,21,2000,7,3,300,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Lys Mousset,fr FRA,FW,Sheffield United,25,1996,7,4,319,3.5,3,0,3,3,0,0,2,0,0.85,0.00,0.85,0.85,0.85,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Alex Mowatt,eng ENG,MF,West Brom,26,1995,34,34,2884,32.0,4,2,6,4,0,0,5,1,0.12,0.06,0.19,0.12,0.19,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Bali Mumba,eng ENG,"MF,DF",Peterborough United,19,2001,10,7,689,7.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Rodrigo Muniz,br BRA,FW,Fulham,20,2001,25,2,511,5.7,4,0,4,4,0,0,0,0,0.70,0.00,0.70,0.70,0.70,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Josh Murphy,eng ENG,"FW,MF",Preston North End,26,1995,12,0,199,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Admiral Muskwe,zw ZIM,"FW,MF",Luton Town,22,1998,20,7,842,9.4,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Kal Naismith,sct SCO,DF,Luton Town,29,1992,42,42,3694,41.0,2,7,9,1,1,1,8,0,0.05,0.17,0.22,0.02,0.19,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Kyle Naughton,eng ENG,DF,Swansea City,32,1988,38,37,3286,36.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Iliman Ndiaye,sn SEN,"MF,FW",Sheffield United,21,2000,30,23,1829,20.3,7,2,9,7,0,0,4,0,0.34,0.10,0.44,0.34,0.44,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Curtis Nelson,eng ENG,DF,Cardiff City,28,1993,30,30,2669,29.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Perry Ng,eng ENG,"DF,MF",Cardiff City,25,1996,39,39,3392,37.7,0,3,3,0,0,0,10,0,0.00,0.08,0.08,0.00,0.08,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Lee Nicholls,eng ENG,GK,Huddersfield Town,28,1992,43,43,3870,43.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,39,eng ENG,GK,Huddersfield Town,28,1992,43,43,3870,43.0,41,0.95,175,137,78.3,22,12,9,18,41.9,4,3,0,1,0.0,Matches,Championship,2021-22
491,Oliver Norburn,gd GRN,MF,Peterborough United,28,1992,36,34,3015,33.5,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Rhys Norrington-Davies,wls WAL,"MF,DF",Sheffield United,22,1999,22,20,1795,19.9,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Oliver Norwood,nir NIR,MF,Sheffield United,30,1991,44,42,3628,40.3,1,4,5,1,0,0,9,0,0.02,0.10,0.12,0.02,0.12,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Olivier Ntcham,cm CMR,"MF,FW",Swansea City,25,1996,37,20,1885,20.9,4,3,7,4,0,0,4,0,0.19,0.14,0.33,0.19,0.33,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Ryan Nyambe,na NAM,"MF,DF",Blackburn Rovers,23,1997,31,31,2490,27.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Ørjan Nyland,no NOR,GK,Bournemouth,30,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,40,no NOR,GK,Reading,30,1990,10,10,900,10.0,15,1.50,37,23,62.2,3,3,4,1,10.0,1,1,0,0,0.0,Matches,Championship,2021-22
496,Ørjan Nyland,no NOR,GK,Bournemouth,30,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,41,no NOR,GK,Bournemouth,30,1990,1,1,90,1.0,0,0.00,0,0,,0,1,0,1,100.0,0,0,0,0,,Matches,Championship,2021-22
497,Ørjan Nyland,no NOR,GK,Reading,30,1990,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,40,no NOR,GK,Reading,30,1990,10,10,900,10.0,15,1.50,37,23,62.2,3,3,4,1,10.0,1,1,0,0,0.0,Matches,Championship,2021-22
497,Ørjan Nyland,no NOR,GK,Reading,30,1990,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,41,no NOR,GK,Bournemouth,30,1990,1,1,90,1.0,0,0.00,0,0,,0,1,0,1,100.0,0,0,0,0,,Matches,Championship,2021-22
498,Lewis O'Brien,eng ENG,MF,Huddersfield Town,22,1998,43,43,3835,42.6,3,3,6,3,0,0,9,0,0.07,0.07,0.14,0.07,0.14,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Callum O'Dowda,ie IRL,MF,Bristol City,26,1995,20,16,1254,13.9,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Callum O'Hare,eng ENG,"MF,FW",Coventry City,23,1998,45,43,3804,42.3,5,8,13,5,0,0,7,0,0.12,0.19,0.31,0.12,0.31,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Max O'Leary,ie IRL,GK,Bristol City,24,1996,9,9,782,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,42,ie IRL,GK,Bristol City,24,1996,9,9,782,8.7,21,2.42,35,17,48.6,3,1,5,0,0.0,3,3,0,0,0.0,Matches,Championship,2021-22
502,Mikey O'Neill,eng ENG,MF,Preston North End,17,2004,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Dara O'Shea,ie IRL,DF,West Brom,22,1999,14,12,1047,11.6,2,0,2,2,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Marcel Oakley,eng ENG,MF,Birmingham City,18,2002,2,2,148,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Michael Obafemi,ie IRL,FW,Swansea City,21,2000,32,20,2021,22.5,12,3,15,12,0,0,3,0,0.53,0.13,0.67,0.53,0.67,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Denis Odoi,gh GHA,DF,Fulham,33,1988,18,17,1471,16.3,1,3,4,1,0,0,6,0,0.06,0.18,0.24,0.06,0.24,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Moses Odubajo,eng ENG,"MF,DF",QPR,28,1993,28,23,2133,23.7,0,3,3,0,0,0,6,1,0.00,0.13,0.13,0.00,0.13,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Mipo Odubeko,ie IRL,FW,Huddersfield Town,18,2002,6,0,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Clarke Oduor,ke KEN,"MF,FW",Barnsley,22,1999,20,10,986,11.0,0,2,2,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Nathanael Ogbeta,eng ENG,"DF,MF",Swansea City,20,2001,2,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Braian Ojeda,py PAR,MF,Nottingham Forest,21,2000,3,3,235,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Sheyi Ojo,eng ENG,"MF,FW",Millwall,24,1997,18,12,932,10.4,0,2,2,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Matthew Olosunde,us USA,MF,Preston North End,23,1998,2,1,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Robin Olsen,se SWE,GK,Sheffield United,31,1990,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,43,se SWE,GK,Sheffield United,31,1990,11,11,990,11.0,17,1.55,43,27,62.8,4,2,5,1,9.1,1,1,0,0,0.0,Matches,Championship,2021-22
515,Toyosi Olusanya,eng ENG,"FW,MF",Middlesbrough,23,1997,3,0,66,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Josh Onomah,eng ENG,MF,Fulham,24,1997,20,8,808,9.0,1,3,4,1,0,0,1,0,0.11,0.33,0.45,0.11,0.45,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Fred Onyedinma,eng ENG,"FW,MF",Luton Town,24,1996,29,14,1539,17.1,3,4,7,3,0,0,3,0,0.18,0.23,0.41,0.18,0.41,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Ben Osborn,eng ENG,MF,Sheffield United,26,1994,34,21,1956,21.7,3,3,6,3,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Jordi Osei-Tutu,eng ENG,"MF,DF",Nottingham Forest,22,1998,4,4,233,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Gabriel Osho,ng NGA,"MF,DF",Luton Town,22,1998,23,16,1405,15.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,William Osula,dk DEN,FW,Sheffield United,17,2003,5,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Obbi Oulare,be BEL,FW,Barnsley,25,1996,2,0,29,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Marlon Pack,eng ENG,MF,Cardiff City,30,1991,24,23,2068,23.0,1,3,4,1,0,0,6,0,0.04,0.13,0.17,0.04,0.17,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Alex Palmer,eng ENG,GK,Luton Town,24,1996,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,Championship,2021-22,44,eng ENG,GK,Luton Town,24,1996,2,2,180,2.0,2,1.00,5,4,80.0,1,0,1,1,50.0,1,1,0,0,0.0,Matches,Championship,2021-22
525,Kasey Palmer,jm JAM,MF,Bristol City,24,1996,6,1,207,2.3,1,0,1,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Romal Palmer,eng ENG,MF,Barnsley,21,1999,33,24,1893,21.0,1,1,2,1,0,0,9,0,0.05,0.05,0.10,0.05,0.10,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Jonathan Panzo,eng ENG,DF,Nottingham Forest,20,2000,1,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Jamie Paterson,eng ENG,MF,Swansea City,29,1991,38,33,2952,32.8,9,9,18,9,0,0,3,0,0.27,0.27,0.55,0.27,0.55,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,Martín Payero,ar ARG,MF,Middlesbrough,22,1998,13,6,567,6.3,1,1,2,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Alex Pearce,ie IRL,DF,Millwall,32,1988,6,3,281,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Aynsley Pears,eng ENG,GK,Blackburn Rovers,23,1998,3,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,45,eng ENG,GK,Blackburn Rovers,23,1998,3,2,215,2.4,0,0.00,8,8,100.0,2,0,0,3,150.0,0,0,0,0,,Matches,Championship,2021-22
532,Ben Pearson,eng ENG,MF,Bournemouth,26,1995,23,8,883,9.8,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Matty Pearson,eng ENG,DF,Huddersfield Town,27,1993,37,37,3131,34.8,3,0,3,3,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Kristian Pedersen,dk DEN,"DF,MF",Birmingham City,26,1994,37,37,3257,36.2,2,1,3,2,0,0,12,1,0.06,0.03,0.08,0.06,0.08,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Lee Peltier,eng ENG,"DF,MF",Middlesbrough,34,1986,21,17,1466,16.3,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,Dillon Phillips,eng ENG,GK,Cardiff City,26,1995,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,46,eng ENG,GK,Cardiff City,26,1995,17,17,1530,17.0,26,1.53,68,43,63.2,5,3,9,2,11.8,1,1,0,0,0.0,Matches,Championship,2021-22
537,Matt Phillips,sct SCO,"FW,MF",West Brom,30,1991,28,18,1560,17.3,3,2,5,3,0,0,2,0,0.17,0.12,0.29,0.17,0.29,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Nathaniel Phillips,eng ENG,DF,Bournemouth,24,1997,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Jaden Philogene Bidace,eng ENG,"FW,MF",Stoke City,19,2002,11,6,541,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,Harry Pickering,eng ENG,"MF,DF",Blackburn Rovers,22,1998,32,31,2749,30.5,2,2,4,2,0,0,5,0,0.07,0.07,0.13,0.07,0.13,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Pipa,es ESP,"MF,DF",Huddersfield Town,23,1998,11,6,629,7.0,0,2,2,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Joël Piroe,nl NED,"FW,MF",Swansea City,21,1999,45,40,3474,38.6,22,6,28,21,1,1,4,0,0.57,0.16,0.73,0.54,0.70,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Luke Plange,eng ENG,FW,Derby County,18,2002,26,19,1669,18.5,4,2,6,4,0,0,1,0,0.22,0.11,0.32,0.22,0.32,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Kwame Poku,gh GHA,"MF,FW",Peterborough United,19,2001,20,11,1111,12.3,0,2,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Brad Potts,eng ENG,MF,Preston North End,27,1994,35,23,1979,22.0,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Dan Potts,eng ENG,"DF,MF",Luton Town,27,1994,10,9,739,8.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Ian Poveda,eng ENG,"MF,FW",Blackburn Rovers,21,2000,10,4,375,4.2,1,2,3,1,0,0,2,0,0.24,0.48,0.72,0.24,0.72,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Nick Powell,eng ENG,"MF,FW",Stoke City,27,1994,18,14,1188,13.2,6,2,8,6,0,0,2,0,0.45,0.15,0.61,0.45,0.61,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Cameron Pring,eng ENG,"DF,MF",Bristol City,23,1998,32,23,2041,22.7,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,George Pușcaș,ro ROU,"FW,MF",Reading,25,1996,25,17,1375,15.3,1,1,2,1,0,0,1,0,0.07,0.07,0.13,0.07,0.13,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Christy Pym,eng ENG,GK,Peterborough United,26,1995,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,47,eng ENG,GK,Peterborough United,26,1995,7,7,630,7.0,17,2.43,36,19,52.8,1,1,5,0,0.0,0,0,0,0,,Matches,Championship,2021-22
552,Domingos Quina,pt POR,"MF,FW",Barnsley,21,1999,16,16,1380,15.3,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Domingos Quina,pt POR,MF,Fulham,21,1999,2,1,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Joe Rafferty,ie IRL,MF,Preston North End,27,1993,5,2,218,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Baba Rahman,gh GHA,"DF,MF",Reading,27,1994,29,29,2579,28.7,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Joe Ralls,eng ENG,MF,Cardiff City,27,1993,29,26,2250,25.0,1,6,7,1,0,0,7,0,0.04,0.24,0.28,0.04,0.28,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Aaron Ramsdale,eng ENG,GK,Sheffield United,23,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,48,eng ENG,GK,Sheffield United,23,1998,2,2,180,2.0,1,0.50,3,2,66.7,0,1,1,1,50.0,0,0,0,0,,Matches,Championship,2021-22
558,Joel Randall,eng ENG,MF,Peterborough United,21,1999,11,1,247,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Joe Rankin-Costello,eng ENG,"MF,DF",Blackburn Rovers,22,1999,10,6,575,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Glen Rea,ie IRL,"MF,DF",Luton Town,26,1994,12,8,704,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Adam Reach,eng ENG,MF,West Brom,28,1993,34,21,2008,22.3,2,2,4,2,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Tim Ream,us USA,DF,Fulham,33,1987,46,46,4070,45.2,1,2,3,1,0,0,5,0,0.02,0.04,0.07,0.02,0.07,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Harrison Reed,eng ENG,MF,Fulham,26,1995,39,32,2695,29.9,0,2,2,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Jordan Rhodes,sct SCO,FW,Huddersfield Town,31,1990,21,6,738,8.2,3,3,6,3,0,0,0,0,0.37,0.37,0.73,0.37,0.73,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Carlos Richards,eng ENG,FW,Derby County,15,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Taylor Richards,eng ENG,"MF,FW",Birmingham City,20,2000,6,2,223,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Jayden Richardson,eng ENG,"DF,MF",Nottingham Forest,20,2000,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Emil Riis Jakobsen,dk DEN,FW,Preston North End,23,1998,44,38,3090,34.3,16,5,21,14,2,2,4,0,0.47,0.15,0.61,0.41,0.55,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Andy Rinomhota,zw ZIM,MF,Reading,24,1997,20,19,1604,17.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Marc Roberts,eng ENG,DF,Birmingham City,31,1990,39,39,3364,37.4,2,2,4,2,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Mitchell Roberts,eng ENG,DF,Birmingham City,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
