player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Tzolis Christos,grGRE,3.0,Club Brugge,22,2002,32.1,6,1,1,21,47,13,111,18,16,,,0,Matches
Udoh Victor,ngNGA,4.0,Antwerp,19,2004,1.0,0,0,0,4,4,2,5,1,1,,,0,Matches
Utkus Edgaras,ltLTU,2.0,Cercle Brugge,24,2000,14.4,6,1,0,20,11,1,2,22,21,,,0,Matches
Valencia Anthony,ecECU,3.4,Antwerp,21,2003,9.9,3,0,0,14,13,1,22,9,17,,,0,Matches
Van Cleemput Jules,beBEL,2.0,Mechelen,27,1997,3.5,2,1,1,1,2,0,2,10,3,,,0,Matches
Van Crombrugge Hendrik,beBEL,1.0,Genk,31,1993,19.0,2,0,0,1,1,0,1,0,0,,,0,Matches
Van den Bosch Zeno,beBEL,2.0,Antwerp,21,2003,40.0,6,0,0,39,11,1,2,49,41,,,1,Matches
Van den Keybus Thomas,beBEL,3.0,Westerlo,23,2001,15.7,8,0,0,24,17,3,65,12,17,,,0,Matches
Van der Bruggen Hannes,beBEL,3.0,Cercle Brugge,31,1993,28.0,10,0,0,33,24,0,25,39,48,,,0,Matches
Van Helden Rein,beBEL,2.0,Sint-Truiden,22,2002,30.7,9,1,1,39,21,0,11,41,41,,,0,Matches
Van Langendonck Koen,beBEL,1.0,Westerlo,35,1989,11.0,0,0,0,1,0,0,0,1,0,,,0,Matches
Van Oudenhove Jasper,beBEL,3.0,Dender,25,1998,2.4,2,0,0,4,4,1,7,3,4,,,0,Matches
Vanaken Hans,beBEL,3.0,Club Brugge,31,1992,38.2,4,0,0,26,34,1,24,15,28,,,0,Matches
Vancsa Zalán,huHUN,3.0,Gent,19,2004,0.9,0,0,0,1,2,0,1,0,0,,,0,Matches
Vandenberghe Tom,beBEL,1.0,Gent,31,1992,13.0,0,0,0,1,3,0,0,1,0,,,0,Matches
Vandenberghe Tom,beBEL,1.0,Kortrijk,31,1992,9.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Vandeplas Gerard,beBEL,4.0,Antwerp,18,2006,0.4,0,0,0,0,2,0,0,0,0,,,0,Matches
Vanheusden Zinho,beBEL,2.0,Mechelen,25,1999,1.8,1,0,0,2,2,0,0,2,0,,,0,Matches
Vanhoutte Charles,beBEL,3.0,Union SG,25,1998,29.8,4,1,0,31,31,1,131,42,45,,,0,Matches
Vanrafelghem Keano,beBEL,3.4,Mechelen,20,2003,3.5,1,0,0,4,8,0,11,0,4,,,0,Matches
Vanwesemael Robert-Jan,beBEL,2.4,Sint-Truiden,22,2002,17.9,4,0,0,25,7,2,43,19,24,,,0,Matches
Vanzeir Dante,beBEL,4.0,Gent,26,1998,14.7,0,0,0,3,8,7,27,4,6,,,0,Matches
Varela Hélio,cvCPV,4.0,Gent,22,2002,1.6,2,0,0,2,7,2,7,1,1,,,0,Matches
Vargas Óscar,beBEL,4.0,Beerschot Wilrijk,18,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Vázquez Luis,arARG,4.0,Anderlecht,23,2001,13.2,3,0,0,17,13,8,3,0,11,,,0,Matches
Verlinden Thibaud,beBEL,3.5,OH Leuven,25,1999,9.2,2,1,0,9,9,1,54,1,7,,,0,Matches
Verlinden Thibaud,beBEL,3.4,Beerschot Wilrijk,25,1999,19.4,2,0,0,17,17,4,130,7,13,,,0,Matches
Vermant Romeo,beBEL,4.0,Club Brugge,20,2004,11.8,5,0,0,19,32,8,7,4,11,,,0,Matches
Verrips Michael,nlNED,1.0,Dender,27,1996,33.0,1,0,0,1,5,0,1,1,1,,,0,Matches
Verschaeren Yari,beBEL,3.0,Anderlecht,23,2001,23.2,1,0,0,7,45,3,76,19,34,,,0,Matches
Verstraete Birger,beBEL,3.0,OH Leuven,30,1994,31.6,12,0,0,47,43,1,55,67,40,,,0,Matches
Verstraeten Andreas,beBEL,3.0,Antwerp,18,2006,6.5,1,0,0,9,1,0,2,7,10,,,0,Matches
Vertonghen Jan,beBEL,2.0,Anderlecht,37,1987,4.0,2,0,0,4,3,0,0,3,1,,,0,Matches
Vetlesen Hugo,noNOR,3.0,Club Brugge,24,2000,16.7,4,0,0,20,17,1,25,14,16,,,0,Matches
Viltard Malcolm,frFRA,3.0,Dender,21,2002,20.2,3,0,0,22,29,0,32,37,28,,,0,Matches
Vlietinck Thibault,beBEL,2.3,OH Leuven,26,1997,19.1,3,0,0,13,27,1,61,13,16,,,0,Matches
Vušković Luka,hrCRO,2.0,Westerlo,17,2007,33.0,6,1,0,23,24,0,5,36,19,,,1,Matches
Walsh Sandy,idIDN,2.0,Mechelen,29,1995,2.2,1,0,0,2,2,0,1,1,1,,,0,Matches
Warleson,brBRA,1.0,Cercle Brugge,27,1996,12.1,2,0,0,0,1,0,0,0,1,,,0,Matches
Watanabe Tsuyoshi,jpJPN,2.0,Gent,27,1997,33.9,4,0,0,23,15,0,2,38,27,,,0,Matches
Welsh Stephen,sctSCO,2.0,Mechelen,24,2000,14.5,3,0,0,7,8,1,3,16,12,,,0,Matches
Weymans Marco,biBDI,2.3,Beerschot Wilrijk,27,1997,12.3,4,0,0,18,12,0,20,16,22,,,0,Matches
Wright-Phillips D'Margio,gdGRN,3.5,Beerschot Wilrijk,22,2001,1.8,0,0,0,3,2,0,2,1,0,,,0,Matches
Yamamoto Rihito,jpJPN,3.0,Sint-Truiden,22,2001,11.6,4,1,1,18,16,0,16,12,15,,,0,Matches
Yeboah Elton,beBEL,4.0,Mechelen,19,2005,0.1,1,0,0,1,0,0,0,1,0,,,0,Matches
Yokota Daisuke,jpJPN,3.0,Gent,24,2000,2.6,1,0,0,2,5,0,1,0,1,,,0,Matches
Youlley Rhys,auAUS,3.0,Westerlo,19,2005,0.6,0,0,0,0,0,0,0,1,3,,,0,Matches
Young Kadan,engENG,3.0,Antwerp,18,2006,1.1,0,0,0,2,2,0,4,1,1,,,0,Matches
Yow Griffin,usUSA,3.4,Westerlo,21,2002,24.2,3,0,0,24,23,5,70,9,39,,,0,Matches
Yusuf Alhassan,ngNGA,3.0,Antwerp,24,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Zahiroleslam Kahveh,usUSA,4.0,Sint-Truiden,22,2002,12.2,1,0,0,16,25,4,6,2,7,,,0,Matches
Zeefuik Lequincio,nlNED,4.0,OH Leuven,19,2004,8.1,2,0,0,24,14,2,3,0,7,,,0,Matches
Zekri Moncef,maMAR,2.0,Mechelen,15,2008,1.7,0,0,0,0,0,0,7,3,1,,,0,Matches
Zeqiri Andi,chSUI,4.0,Genk,25,1999,0.5,0,0,0,2,1,1,1,0,0,,,0,Matches
Zeqiri Andi,chSUI,4.0,Standard Liège,25,1999,19.3,0,0,0,32,11,20,4,3,6,,,0,Matches
Zorgane Adem,dzALG,3.0,Charleroi,24,2000,38.7,5,0,0,36,8,0,219,38,61,,,0,Matches
Đukanović Viktor,meMNE,4.0,Standard Liège,20,2004,0.5,0,0,0,0,2,0,3,0,0,,,0,Matches
