player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Sadiq Umar,ngNGA,4.0,Valencia,27,1997,9.2,,6,,,,,,,,,,,1,,,,Matches
Sadiq Umar,ngNGA,4.0,Real Sociedad,27,1997,2.5,,1,,,,,,,,,,,2,,,,Matches
Sáenz Jorge,esESP,2.0,Leganés,27,1996,18.8,,23,,,,,,,,,,,23,,,,Matches
Salas Jan,esESP,3.0,Mallorca,18,2005,0.5,,1,,,,,,,,,,,0,,,,Matches
Salas Kike,esESP,2.0,Sevilla,22,2002,24.9,,27,,,,,,,,,,,30,,,,Matches
Sambi Lokonga Albert,beBEL,3.0,Sevilla,24,1999,16.3,,15,,,,,,,,,,,9,,,,Matches
san jose Chuky,esESP,3.4,Valladolid,20,2004,8.1,,2,,,,,,,,,,,0,,,,Matches
Sancet Oihan,esESP,3.0,Athletic Club,24,2000,18.0,,8,,,,,,,,,,,5,,,,Matches
Sánchez Antonio,esESP,2.4,Mallorca,27,1997,15.5,,17,,,,,,,,,,,18,,,,Matches
Sánchez Iván,esESP,3.0,Valladolid,31,1992,15.6,,24,,,,,,,,,,,13,,,,Matches
Sánchez Javi,esESP,2.0,Valladolid,27,1997,22.5,,16,,,,,,,,,,,24,,,,Matches
Sánchez Juanlu,esESP,2.4,Sevilla,20,2003,19.1,,34,,,,,,,,,,,16,,,,Matches
Sánchez Manu,esESP,2.0,Alavés,23,2000,29.3,,61,,,,,,,,,,,30,,,,Matches
Sannadi Maroan,maMAR,4.0,Athletic Club,23,2001,8.4,,0,,,,,,,,,,,1,,,,Matches
Santiago Yellu,esESP,3.0,Getafe,20,2004,4.1,,8,,,,,,,,,,,2,,,,Matches
Sedlar Aleksandar,rsSRB,2.0,Alavés,32,1991,6.6,,10,,,,,,,,,,,11,,,,Matches
Sergi,esESP,2.0,Leganés,32,1992,32.9,,29,,,,,,,,,,,38,,,,Matches
Serrano Nicolás,esESP,3.0,Athletic Club,21,2003,1.2,,1,,,,,,,,,,,1,,,,Matches
Silva Fábio,ptPOR,4.0,Las Palmas,22,2002,20.7,,9,,,,,,,,,,,5,,,,Matches
Silva Rui,ptPOR,1.0,Real Betis,30,1994,15.0,,0,,,,,,,,,,,0,,,,Matches
Simeone Giuliano,arARG,3.0,Atlético Madrid,21,2002,21.4,,13,,,,,,,,,,,15,,,,Matches
Simón Unai,esESP,1.0,Athletic Club,27,1997,21.0,,0,,,,,,,,,,,1,,,,Matches
Sinkgraven Daley,nlNED,2.0,Las Palmas,29,1995,1.0,,1,,,,,,,,,,,1,,,,Matches
Siqueira Jailson,brBRA,2.0,Celta Vigo,28,1995,6.8,,11,,,,,,,,,,,8,,,,Matches
Sivera Antonio,esESP,1.0,Alavés,27,1996,31.2,,1,,,,,,,,,,,0,,,,Matches
Smith Justin,caCAN,3.0,Espanyol,21,2003,2.3,,3,,,,,,,,,,,4,,,,Matches
Sola Alex,esESP,3.0,Getafe,25,1999,11.4,,12,,,,,,,,,,,6,,,,Matches
Solà Arnau,esESP,2.0,Villarreal,21,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Solis Jhon,coCOL,3.0,Girona,19,2004,5.9,,6,,,,,,,,,,,5,,,,Matches
Soria David,esESP,1.0,Getafe,31,1993,38.0,,4,,,,,,,,,,,0,,,,Matches
Soriano Juan,esESP,1.0,Leganés,26,1997,6.0,,1,,,,,,,,,,,0,,,,Matches
Sotelo Hugo,esESP,3.0,Celta Vigo,20,2003,13.9,,16,,,,,,,,,,,5,,,,Matches
Sow Djibril,chSUI,3.0,Sevilla,27,1997,22.9,,14,,,,,,,,,,,27,,,,Matches
Starfelt Carl,seSWE,2.0,Celta Vigo,29,1995,25.2,,21,,,,,,,,,,,28,,,,Matches
Steinn Óskarsson Orri,isISL,4.0,Real Sociedad,19,2004,10.5,,6,,,,,,,,,,,2,,,,Matches
Stoichkov,esESP,3.4,Alavés,30,1993,7.8,,8,,,,,,,,,,,1,,,,Matches
Stuani Cristhian,uyURU,4.0,Girona,37,1986,12.0,,7,,,,,,,,,,,8,,,,Matches
Suárez Álex,esESP,2.0,Las Palmas,31,1993,27.3,,25,,,,,,,,,,,15,,,,Matches
Suárez Denis,esESP,3.0,Villarreal,30,1994,6.8,,8,,,,,,,,,,,4,,,,Matches
Sučić Luka,hrCRO,3.0,Real Sociedad,21,2002,19.9,,18,,,,,,,,,,,15,,,,Matches
Suso,esESP,3.4,Sevilla,30,1993,6.7,,8,,,,,,,,,,,3,,,,Matches
Swedberg Williot,seSWE,3.5,Celta Vigo,20,2004,15.0,,16,,,,,,,,,,,3,,,,Matches
Sylla Mamadou,snSEN,3.5,Valladolid,30,1994,17.6,,5,,,,,,,,,,,3,,,,Matches
Szczęsny Wojciech,plPOL,1.0,Barcelona,34,1990,15.0,,1,,,,,,,,,,,0,,,,Matches
Sørloth Alexander,noNOR,4.0,Atlético Madrid,28,1995,17.4,,5,,,,,,,,,,,1,,,,Matches
Tapia Renato,pePER,2.4,Leganés,29,1995,26.9,,36,,,,,,,,,,,30,,,,Matches
Tárrega César,esESP,2.0,Valencia,22,2002,33.6,,37,,,,,,,,,,,19,,,,Matches
Tchouaméni Aurélien,frFRA,2.3,Real Madrid,24,2000,29.9,,24,,,,,,,,,,,45,,,,Matches
Tejero Álvaro,esESP,2.4,Espanyol,28,1996,13.8,,3,,,,,,,,,,,12,,,,Matches
Tejón Martín,esESP,3.0,Valencia,20,2004,0.5,,1,,,,,,,,,,,0,,,,Matches
Tenaglia Nahuel,arARG,2.0,Alavés,28,1996,32.5,,59,,,,,,,,,,,48,,,,Matches
ter Stegen Marc-André,deGER,1.0,Barcelona,32,1992,7.5,,0,,,,,,,,,,,0,,,,Matches
Terrats Ramón,esESP,4.0,Villarreal,23,2000,1.5,,3,,,,,,,,,,,2,,,,Matches
Terrats Ramón,esESP,3.4,Getafe,23,2000,13.5,,10,,,,,,,,,,,8,,,,Matches
Tomás Raúl,esESP,4.0,Rayo Vallecano,29,1994,0.2,,2,,,,,,,,,,,0,,,,Matches
Torre Pablo,esESP,3.0,Barcelona,21,2003,3.4,,4,,,,,,,,,,,3,,,,Matches
Torres David,esESP,2.0,Valladolid,21,2003,15.4,,9,,,,,,,,,,,11,,,,Matches
Torres Ferrán,esESP,3.5,Barcelona,24,2000,12.3,,5,,,,,,,,,,,4,,,,Matches
Torró Lucas,esESP,3.0,Osasuna,30,1994,32.9,,43,,,,,,,,,,,45,,,,Matches
Traoré Hamari,mlMLI,2.0,Real Sociedad,32,1992,7.8,,12,,,,,,,,,,,11,,,,Matches
Trejo Óscar,arARG,3.0,Rayo Vallecano,36,1988,5.5,,5,,,,,,,,,,,4,,,,Matches
Tsyhankov Viktor,uaUKR,3.4,Girona,26,1997,21.3,,13,,,,,,,,,,,16,,,,Matches
Turrientes Beñat,esESP,3.0,Real Sociedad,22,2002,10.5,,6,,,,,,,,,,,7,,,,Matches
Uche Christantus,ngNGA,3.5,Getafe,21,2003,27.6,,21,,,,,,,,,,,9,,,,Matches
Ünüvar Naci,nlNED,3.5,Espanyol,21,2003,0.3,,2,,,,,,,,,,,0,,,,Matches
Valentín Óscar,esESP,3.0,Rayo Vallecano,29,1994,20.4,,39,,,,,,,,,,,22,,,,Matches
Valera Germán,esESP,3.0,Valencia,22,2002,1.6,,1,,,,,,,,,,,3,,,,Matches
Valjent Martin,skSVK,2.0,Mallorca,28,1995,30.7,,21,,,,,,,,,,,18,,,,Matches
Vallejo Jesús,esESP,2.0,Real Madrid,27,1997,1.5,,0,,,,,,,,,,,2,,,,Matches
Valverde Federico,uyURU,2.4,Real Madrid,26,1998,33.7,,33,,,,,,,,,,,54,,,,Matches
Van Der Heyden Siebe,beBEL,2.0,Mallorca,26,1998,1.1,,1,,,,,,,,,,,2,,,,Matches
Vargas Ruben,chSUI,3.4,Sevilla,25,1998,7.5,,4,,,,,,,,,,,2,,,,Matches
Vayá José Luis García,esESP,3.0,Valencia,25,1998,19.4,,25,,,,,,,,,,,20,,,,Matches
Vazquez Jesus,esESP,2.0,Valencia,21,2003,10.2,,18,,,,,,,,,,,10,,,,Matches
Vázquez Lucas,esESP,2.0,Real Madrid,33,1991,24.3,,36,,,,,,,,,,,17,,,,Matches
Véliz Alejo,arARG,4.0,Espanyol,20,2003,12.5,,2,,,,,,,,,,,4,,,,Matches
Vesga Mikel,esESP,3.0,Athletic Club,31,1993,11.0,,17,,,,,,,,,,,16,,,,Matches
Vicente Carlos,esESP,3.0,Alavés,25,1999,34.4,,33,,,,,,,,,,,14,,,,Matches
Victor Pau,esESP,4.0,Barcelona,22,2001,3.5,,1,,,,,,,,,,,2,,,,Matches
Vidal Nacho,esESP,2.0,Osasuna,29,1995,1.4,,0,,,,,,,,,,,0,,,,Matches
Vieites Fran,esESP,1.0,Real Betis,25,1999,4.0,,0,,,,,,,,,,,0,,,,Matches
Viera Sergio,esESP,3.0,Las Palmas,19,2005,1.1,,1,,,,,,,,,,,1,,,,Matches
Villalibre Asier,esESP,4.0,Alavés,26,1997,3.7,,2,,,,,,,,,,,1,,,,Matches
Villar Iván,esESP,1.0,Celta Vigo,27,1997,4.0,,0,,,,,,,,,,,0,,,,Matches
Viti,esESP,2.0,Las Palmas,26,1997,22.0,,47,,,,,,,,,,,25,,,,Matches
Vivian Daniel,esESP,2.0,Athletic Club,25,1999,29.0,,28,,,,,,,,,,,48,,,,Matches
Williams Iñaki,ghGHA,3.4,Athletic Club,30,1994,29.5,,12,,,,,,,,,,,11,,,,Matches
Williams Nico,esESP,3.0,Athletic Club,22,2002,22.2,,19,,,,,,,,,,,7,,,,Matches
Witsel Axel,beBEL,2.0,Atlético Madrid,35,1989,9.5,,12,,,,,,,,,,,11,,,,Matches
Yamal Lamine,esESP,3.4,Barcelona,17,2007,31.7,,29,,,,,,,,,,,15,,,,Matches
Yáñez Daniel,esESP,3.0,Real Madrid,17,2007,0.0,,0,,,,,,,,,,,0,,,,Matches
Yıldırım Bertuğ,trTUR,4.0,Getafe,22,2002,12.0,,5,,,,,,,,,,,1,,,,Matches
Zakharyan Arsen,ruRUS,3.0,Real Sociedad,21,2003,0.8,,1,,,,,,,,,,,1,,,,Matches
Zaragoza Bryan,esESP,3.4,Osasuna,22,2001,20.4,,11,,,,,,,,,,,5,,,,Matches
Zubeldia Igor,esESP,2.0,Real Sociedad,27,1997,25.2,,22,,,,,,,,,,,34,,,,Matches
Zubimendi Martín,esESP,3.0,Real Sociedad,25,1999,32.9,,41,,,,,,,,,,,42,,,,Matches
