player_id,gameweek,opponent_team_id,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,value
2,26,5,Brentford,False,0,0,0,0,0,0,0,4.1
2,26,20,Wolves,False,0,0,0,0,0,0,0,4.1
2,27,18,Spurs,False,0,0,0,0,0,0,0,4.1
2,28,7,Chelsea,True,0,0,0,0,0,0,0,4.1
2,29,6,Brighton,False,0,0,0,0,0,0,0,4.1
2,30,9,Everton,True,0,0,0,0,0,0,0,4.1
2,32,4,Bournemouth,True,0,0,0,0,0,0,0,4.0
2,33,13,Man City,False,0,0,0,0,0,0,0,4.0
2,34,15,Newcastle,True,0,0,0,0,0,0,0,4.0
2,35,10,Fulham,True,0,0,0,0,0,0,0,4.0
2,36,19,West Ham,False,0,0,0,0,0,0,0,4.0
2,37,3,Burnley,True,0,0,0,0,0,0,0,4.0
2,38,8,Crystal Palace,False,2,90,0,0,0,2,0,4.0
3,1,14,Man Utd,False,0,0,0,0,0,0,0,4.0
3,2,11,Leeds,True,0,0,0,0,0,0,0,4.0
3,3,12,Liverpool,False,0,0,0,0,0,0,0,4.0
3,4,16,Nott'm Forest,True,0,0,0,0,0,0,0,4.0
3,5,13,Man City,True,0,0,0,0,0,0,0,4.0
3,6,15,Newcastle,False,0,0,0,0,0,0,0,4.0
3,7,19,West Ham,True,0,0,0,0,0,0,0,4.0
3,8,10,Fulham,False,0,0,0,0,0,0,0,4.0
3,9,8,Crystal Palace,True,0,0,0,0,0,0,0,4.0
3,10,3,Burnley,False,0,0,0,0,0,0,0,4.0
3,11,17,Sunderland,False,0,0,0,0,0,0,0,4.0
3,12,18,Spurs,True,0,0,0,0,0,0,0,4.0
3,13,7,Chelsea,False,0,0,0,0,0,0,0,4.0
3,14,5,Brentford,True,0,0,0,0,0,0,0,4.0
3,15,2,Aston Villa,False,0,0,0,0,0,0,0,4.0
3,16,20,Wolves,True,0,0,0,0,0,0,0,4.0
3,17,9,Everton,False,0,0,0,0,0,0,0,4.0
3,18,6,Brighton,True,0,0,0,0,0,0,0,4.0
3,19,2,Aston Villa,True,0,0,0,0,0,0,0,4.0
3,20,4,Bournemouth,False,0,0,0,0,0,0,0,4.0
3,21,12,Liverpool,True,0,0,0,0,0,0,0,4.0
3,22,16,Nott'm Forest,False,0,0,0,0,0,0,0,4.0
3,23,14,Man Utd,True,0,0,0,0,0,0,0,4.0
3,24,11,Leeds,False,0,0,0,0,0,0,0,4.0
3,25,17,Sunderland,True,0,0,0,0,0,0,0,4.0
3,26,5,Brentford,False,0,0,0,0,0,0,0,4.0
3,26,20,Wolves,False,0,0,0,0,0,0,0,4.0
3,27,18,Spurs,False,0,0,0,0,0,0,0,4.0
3,28,7,Chelsea,True,0,0,0,0,0,0,0,4.0
